Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.994504;	674.2664885046667;	3.2416666666666667;	4194304.0;	704640.5333333333;	0.0;	1.6666666666666667;	1632.4666666666667;	17.733333333333334
1377986908;	8;	20799.994504;	1095.4663772106665;	5.266666666666667;	4194304.0;	858431.2;	0.0;	1.8666666666666667;	3082.733333333333;	46.733333333333334
1377987208;	8;	20799.994504;	882.2664335446666;	4.241666666666667;	4194304.0;	1739236.2666666666;	0.0;	2.8666666666666667;	2748.4;	18.466666666666665
1377987508;	8;	20799.994504;	877.0664349186667;	4.216666666666667;	4194304.0;	1392506.4;	0.0;	4.8;	1800.1333333333334;	694.6
1377987808;	8;	20799.994504;	570.2665159846666;	2.7416666666666667;	4194304.0;	922744.0;	0.06666666666666667;	4.133333333333334;	866.0;	390.6666666666667
1377988108;	8;	20799.994504;	856.2664404146667;	4.116666666666667;	4194304.0;	1325398.1333333333;	0.0;	2.3333333333333335;	4365.933333333333;	22.533333333333335
1377988408;	8;	20799.994504;	1081.599714208;	5.2;	4194304.0;	1912600.8;	171.2;	183.33333333333334;	3801.4;	20.733333333333334
1377988708;	8;	20799.994504;	961.9997458099999;	4.625;	4194304.0;	1803548.0;	0.06666666666666667;	4.133333333333334;	3747.866666666667;	22.4
1377989008;	8;	20799.994504;	539.0665242286667;	2.591666666666667;	4194304.0;	1736439.2;	0.0;	5.466666666666667;	1228.3333333333333;	20.466666666666665
1377989309;	8;	20799.994504;	627.4665008706667;	3.016666666666667;	4194304.0;	973077.6;	0.0;	5.0;	1335.6666666666667;	182.6
1377989609;	8;	20799.994504;	549.4665214806668;	2.641666666666667;	4194304.0;	713029.6;	0.0;	5.333333333333333;	755.4;	20.8
1377989909;	8;	20799.994504;	857.9997732899999;	4.125;	4194304.0;	1378525.6;	0.0;	3.2666666666666666;	3172.4;	19.733333333333334
1377990209;	8;	20799.994504;	533.8665256026667;	2.566666666666667;	4194304.0;	1476393.6;	0.0;	4.666666666666667;	713.0;	22.0
1377990509;	8;	20799.994504;	837.1997787859999;	4.025;	4194304.0;	866820.8;	0.0;	3.7333333333333334;	2985.266666666667;	17.533333333333335
1377990809;	8;	20799.994504;	608.399839242;	2.925;	4194304.0;	1618999.2;	0.0;	3.533333333333333;	1206.4;	13.733333333333333
1377991109;	8;	20799.994504;	755.7331336453333;	3.6333333333333333;	4194304.0;	1031796.8;	0.0;	4.133333333333334;	1675.9333333333334;	716.3333333333334
1377991409;	8;	20799.994504;	589.3331776133332;	2.833333333333333;	4194304.0;	1174403.2;	0.0;	4.8;	1660.0;	183.93333333333334
