Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	1;	2599.999305;	5.19999861;	0.2;	196612.0;	12931.2;	0.0;	0.0;	15.066666666666666;	14.733333333333333
1377986908;	1;	2599.999305;	0.0;	0.0;	196612.0;	11183.2;	0.0;	0.0;	13.133333333333333;	12.933333333333334
1377987208;	1;	2599.999305;	0.0;	0.0;	196612.0;	10134.4;	0.0;	0.0;	13.0;	12.533333333333333
1377987508;	1;	2599.999305;	0.0;	0.0;	196612.0;	16077.333333333334;	0.0;	0.0;	13.133333333333333;	12.666666666666666
1377987808;	1;	2599.999305;	0.0;	0.0;	196612.0;	13979.466666666667;	0.0;	0.0;	12.8;	12.466666666666667
1377988108;	1;	2599.999305;	0.0;	0.0;	196612.0;	10833.6;	0.0;	0.0;	13.0;	12.866666666666667
1377988408;	1;	2599.999305;	0.0;	0.0;	196612.0;	9435.2;	0.0;	0.2;	12.8;	12.6
1377988708;	1;	2599.999305;	0.0;	0.0;	196612.0;	12929.866666666667;	0.0;	0.0;	13.0;	12.8
1377989008;	1;	2599.999305;	0.0;	0.0;	196612.0;	13979.2;	0.0;	0.0;	12.6;	12.4
1377989309;	1;	2599.999305;	0.0;	0.0;	196612.0;	12232.0;	0.0;	0.0;	12.733333333333333;	12.333333333333334
1377989609;	1;	2599.999305;	0.0;	0.0;	196612.0;	14329.6;	0.0;	0.0;	13.533333333333333;	13.2
1377989909;	1;	2599.999305;	0.0;	0.0;	196612.0;	10484.0;	0.0;	0.0;	12.666666666666666;	12.466666666666667
1377990209;	1;	2599.999305;	0.0;	0.0;	196612.0;	9435.2;	0.0;	0.0;	12.933333333333334;	12.6
1377990509;	1;	2599.999305;	0.0;	0.0;	196612.0;	10134.666666666666;	0.0;	0.0;	12.933333333333334;	12.6
1377990809;	1;	2599.999305;	0.0;	0.0;	196612.0;	15726.4;	0.0;	0.0;	12.733333333333333;	12.6
1377991109;	1;	2599.999305;	1.73333287;	0.06666666666666667;	196612.0;	12580.8;	0.0;	0.0;	12.866666666666667;	12.733333333333333
1377991409;	1;	2599.999305;	0.0;	0.0;	196612.0;	11881.866666666667;	0.0;	0.0;	12.666666666666666;	12.133333333333333
1377991709;	1;	2599.999305;	0.0;	0.0;	196612.0;	21668.0;	0.0;	0.0;	12.933333333333334;	12.733333333333333
1377992009;	1;	2599.999305;	0.0;	0.0;	196612.0;	30755.466666666667;	0.0;	0.2;	12.866666666666667;	12.4
1377992309;	1;	2599.999305;	0.0;	0.0;	196612.0;	13979.2;	0.0;	0.0;	13.133333333333333;	13.0
1377992609;	1;	2599.999305;	0.0;	0.0;	196612.0;	19571.2;	0.0;	0.0;	12.666666666666666;	12.2
1377992909;	1;	2599.999305;	0.0;	0.0;	196612.0;	14679.2;	0.0;	0.0;	13.066666666666666;	12.8
1377993209;	1;	2599.999305;	0.0;	0.0;	196612.0;	12580.533333333333;	0.0;	0.0;	13.0;	12.6
1377993509;	1;	2599.999305;	0.0;	0.0;	196612.0;	16425.6;	0.0;	0.0;	12.866666666666667;	12.333333333333334
1377993809;	1;	2599.999305;	0.0;	0.0;	196612.0;	15727.2;	0.0;	0.0;	12.933333333333334;	12.666666666666666
1377994109;	1;	2599.999305;	3.46666574;	0.13333333333333333;	196612.0;	12232.0;	0.0;	0.0;	12.666666666666666;	12.466666666666667
1377994409;	1;	2599.999305;	0.0;	0.0;	196612.0;	9435.2;	0.0;	0.0;	13.0;	12.6
1377994709;	1;	2599.999305;	0.0;	0.0;	196612.0;	13280.533333333333;	0.0;	0.0;	13.0;	12.933333333333334
1377995009;	1;	2599.999305;	0.0;	0.0;	196612.0;	18871.2;	0.0;	0.0;	13.0;	12.866666666666667
1377995309;	1;	2599.999305;	0.0;	0.0;	196612.0;	18173.866666666665;	0.0;	0.0;	12.666666666666666;	12.4
1377995609;	1;	2599.999305;	0.0;	0.0;	196612.0;	17474.4;	0.0;	0.2;	12.4;	12.066666666666666
1377995909;	1;	2599.999305;	0.0;	0.0;	196612.0;	13280.8;	0.0;	0.0;	13.266666666666667;	13.0
1377996209;	1;	2599.999305;	0.0;	0.0;	196612.0;	15378.4;	0.0;	0.0;	12.933333333333334;	12.6
1377996509;	1;	2599.999305;	0.0;	0.0;	196612.0;	14328.0;	0.0;	0.0;	12.866666666666667;	12.533333333333333
1377996809;	1;	2599.999305;	0.0;	0.0;	196612.0;	16425.6;	0.0;	0.0;	13.066666666666666;	12.8
1377997109;	1;	2599.999305;	0.0;	0.0;	196612.0;	13629.333333333334;	0.0;	0.0;	12.4;	12.333333333333334
1377997409;	1;	2599.999305;	0.0;	0.0;	196612.0;	16076.8;	0.0;	0.0;	12.333333333333334;	12.0
1377997709;	1;	2599.999305;	0.0;	0.0;	196612.0;	14328.8;	0.0;	0.0;	13.4;	13.133333333333333
1377998009;	1;	2599.999305;	0.0;	0.0;	196612.0;	11882.4;	0.0;	0.0;	12.866666666666667;	12.6
1377998310;	1;	2599.999305;	0.0;	0.0;	196612.0;	14679.2;	0.0;	0.0;	13.133333333333333;	12.733333333333333
1377998610;	1;	2599.999305;	0.0;	0.0;	196612.0;	11532.8;	0.0;	0.0;	12.866666666666667;	12.466666666666667
1377998910;	1;	2599.999305;	0.0;	0.0;	196612.0;	14328.533333333333;	0.0;	0.0;	12.8;	12.4
1377999210;	1;	2599.999305;	0.0;	0.0;	196612.0;	11881.6;	0.0;	0.2;	12.8;	12.533333333333333
1377999510;	1;	2599.999305;	0.0;	0.0;	196612.0;	11532.8;	0.0;	0.0;	12.8;	12.466666666666667
1377999810;	1;	2599.999305;	0.0;	0.0;	196612.0;	12931.2;	0.0;	0.0;	12.733333333333333;	12.6
1378000110;	1;	2599.999305;	0.0;	0.0;	196612.0;	18522.666666666668;	0.0;	0.0;	12.666666666666666;	12.4
1378000410;	1;	2599.999305;	0.0;	0.0;	196612.0;	16774.666666666668;	0.0;	0.0;	13.333333333333334;	13.133333333333333
1378000710;	1;	2599.999305;	0.0;	0.0;	196612.0;	14677.6;	0.0;	0.0;	12.6;	12.333333333333334
1378001010;	1;	2599.999305;	8.666664350000001;	0.33333333333333337;	196612.0;	9435.2;	0.0;	0.0;	14.866666666666667;	14.333333333333334
1378001310;	1;	2599.999305;	0.0;	0.0;	196612.0;	9085.6;	0.0;	0.0;	14.866666666666667;	14.466666666666667
1378001610;	1;	2599.999305;	0.0;	0.0;	196612.0;	18522.4;	0.0;	0.0;	14.4;	14.133333333333333
1378001910;	1;	2599.999305;	5.19999861;	0.2;	196612.0;	16076.266666666666;	0.0;	0.0;	30.2;	29.8
1378002210;	1;	2599.999305;	5.19999861;	0.2;	196612.0;	16775.2;	0.0;	0.0;	46.06666666666667;	45.53333333333333
1378002510;	1;	2599.999305;	3.46666574;	0.13333333333333333;	196612.0;	9435.2;	0.0;	0.0;	14.333333333333334;	14.066666666666666
1378002810;	1;	2599.999305;	0.0;	0.0;	196612.0;	12230.933333333332;	0.0;	0.2;	14.066666666666666;	13.733333333333333
1378003110;	1;	2599.999305;	1.73333287;	0.06666666666666667;	196612.0;	18872.0;	0.0;	0.0;	15.0;	14.733333333333333
1378003410;	1;	2599.999305;	0.0;	0.0;	196612.0;	13979.733333333334;	0.0;	0.0;	13.866666666666667;	13.666666666666666
1378003710;	1;	2599.999305;	6.93333148;	0.26666666666666666;	196612.0;	11532.8;	0.0;	0.0;	15.066666666666666;	14.6
1378004010;	1;	2599.999305;	0.0;	0.0;	196612.0;	5240.0;	0.0;	0.0;	14.8;	14.4
1378004310;	1;	2599.999305;	0.0;	0.0;	196612.0;	21319.466666666667;	0.0;	0.0;	14.266666666666667;	14.0
1378004610;	1;	2599.999305;	1.73333287;	0.06666666666666667;	196612.0;	18872.8;	0.0;	0.0;	14.2;	13.933333333333334
