Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5199.999218;	214.93330101066667;	4.133333333333333;	8267776.0;	1431653.8666666667;	483.3333333333333;	19.133333333333333;	0.06666666666666667;	0.06666666666666667
1377986908;	2;	5199.999218;	197.59997028399997;	3.8;	8267776.0;	1258289.3333333333;	158.46666666666667;	15.133333333333333;	0.13333333333333333;	0.06666666666666667
1377987208;	2;	5199.999218;	814.6665441533333;	15.666666666666668;	8267776.0;	1353359.7333333334;	39282.066666666666;	587.8666666666667;	0.2;	0.0
1377987508;	2;	5199.999218;	381.3332759866667;	7.333333333333334;	8267776.0;	1487577.6;	43.06666666666666;	13.6;	0.2;	0.2
1377987808;	2;	5199.999218;	317.19995229799997;	6.1;	8267776.0;	1062554.4;	32.666666666666664;	12.466666666666667;	0.0;	0.0
1377988108;	2;	5199.999218;	202.79996950199998;	3.9;	8267776.0;	911560.2666666667;	0.0;	12.866666666666667;	0.2;	0.2
1377988408;	2;	5199.999218;	227.06663251933335;	4.366666666666667;	8267776.0;	1023407.7333333333;	2.0;	13.066666666666666;	0.0;	0.0
1377988708;	2;	5199.999218;	194.13330413866663;	3.733333333333333;	8267776.0;	1275065.6;	0.0;	13.466666666666665;	0.2;	0.2
1377989008;	2;	5199.999218;	216.66663408333335;	4.166666666666667;	8267776.0;	1079332.0;	27.733333333333334;	14.8;	0.2;	0.0
1377989309;	2;	5199.999218;	280.799957772;	5.4;	8267776.0;	1504354.4;	0.2;	128.53333333333333;	1.6;	0.26666666666666666
1377989609;	2;	5199.999218;	225.33329944666664;	4.333333333333333;	8267776.0;	1627388.0;	0.0;	13.333333333333334;	0.0;	0.0
1377989909;	2;	5199.999218;	417.73327051266665;	8.033333333333333;	8267776.0;	1291843.7333333334;	0.0;	13.666666666666666;	0.2;	0.2
1377990209;	2;	5199.999218;	207.99996872;	4.0;	8267776.0;	1263882.1333333333;	363.53333333333336;	20.266666666666666;	0.06666666666666667;	0.06666666666666667
1377990509;	2;	5199.999218;	199.33330335666665;	3.833333333333333;	8267776.0;	1112886.4;	13.6;	16.46666666666667;	0.2;	0.2
1377990809;	2;	5199.999218;	218.39996715600003;	4.2;	8267776.0;	1196773.0666666667;	18.4;	15.266666666666666;	0.2;	0.0
1377991109;	2;	5199.999218;	213.199967938;	4.1;	8267776.0;	1403691.7333333334;	3.2666666666666666;	14.466666666666665;	0.26666666666666666;	0.2
1377991409;	2;	5199.999218;	426.399935876;	8.2;	8267776.0;	1135256.2666666666;	125.39999999999999;	14.333333333333332;	0.0;	0.06666666666666667
1377991709;	2;	5199.999218;	341.46661531533334;	6.566666666666666;	8267776.0;	1084924.5333333334;	5.2;	14.0;	0.2;	0.2
1377992009;	2;	5199.999218;	197.59997028399997;	3.8;	8267776.0;	1112886.4;	12.466666666666667;	13.866666666666667;	0.0;	0.0
1377992309;	2;	5199.999218;	197.59997028399997;	3.8;	8267776.0;	1062555.2;	4.466666666666667;	13.600000000000001;	0.2;	0.13333333333333333
1377992609;	2;	5199.999218;	223.599966374;	4.3;	8267776.0;	816489.8666666667;	18.666666666666664;	15.466666666666665;	0.2;	0.0
1377992909;	2;	5199.999218;	259.9999609;	5.0;	8267776.0;	1196772.5333333334;	22.307692307692307;	146.0;	1.6666666666666667;	0.26666666666666666
1377993209;	2;	5199.999218;	190.66663799333335;	3.666666666666667;	8267776.0;	1571463.4666666666;	6.933333333333334;	14.200000000000001;	0.0;	0.0
1377993509;	2;	5199.999218;	201.06663642933333;	3.8666666666666667;	8267776.0;	1124072.0;	1.8666666666666667;	14.133333333333333;	0.2;	0.13333333333333333
1377993809;	2;	5199.999218;	337.99994917;	6.5;	8267776.0;	1716865.6;	36.733333333333334;	146.73333333333335;	130.46666666666667;	2.533333333333333
1377994109;	2;	5199.999218;	202.79996950199998;	3.9;	8267776.0;	1839898.4;	14.333333333333332;	16.46666666666667;	0.2;	0.13333333333333333
1377994409;	2;	5199.999218;	235.73329788266668;	4.533333333333333;	8267776.0;	1207957.0666666667;	32.33333333333333;	15.866666666666667;	0.2;	0.0
1377994709;	2;	5199.999218;	206.26663564733335;	3.966666666666667;	8267776.0;	1325397.8666666667;	1.4;	14.2;	0.2;	0.13333333333333333
1377995009;	2;	5199.999218;	332.799949952;	6.4;	8267776.0;	1179995.7333333334;	7.933333333333334;	13.533333333333333;	0.0;	0.06666666666666667
1377995309;	2;	5199.999218;	201.06663642933333;	3.8666666666666667;	8267776.0;	794119.4666666667;	0.0;	14.2;	0.2;	0.13333333333333333
1377995609;	2;	5199.999218;	213.199967938;	4.1;	8267776.0;	777342.9333333333;	0.8666666666666667;	14.0;	0.0;	0.0
