Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5851.998944;	97.53331573333332;	1.6666666666666665;	4194304.0;	329950.6666666667;	35.86666666666667;	53.333333333333336;	4.6;	2.3333333333333335
1377986908;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	268432.8;	0.0;	7.266666666666667;	0.06666666666666667;	0.06666666666666667
1377987208;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	184548.0;	0.0;	8.533333333333333;	0.0;	0.0
1377987508;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	268433.6;	1.9333333333333333;	7.733333333333333;	0.06666666666666667;	0.13333333333333333
1377987808;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	310376.0;	78.13333333333334;	8.066666666666666;	1.4666666666666666;	1.5333333333333334
1377988108;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	159382.4;	0.0;	6.866666666666667;	0.0;	0.0
1377988408;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	201325.6;	0.0;	7.933333333333334;	0.2;	0.26666666666666666
1377988708;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	187344.26666666666;	0.0;	7.333333333333334;	0.0;	0.0
1377989008;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	156585.6;	0.0;	6.733333333333333;	0.0;	0.0
1377989309;	2;	5851.998944;	66.32265469866667;	1.1333333333333333;	4194304.0;	201324.8;	0.4;	10.666666666666666;	3.2;	3.533333333333333
1377989609;	2;	5851.998944;	62.42132206933333;	1.0666666666666667;	4194304.0;	162177.86666666667;	0.0;	6.800000000000001;	0.0;	0.0
1377989909;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	142605.6;	0.0;	7.733333333333333;	0.0;	0.0
1377990209;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	184548.0;	0.06666666666666667;	8.0;	0.2;	0.26666666666666666
1377990509;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	134216.0;	0.0;	6.800000000000001;	0.0;	0.0
1377990809;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	192936.0;	0.0;	7.333333333333334;	0.0;	0.0
1377991109;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	192936.8;	0.0;	8.333333333333334;	0.06666666666666667;	0.13333333333333333
1377991409;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	150993.6;	0.0;	7.2;	0.0;	0.0
1377991709;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	125828.0;	0.0;	6.933333333333334;	0.0;	0.0
1377992009;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	150992.8;	0.0;	8.133333333333333;	0.2;	0.26666666666666666
1377992309;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	184547.2;	0.0;	7.4;	0.0;	0.0
1377992609;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	159381.6;	0.0;	7.066666666666666;	0.06666666666666667;	0.06666666666666667
1377992909;	2;	5851.998944;	68.27332101333333;	1.1666666666666667;	4194304.0;	201324.8;	0.7333333333333333;	10.6;	3.2;	3.533333333333333
1377993209;	2;	5851.998944;	60.47065575466666;	1.0333333333333332;	4194304.0;	276822.4;	0.0;	6.733333333333333;	0.0;	0.06666666666666667
1377993509;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	178955.2;	0.26666666666666666;	7.466666666666667;	0.06666666666666667;	0.7333333333333333
1377993809;	2;	5851.998944;	76.075986272;	1.3;	4194304.0;	218101.6;	67.8;	12.733333333333333;	0.2;	0.2
1377994109;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	167770.4;	0.0;	7.733333333333333;	0.0;	0.0
1377994409;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	195732.8;	0.0;	7.266666666666667;	0.0;	0.0
1377994709;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	248860.0;	0.06666666666666667;	7.933333333333334;	0.06666666666666667;	0.13333333333333333
1377995009;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	192936.26666666666;	0.0;	7.133333333333334;	0.0;	0.0
1377995309;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	187342.93333333332;	0.0;	6.666666666666667;	0.0;	0.0
1377995609;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	229285.86666666667;	0.2;	8.6;	0.2;	0.26666666666666666
1377995909;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	209713.33333333334;	0.0;	7.533333333333334;	0.0;	0.0
1377996209;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	164974.4;	0.0;	6.6000000000000005;	0.0;	0.0
1377996509;	2;	5851.998944;	66.32265469866667;	1.1333333333333333;	4194304.0;	178955.73333333334;	0.26666666666666666;	8.733333333333334;	3.2;	3.533333333333333
1377996809;	2;	5851.998944;	60.47065575466666;	1.0333333333333332;	4194304.0;	153789.6;	0.0;	6.533333333333333;	0.0;	0.0
1377997109;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	150993.6;	0.0;	7.6000000000000005;	0.0;	0.0
1377997409;	2;	5851.998944;	78.02665258666667;	1.3333333333333335;	4194304.0;	243268.26666666666;	27.333333333333332;	10.0;	1.4666666666666666;	1.3333333333333333
1377997709;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	260044.8;	0.06666666666666667;	6.866666666666667;	0.06666666666666667;	0.0
1377998009;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	167770.93333333332;	0.0;	7.333333333333334;	0.0;	0.0
1377998310;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	198528.0;	0.3333333333333333;	8.133333333333333;	0.4;	0.4
1377998610;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	212510.4;	0.0;	7.133333333333334;	0.0;	0.0
1377998910;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	178955.2;	0.0;	6.800000000000001;	0.0;	0.0
1377999210;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	260044.53333333333;	0.0;	8.933333333333334;	0.2;	0.26666666666666666
1377999510;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	215306.4;	0.0;	8.266666666666666;	0.0;	0.0
1377999810;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	178955.2;	0.0;	7.066666666666667;	0.0;	0.0
1378000110;	2;	5851.998944;	66.32265469866667;	1.1333333333333333;	4194304.0;	195732.53333333333;	0.0;	8.333333333333332;	3.2;	3.533333333333333
1378000410;	2;	5851.998944;	60.47065575466666;	1.0333333333333332;	4194304.0;	240472.53333333333;	0.0;	6.733333333333333;	0.0;	0.06666666666666667
1378000710;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	106254.13333333333;	0.0;	7.533333333333333;	0.0;	0.7333333333333333
1378001010;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	234878.4;	0.0;	10.2;	0.2;	0.26666666666666666
1378001310;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	206917.6;	0.0;	6.866666666666667;	0.0;	0.0
1378001610;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	139809.33333333334;	0.0;	7.933333333333334;	0.0;	0.0
1378001910;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	156585.86666666667;	0.0;	7.666666666666667;	0.06666666666666667;	0.13333333333333333
1378002210;	2;	5851.998944;	62.42132206933333;	1.0666666666666667;	4194304.0;	164974.4;	0.0;	7.2;	0.0;	0.0
1378002510;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	153789.86666666667;	0.0;	6.933333333333334;	0.0;	0.0
1378002810;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	192935.73333333334;	0.0;	34.0;	0.2;	0.26666666666666666
1378003110;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	170566.93333333332;	0.0;	7.2;	0.0;	0.0
1378003410;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	150994.4;	0.0;	6.800000000000001;	0.0;	0.0
1378003710;	2;	5851.998944;	66.32265469866667;	1.1333333333333333;	4194304.0;	198529.06666666668;	0.0;	9.466666666666667;	3.3333333333333335;	3.533333333333333
1378004010;	2;	5851.998944;	60.47065575466666;	1.0333333333333332;	4194304.0;	257249.33333333334;	0.2;	9.266666666666667;	0.0;	0.0
1378004310;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	167771.2;	0.0;	7.6000000000000005;	0.0;	0.0
1378004610;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	251656.0;	0.0;	7.933333333333334;	0.2;	0.26666666666666666
1378004910;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	209713.6;	0.0;	6.800000000000001;	0.0;	0.0
1378005210;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	184547.2;	0.0;	7.133333333333334;	0.0;	0.0
1378005510;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	159381.6;	0.0;	11.333333333333334;	0.06666666666666667;	0.13333333333333333
1378005810;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	150994.4;	0.0;	7.133333333333334;	0.0;	0.0
1378006110;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	128623.46666666666;	0.0;	6.866666666666667;	0.0;	0.0
1378006410;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	246064.26666666666;	0.0;	8.666666666666666;	0.2;	0.26666666666666666
1378006711;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	201325.6;	0.0;	7.6000000000000005;	0.0;	0.0
1378007011;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	192936.53333333333;	0.0;	6.733333333333333;	0.0;	0.0
1378007311;	2;	5851.998944;	66.32265469866667;	1.1333333333333333;	4194304.0;	243268.0;	0.0;	8.2;	3.2;	3.466666666666667
1378007611;	2;	5851.998944;	60.47065575466666;	1.0333333333333332;	4194304.0;	268433.6;	0.0;	6.800000000000001;	0.0;	0.06666666666666667
1378007911;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	176159.2;	0.0;	7.8;	0.0;	0.6666666666666666
1378008211;	2;	5851.998944;	64.371988384;	1.1;	4194304.0;	181750.66666666666;	0.0;	8.666666666666666;	0.2;	0.26666666666666666
1378008511;	2;	5851.998944;	58.519989439999996;	1.0;	4194304.0;	209713.6;	0.0;	6.800000000000001;	0.0;	0.0
