Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	11703.996744;	358.922566816;	3.066666666666667;	1.2529664E7;	478148.0;	97.33333333333333;	140.2;	40.53333333333333;	4.066666666666666
1377986908;	4;	11703.996744;	288.698586352;	2.466666666666667;	1.2529664E7;	520092.26666666666;	0.0;	25.866666666666667;	45.266666666666666;	5.6
1377987208;	4;	11703.996744;	288.698586352;	2.466666666666667;	1.2529664E7;	704641.8666666667;	0.0;	27.133333333333333;	43.4;	5.066666666666666
1377987508;	4;	11703.996744;	390.13322479999994;	3.333333333333333;	1.2529664E7;	696252.2666666667;	2.266666666666667;	29.53333333333333;	44.266666666666666;	5.466666666666667
1377987808;	4;	11703.996744;	282.84658798;	2.4166666666666665;	1.2529664E7;	503314.6666666667;	0.0;	27.133333333333333;	42.46666666666667;	4.666666666666667
1377988108;	4;	11703.996744;	292.5999186;	2.5;	1.2529664E7;	402650.93333333335;	0.0;	26.933333333333334;	43.06666666666667;	4.8
1377988408;	4;	11703.996744;	302.35324921999995;	2.583333333333333;	1.2529664E7;	411039.2;	0.0;	27.400000000000002;	45.666666666666664;	5.666666666666667
1377988708;	4;	11703.996744;	275.043923484;	2.35;	1.2529664E7;	469760.26666666666;	0.0;	26.6;	40.4;	3.933333333333333
1377989008;	4;	11703.996744;	273.09325736000005;	2.3333333333333335;	1.2529664E7;	452983.4666666667;	0.0;	26.733333333333334;	40.4;	3.933333333333333
1377989309;	4;	11703.996744;	263.33992674;	2.25;	1.2529664E7;	444594.13333333336;	0.0;	26.8;	40.4;	4.0
1377989609;	4;	11703.996744;	282.84658798;	2.4166666666666665;	1.2529664E7;	301987.2;	0.0;	26.53333333333333;	40.333333333333336;	3.8666666666666667
1377989909;	4;	11703.996744;	271.142591236;	2.3166666666666664;	1.2529664E7;	536869.6;	0.0;	26.533333333333335;	40.13333333333333;	4.133333333333334
1377990209;	4;	11703.996744;	267.24125898799997;	2.283333333333333;	1.2529664E7;	478148.26666666666;	0.0;	27.733333333333334;	40.266666666666666;	4.0
