Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.994416;	21862.527464084;	105.10833333333333;	3.3325936E7;	4898946.133333334;	0.0;	1.6;	0.8;	1.0666666666666667
1377986908;	8;	20799.994416;	21888.527457104;	105.23333333333333;	3.3325936E7;	4764726.933333334;	0.06666666666666667;	2.0;	0.2;	1.0
1377987208;	8;	20799.994416;	21905.860785784;	105.31666666666666;	3.3325936E7;	4071268.2666666666;	181.93333333333334;	193.2;	0.0;	0.9333333333333333
1377987508;	8;	20799.994416;	21852.127466876005;	105.05833333333334;	3.3325936E7;	4362074.4;	0.0;	0.6666666666666666;	0.06666666666666667;	0.9333333333333333
1377987808;	8;	20799.994416;	21902.394120048;	105.3;	3.3325936E7;	3981790.4;	0.0;	0.9333333333333333;	0.4666666666666667;	0.9333333333333333
1377988108;	8;	20799.994416;	21853.860799743998;	105.06666666666666;	3.3325936E7;	4451553.333333333;	0.0;	0.6;	0.3333333333333333;	0.8666666666666667
1377988408;	8;	20799.994416;	21838.260803931997;	104.99166666666666;	3.3325936E7;	4429184.8;	0.0;	0.9333333333333333;	0.13333333333333333;	0.8666666666666667
1377988708;	8;	20799.994416;	21864.260796952;	105.11666666666666;	3.3325936E7;	4138377.6;	0.0;	0.6666666666666666;	0.26666666666666666;	0.9333333333333333
1377989008;	8;	20799.994416;	21839.994136800004;	105.0;	3.3325936E7;	4966054.666666667;	0.0;	0.8666666666666667;	0.0;	0.8666666666666667
1377989309;	8;	20799.994416;	21879.860792764;	105.19166666666666;	3.3325936E7;	4719988.533333333;	0.13333333333333333;	1.8666666666666667;	0.06666666666666667;	1.0
1377989609;	8;	20799.994416;	21907.594118652003;	105.325;	3.3325936E7;	4675250.4;	0.0;	1.0;	0.06666666666666667;	0.7333333333333333
1377989909;	8;	20799.994416;	21867.727462688006;	105.13333333333334;	3.3325936E7;	4719988.8;	0.0;	8.0;	0.26666666666666666;	1.0
