Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	10399.99728;	2050.5327970400003;	19.71666666666667;	1.6777216E7;	301989.6;	0.06666666666666667;	5.6;	9.2;	11.4
1377986908;	4;	10399.99728;	2045.3327984;	19.666666666666668;	1.6777216E7;	436207.2;	0.06666666666666667;	3.933333333333333;	8.866666666666667;	11.066666666666666
1377987208;	4;	10399.99728;	2052.26612992;	19.733333333333334;	1.6777216E7;	447392.0;	0.0;	2.2;	8.866666666666667;	10.8
1377987508;	4;	10399.99728;	2050.5327970400003;	19.71666666666667;	1.6777216E7;	514500.8;	0.0;	0.3333333333333333;	9.066666666666666;	10.8
1377987808;	4;	10399.99728;	2047.06613128;	19.683333333333334;	1.6777216E7;	436207.2;	0.0;	2.0;	9.0;	10.866666666666667
1377988108;	4;	10399.99728;	2053.9994628;	19.75;	1.6777216E7;	503316.0;	0.0;	1.4666666666666666;	9.0;	10.733333333333333
1377988408;	4;	10399.99728;	2100.79945056;	20.2;	1.6777216E7;	357913.6;	0.0;	5.466666666666667;	9.066666666666666;	11.133333333333333
1377988708;	4;	10399.99728;	2043.5994655199997;	19.65;	1.6777216E7;	592794.4;	0.0;	0.4666666666666667;	8.933333333333334;	10.8
1377989008;	4;	10399.99728;	2048.79946416;	19.7;	1.6777216E7;	369098.4;	0.0;	1.6;	9.133333333333333;	10.866666666666667
1377989309;	4;	10399.99728;	2067.8661258399998;	19.883333333333333;	1.6777216E7;	436207.2;	0.06666666666666667;	1.9333333333333333;	9.133333333333333;	11.0
1377989609;	4;	10399.99728;	2040.13279976;	19.616666666666667;	1.6777216E7;	335544.0;	0.0;	0.7333333333333333;	9.066666666666666;	11.066666666666666
1377989909;	4;	10399.99728;	2045.3327984;	19.666666666666668;	1.6777216E7;	503316.0;	0.0;	3.933333333333333;	9.2;	11.133333333333333
1377990209;	4;	10399.99728;	2047.06613128;	19.683333333333334;	1.6777216E7;	436207.2;	0.06666666666666667;	4.533333333333333;	9.333333333333334;	11.533333333333333
1377990509;	4;	10399.99728;	2050.5327970400003;	19.71666666666667;	1.6777216E7;	615164.0;	0.0;	0.8666666666666667;	9.0;	10.933333333333334
1377990809;	4;	10399.99728;	2053.9994628;	19.75;	1.6777216E7;	469761.6;	0.0;	0.6;	8.933333333333334;	10.733333333333333
1377991109;	4;	10399.99728;	2033.1994682400002;	19.55;	1.6777216E7;	413837.6;	0.0;	0.3333333333333333;	8.933333333333334;	10.933333333333334
1377991409;	4;	10399.99728;	2038.3994668799999;	19.6;	1.6777216E7;	548055.2;	0.0;	4.533333333333333;	9.066666666666666;	10.866666666666667
1377991709;	4;	10399.99728;	2034.9328011199998;	19.566666666666666;	1.6777216E7;	301989.6;	0.0;	2.8;	9.2;	10.866666666666667
1377992009;	4;	10399.99728;	2105.9994491999996;	20.25;	1.6777216E7;	514500.8;	0.0;	5.666666666666667;	9.2;	11.066666666666666
1377992309;	4;	10399.99728;	2041.86613264;	19.633333333333333;	1.6777216E7;	548055.2;	0.0;	1.2;	9.066666666666666;	10.866666666666667
1377992609;	4;	10399.99728;	2057.4661285599996;	19.78333333333333;	1.6777216E7;	346728.8;	0.0;	0.6;	9.066666666666666;	10.733333333333333
1377992909;	4;	10399.99728;	2048.79946416;	19.7;	1.6777216E7;	525685.6;	0.0;	11.133333333333333;	9.466666666666667;	11.066666666666666
1377993209;	4;	10399.99728;	2052.26612992;	19.733333333333334;	1.6777216E7;	402652.8;	0.0;	1.0666666666666667;	9.2;	10.933333333333334
1377993509;	4;	10399.99728;	2045.3327984;	19.666666666666668;	1.6777216E7;	447392.0;	0.0;	4.333333333333333;	9.4;	10.866666666666667
1377993809;	4;	10399.99728;	2064.39946008;	19.85;	1.6777216E7;	514500.8;	0.06666666666666667;	6.933333333333334;	9.533333333333333;	11.6
1377994109;	4;	10399.99728;	2050.5327970400003;	19.71666666666667;	1.6777216E7;	201326.4;	0.0;	0.7333333333333333;	9.066666666666666;	10.866666666666667
1377994409;	4;	10399.99728;	2043.5994655199997;	19.65;	1.6777216E7;	380283.2;	0.06666666666666667;	1.5333333333333334;	9.133333333333333;	10.666666666666666
1377994709;	4;	10399.99728;	2040.13279976;	19.616666666666667;	1.6777216E7;	346728.8;	0.0;	1.0;	9.2;	10.866666666666667
1377995009;	4;	10399.99728;	2059.19946144;	19.8;	1.6777216E7;	357913.6;	0.0;	0.3333333333333333;	9.133333333333333;	10.866666666666667
1377995309;	4;	10399.99728;	2053.9994628;	19.75;	1.6777216E7;	514500.8;	0.0;	5.266666666666667;	9.266666666666667;	11.2
1377995609;	4;	10399.99728;	2109.4661149599997;	20.28333333333333;	1.6777216E7;	324359.2;	0.0;	0.7333333333333333;	9.133333333333333;	10.866666666666667
1377995909;	4;	10399.99728;	2052.26612992;	19.733333333333334;	1.6777216E7;	402652.8;	0.0;	3.533333333333333;	9.466666666666667;	10.866666666666667
1377996209;	4;	10399.99728;	2045.3327984;	19.666666666666668;	1.6777216E7;	369098.4;	0.0;	3.933333333333333;	9.4;	11.0
1377996509;	4;	10399.99728;	2045.3327984;	19.666666666666668;	1.6777216E7;	380283.2;	0.06666666666666667;	0.6;	9.2;	10.8
1377996809;	4;	10399.99728;	2048.79946416;	19.7;	1.6777216E7;	559240.0;	0.0;	4.0;	9.4;	10.933333333333334
1377997109;	4;	10399.99728;	2045.3327984;	19.666666666666668;	1.6777216E7;	357913.6;	0.06666666666666667;	1.3333333333333333;	9.066666666666666;	10.733333333333333
1377997409;	4;	10399.99728;	2048.79946416;	19.7;	1.6777216E7;	425022.4;	0.0;	4.2;	9.2;	11.466666666666667
1377997709;	4;	10399.99728;	2040.13279976;	19.616666666666667;	1.6777216E7;	570424.8;	0.0;	4.266666666666667;	9.266666666666667;	10.933333333333334
1377998009;	4;	10399.99728;	2031.4661353599995;	19.53333333333333;	1.6777216E7;	447392.0;	0.0;	0.4;	8.866666666666667;	10.733333333333333
1377998310;	4;	10399.99728;	2036.6661339999998;	19.583333333333332;	1.6777216E7;	290804.8;	0.0;	0.5333333333333333;	9.133333333333333;	10.8
