Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	11703.997352;	345.26792188400003;	2.95;	2.097152E7;	1062554.9333333333;	0.0;	75.8;	53.13333333333333;	31.266666666666666
1377986908;	4;	11703.997352;	339.41592320800004;	2.9;	2.097152E7;	1090517.3333333333;	0.0;	13.933333333333334;	53.2;	35.733333333333334
1377987208;	4;	11703.997352;	325.76125963066664;	2.783333333333333;	2.097152E7;	643125.0666666667;	0.0;	13.466666666666667;	52.93333333333333;	31.466666666666665
1377987508;	4;	11703.997352;	335.51459075733334;	2.8666666666666667;	2.097152E7;	573219.7333333333;	0.0;	13.6;	52.733333333333334;	30.533333333333335
1377987808;	4;	11703.997352;	337.4652569826667;	2.8833333333333333;	2.097152E7;	671086.6666666666;	0.06666666666666667;	14.2;	52.86666666666667;	30.466666666666665
1377988108;	4;	11703.997352;	329.66259208133334;	2.816666666666667;	2.097152E7;	601181.6;	0.0;	13.266666666666667;	52.6;	30.333333333333332
1377988408;	4;	11703.997352;	323.8105934053334;	2.766666666666667;	2.097152E7;	419428.0;	0.0;	13.466666666666667;	52.86666666666667;	30.4
1377988708;	4;	11703.997352;	323.8105934053334;	2.766666666666667;	2.097152E7;	1006630.6666666666;	0.0;	12.266666666666667;	52.733333333333334;	30.4
1377989008;	4;	11703.997352;	339.41592320800004;	2.9;	2.097152E7;	922745.0666666667;	0.0;	13.533333333333333;	53.333333333333336;	35.8
1377989309;	4;	11703.997352;	366.7252503626667;	3.1333333333333333;	2.097152E7;	1160422.6666666667;	158.4;	180.6;	52.733333333333334;	30.666666666666668
1377989609;	4;	11703.997352;	353.0705867853334;	3.016666666666667;	2.097152E7;	1509948.2666666666;	0.0;	14.266666666666667;	54.0;	37.0
1377989909;	4;	11703.997352;	337.4652569826667;	2.8833333333333333;	2.097152E7;	1006631.4666666667;	0.0;	12.6;	52.8;	30.533333333333335
1377990209;	4;	11703.997352;	329.66259208133334;	2.816666666666667;	2.097152E7;	629144.0;	0.0;	14.6;	53.0;	30.733333333333334
1377990509;	4;	11703.997352;	327.711925856;	2.8;	2.097152E7;	489333.3333333333;	0.0;	13.4;	52.8;	30.466666666666665
1377990809;	4;	11703.997352;	331.61325830666664;	2.833333333333333;	2.097152E7;	713030.1333333333;	0.0;	14.6;	53.46666666666667;	35.86666666666667
1377991109;	4;	11703.997352;	333.56392453200004;	2.85;	2.097152E7;	657105.6;	0.0;	14.066666666666666;	53.06666666666667;	31.466666666666665
1377991409;	4;	11703.997352;	323.8105934053334;	2.766666666666667;	2.097152E7;	657106.1333333333;	0.0;	13.466666666666667;	52.46666666666667;	29.533333333333335
1377991709;	4;	11703.997352;	319.90926095466665;	2.733333333333333;	2.097152E7;	866822.1333333333;	0.0;	13.133333333333333;	52.733333333333334;	29.466666666666665
1377992009;	4;	11703.997352;	314.05726227866666;	2.683333333333333;	2.097152E7;	615162.1333333333;	0.0;	13.8;	52.13333333333333;	30.133333333333333
1377992309;	4;	11703.997352;	477.9132252066666;	4.083333333333333;	2.097152E7;	1174402.9333333333;	0.0;	19.8;	55.4;	45.8
1377992609;	4;	11703.997352;	368.67591658799995;	3.15;	2.097152E7;	1663739.2;	0.0;	14.733333333333333;	54.4;	39.333333333333336
1377992909;	4;	11703.997352;	360.8732516866666;	3.083333333333333;	2.097152E7;	1188384.0;	0.0;	14.6;	52.93333333333333;	35.53333333333333
1377993209;	4;	11703.997352;	360.8732516866666;	3.083333333333333;	2.097152E7;	1454023.2;	0.0;	13.733333333333333;	52.53333333333333;	30.466666666666665
1377993509;	4;	11703.997352;	413.54123977066666;	3.533333333333333;	2.097152E7;	1328194.9333333333;	0.0;	17.466666666666665;	54.06666666666667;	37.86666666666667
1377993809;	4;	11703.997352;	341.36658943333333;	2.916666666666667;	2.097152E7;	796916.5333333333;	0.0;	14.866666666666667;	52.733333333333334;	30.533333333333335
1377994109;	4;	11703.997352;	355.02125301066667;	3.033333333333333;	2.097152E7;	950707.2;	0.0;	13.2;	52.53333333333333;	30.4
1377994409;	4;	11703.997352;	321.85992718;	2.75;	2.097152E7;	768954.6666666666;	0.06666666666666667;	13.2;	52.86666666666667;	30.4
1377994709;	4;	11703.997352;	335.51459075733334;	2.8666666666666667;	2.097152E7;	601181.8666666667;	0.0;	14.0;	53.333333333333336;	35.666666666666664
1377995009;	4;	11703.997352;	353.0705867853334;	3.016666666666667;	2.097152E7;	754972.8;	0.0;	12.933333333333334;	52.6;	31.333333333333332
1377995309;	4;	11703.997352;	323.8105934053334;	2.766666666666667;	2.097152E7;	1020613.0666666667;	0.0;	12.933333333333334;	52.86666666666667;	30.466666666666665
1377995609;	4;	11703.997352;	327.711925856;	2.8;	2.097152E7;	489333.3333333333;	0.0;	13.333333333333334;	52.666666666666664;	30.266666666666666
1377995909;	4;	11703.997352;	329.66259208133334;	2.816666666666667;	2.097152E7;	768954.4;	0.0;	13.333333333333334;	52.8;	30.333333333333332
1377996209;	4;	11703.997352;	331.61325830666664;	2.833333333333333;	2.097152E7;	880802.6666666666;	0.0;	13.733333333333333;	52.8;	30.533333333333335
1377996509;	4;	11703.997352;	394.0345775173334;	3.3666666666666667;	2.097152E7;	1160422.6666666667;	0.0;	14.066666666666666;	52.06666666666667;	30.0
1377996809;	4;	11703.997352;	376.47858148933335;	3.216666666666667;	2.097152E7;	1342175.2;	0.0;	14.0;	54.2;	48.06666666666667
1377997109;	4;	11703.997352;	360.8732516866666;	3.083333333333333;	2.097152E7;	1356156.5333333334;	0.0;	14.333333333333334;	52.86666666666667;	30.666666666666668
1377997409;	4;	11703.997352;	327.711925856;	2.8;	2.097152E7;	727011.4666666667;	0.0;	13.933333333333334;	52.93333333333333;	30.533333333333335
1377997709;	4;	11703.997352;	329.66259208133334;	2.816666666666667;	2.097152E7;	992650.1333333333;	0.0;	13.666666666666666;	52.8;	30.533333333333335
1377998009;	4;	11703.997352;	317.95859472933336;	2.716666666666667;	2.097152E7;	1076536.5333333334;	0.0;	13.4;	52.8;	30.733333333333334
1377998310;	4;	11703.997352;	325.76125963066664;	2.783333333333333;	2.097152E7;	671087.2;	0.0;	14.0;	53.0;	30.466666666666665
1377998610;	4;	11703.997352;	355.02125301066667;	3.033333333333333;	2.097152E7;	573219.7333333333;	0.0;	13.333333333333334;	53.2;	35.6
1377998910;	4;	11703.997352;	337.4652569826667;	2.8833333333333333;	2.097152E7;	671086.4;	0.0;	13.666666666666666;	52.86666666666667;	31.266666666666666
1377999210;	4;	11703.997352;	423.2945708973333;	3.6166666666666667;	2.097152E7;	713030.4;	0.0;	35.333333333333336;	76.0;	168.86666666666667
1377999510;	4;	11703.997352;	337.4652569826667;	2.8833333333333333;	2.097152E7;	950708.5333333333;	0.0;	15.333333333333334;	53.86666666666667;	32.333333333333336
1377999810;	4;	11703.997352;	343.3172556586666;	2.933333333333333;	2.097152E7;	601181.8666666667;	0.0;	13.333333333333334;	52.53333333333333;	30.333333333333332
1378000110;	4;	11703.997352;	349.1692543346666;	2.983333333333333;	2.097152E7;	978669.0666666667;	0.0;	13.066666666666666;	52.53333333333333;	30.333333333333332
1378000410;	4;	11703.997352;	331.61325830666664;	2.833333333333333;	2.097152E7;	1300232.0;	0.0;	13.2;	52.8;	30.466666666666665
1378000710;	4;	11703.997352;	353.0705867853334;	3.016666666666667;	2.097152E7;	1258289.6;	0.0;	13.6;	53.333333333333336;	35.53333333333333
1378001010;	4;	11703.997352;	341.36658943333333;	2.916666666666667;	2.097152E7;	796916.8;	0.0;	14.266666666666667;	52.93333333333333;	30.666666666666668
1378001310;	4;	11703.997352;	368.67591658799995;	3.15;	2.097152E7;	838860.0;	0.06666666666666667;	12.8;	52.4;	29.466666666666665
1378001610;	4;	11703.997352;	317.95859472933336;	2.716666666666667;	2.097152E7;	1006631.2;	0.0;	13.6;	52.86666666666667;	30.533333333333335
1378001910;	4;	11703.997352;	337.4652569826667;	2.8833333333333333;	2.097152E7;	629144.0;	0.0;	14.0;	52.733333333333334;	30.8
1378002210;	4;	11703.997352;	327.711925856;	2.8;	2.097152E7;	713030.4;	0.0;	13.466666666666667;	52.733333333333334;	30.4
1378002510;	4;	11703.997352;	335.51459075733334;	2.8666666666666667;	2.097152E7;	838859.2;	0.0;	14.066666666666666;	53.266666666666666;	35.666666666666664
1378002810;	4;	11703.997352;	333.56392453200004;	2.85;	2.097152E7;	713030.4;	0.0;	27.333333333333332;	53.06666666666667;	31.333333333333332
1378003110;	4;	11703.997352;	325.76125963066664;	2.783333333333333;	2.097152E7;	713030.4;	0.0;	26.866666666666667;	53.0;	30.466666666666665
1378003410;	4;	11703.997352;	337.4652569826667;	2.8833333333333333;	2.097152E7;	671087.2;	0.0;	12.8;	52.8;	30.4
1378003710;	4;	11703.997352;	431.09723579866665;	3.683333333333333;	2.097152E7;	1034594.1333333333;	0.0;	18.066666666666666;	52.93333333333333;	32.8
1378004010;	4;	11703.997352;	333.56392453200004;	2.85;	2.097152E7;	1216347.2;	0.0;	14.066666666666666;	54.333333333333336;	37.666666666666664
1378004310;	4;	11703.997352;	358.92258546133337;	3.066666666666667;	2.097152E7;	1300232.8;	0.0;	14.333333333333334;	52.8;	29.733333333333334
1378004610;	4;	11703.997352;	341.36658943333333;	2.916666666666667;	2.097152E7;	629144.0;	0.0;	14.266666666666667;	53.46666666666667;	35.666666666666664
1378004910;	4;	11703.997352;	358.92258546133337;	3.066666666666667;	2.097152E7;	629144.0;	0.0;	13.133333333333333;	52.4;	29.533333333333335
1378005210;	4;	11703.997352;	321.85992718;	2.75;	2.097152E7;	419428.0;	0.0;	13.133333333333333;	52.733333333333334;	29.6
1378005510;	4;	11703.997352;	339.41592320800004;	2.9;	2.097152E7;	377484.8;	0.0;	14.0;	53.0;	32.733333333333334
1378005810;	4;	11703.997352;	335.51459075733334;	2.8666666666666667;	2.097152E7;	1048575.2;	0.0;	13.533333333333333;	52.93333333333333;	30.666666666666668
1378006110;	4;	11703.997352;	317.95859472933336;	2.716666666666667;	2.097152E7;	838859.2;	0.0;	12.2;	52.8;	29.6
