Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	32;	86399.9376;	11915.991394000002;	13.791666666666668;	8822784.0;	0.0;	0.0;	11.066666666666666;	4.466666666666667;	0.06666666666666667
1377986908;	32;	86399.9376;	11914.1913953;	13.789583333333333;	8822784.0;	0.0;	0.0;	10.066666666666666;	4.466666666666667;	0.0
1377987208;	32;	86399.9376;	11908.7913992;	13.783333333333333;	8822784.0;	0.0;	0.0;	10.333333333333334;	4.333333333333333;	0.0
1377987508;	32;	86399.9376;	11926.7913862;	13.804166666666667;	8822784.0;	0.0;	0.0;	10.066666666666666;	4.333333333333333;	0.0
1377987808;	32;	86399.9376;	12383.991055999999;	14.333333333333332;	8822784.0;	0.0;	0.0;	10.133333333333333;	4.466666666666667;	0.0
1377988108;	32;	86399.9376;	9147.5933934;	10.5875;	8822784.0;	0.0;	0.0;	10.066666666666666;	4.466666666666667;	0.0
1377988408;	32;	86399.9376;	9147.5933934;	10.5875;	8822784.0;	0.0;	0.0;	15.466666666666667;	4.533333333333333;	0.0
1377988708;	32;	86399.9376;	12038.3913056;	13.933333333333332;	8822784.0;	0.0;	0.0;	10.2;	4.333333333333333;	0.0
1377989008;	32;	86399.9376;	12182.3912016;	14.1;	8822784.0;	0.0;	0.0;	10.4;	4.4;	0.0
1377989309;	32;	86399.9376;	9147.5933934;	10.5875;	8822784.0;	0.0;	0.0;	10.2;	4.466666666666667;	0.0
1377989609;	32;	86399.9376;	9199.793355700001;	10.647916666666667;	8822784.0;	0.0;	0.0;	10.066666666666666;	4.533333333333333;	0.0
1377989909;	32;	86399.9376;	11984.391344599999;	13.870833333333332;	8822784.0;	0.0;	0.0;	10.266666666666667;	4.333333333333333;	0.0
1377990209;	32;	86399.9376;	11910.591397900002;	13.785416666666668;	8822784.0;	0.0;	0.0;	10.8;	4.466666666666667;	0.06666666666666667
1377990509;	32;	86399.9376;	12005.991328999999;	13.895833333333332;	8822784.0;	402652.8;	0.0;	10.066666666666666;	4.533333333333333;	0.0
1377990809;	32;	86399.9376;	12331.791093700002;	14.272916666666667;	8822784.0;	0.0;	0.0;	10.333333333333334;	4.466666666666667;	0.0
