Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.994584;	21845.194311846;	105.025;	3.314688E7;	5413447.2;	0.0;	0.7333333333333333;	0.0;	0.8666666666666667
1377986908;	8;	20799.994584;	21741.194338926;	104.525;	3.314688E7;	4585772.0;	181.93333333333334;	193.06666666666666;	0.0;	1.0
1377987208;	8;	20799.994584;	21808.794321324;	104.85;	3.314688E7;	5145012.0;	0.0;	1.1333333333333333;	0.26666666666666666;	1.0
1377987508;	8;	20799.994584;	21852.127643374;	105.05833333333334;	3.314688E7;	5323968.8;	0.0;	0.8;	0.0;	0.9333333333333333
1377987808;	8;	20799.994584;	21763.727666392002;	104.63333333333334;	3.314688E7;	5323968.8;	0.0;	0.8;	0.0;	0.7333333333333333
1377988108;	8;	20799.994584;	21852.127643374;	105.05833333333334;	3.314688E7;	5435816.0;	0.0;	0.6666666666666666;	0.2;	0.8666666666666667
1377988408;	8;	20799.994584;	21812.260987088;	104.86666666666666;	3.314688E7;	4719989.6;	0.0;	0.7333333333333333;	0.26666666666666666;	0.9333333333333333
1377988708;	8;	20799.994584;	21794.927658268003;	104.78333333333335;	3.314688E7;	4966054.133333334;	0.0;	2.6666666666666665;	0.06666666666666667;	0.9333333333333333
1377989008;	8;	20799.994584;	21826.127650144;	104.93333333333334;	3.314688E7;	4742358.666666667;	0.0;	1.6;	0.2;	1.0666666666666667
1377989309;	8;	20799.994584;	21897.194298306;	105.275;	3.314688E7;	4876575.733333333;	0.0;	1.2666666666666666;	0.26666666666666666;	1.1333333333333333
1377989609;	8;	20799.994584;	21885.060968131995;	105.21666666666665;	3.314688E7;	4719988.8;	0.0;	0.6666666666666666;	0.7333333333333333;	0.9333333333333333
1377989909;	8;	20799.994584;	21709.99434705;	104.375;	3.314688E7;	4138377.6;	0.0;	8.8;	0.3333333333333333;	1.0
1377990209;	8;	20799.994584;	21812.260987088;	104.86666666666666;	3.314688E7;	5368707.733333333;	0.0;	0.8;	0.06666666666666667;	1.0
