Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	218103.2;	0.0;	5.133333333333334;	1.8;	0.2
1377986908;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	195733.06666666668;	0.0;	2.933333333333333;	1.8;	0.2
1377987208;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	251657.6;	0.0;	4.066666666666666;	1.8666666666666667;	0.2
1377987508;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	268433.3333333333;	0.0;	3.4;	2.0;	0.2
1377987808;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	150992.8;	0.0;	4.2;	1.6666666666666667;	0.2
1377988108;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	274026.4;	0.0;	5.466666666666667;	1.6666666666666667;	0.2
1377988408;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	190140.0;	0.0;	4.933333333333334;	1.8;	0.26666666666666666
1377988708;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	123031.2;	0.0;	4.066666666666666;	1.8;	0.3333333333333333
1377989008;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	274026.13333333336;	0.0;	4.466666666666667;	1.8;	0.4666666666666667
1377989309;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	128624.53333333334;	0.0;	4.6;	1.7333333333333334;	0.4
1377989609;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	173363.2;	0.0;	4.2;	2.0;	0.3333333333333333
1377989909;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	246064.53333333333;	0.0;	3.6666666666666665;	1.8;	0.13333333333333333
1377990209;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	262841.86666666664;	0.0;	5.066666666666666;	1.9333333333333333;	0.2
1377990509;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	324357.3333333333;	0.0;	3.066666666666667;	1.7333333333333334;	0.2
1377990809;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	313173.86666666664;	0.0;	4.0;	1.8666666666666667;	0.2
1377991109;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	190141.33333333334;	0.0;	3.466666666666667;	1.6666666666666667;	0.26666666666666666
1377991409;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	285211.4666666667;	0.0;	4.133333333333334;	1.5333333333333334;	0.2
1377991709;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	251657.33333333334;	0.0;	5.6;	1.8;	0.26666666666666666
1377992009;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	218102.66666666666;	0.0;	4.266666666666667;	1.6666666666666667;	0.2
1377992309;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	178956.0;	0.0;	3.8666666666666667;	1.7333333333333334;	0.2
1377992609;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	206917.6;	0.0;	4.333333333333333;	1.8;	0.2
1377992909;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	78292.53333333334;	0.0;	3.6;	1.8;	0.13333333333333333
1377993209;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	385874.4;	0.0;	4.933333333333334;	1.6666666666666667;	0.13333333333333333
1377993509;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	61515.46666666667;	0.0;	3.7333333333333334;	1.6666666666666667;	0.13333333333333333
1377993809;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	117439.73333333334;	0.0;	5.2;	1.8;	0.13333333333333333
1377994109;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	346727.2;	0.0;	3.0;	1.8;	0.13333333333333333
1377994409;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	61515.73333333333;	0.0;	4.066666666666666;	1.7333333333333334;	0.06666666666666667
1377994709;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	173362.66666666666;	0.0;	3.6666666666666665;	1.6666666666666667;	0.13333333333333333
1377995009;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	279619.2;	0.0;	4.266666666666667;	1.7333333333333334;	0.13333333333333333
1377995309;	2;	5199.9986;	77.999979;	1.5;	3614720.0;	184548.8;	0.0;	5.857142857142857;	1.9333333333333333;	0.2
