Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5851.99869;	99.48397773;	1.7;	8388608.0;	1275066.4;	181.86666666666667;	133.53333333333333;	3.066666666666667;	1.6666666666666667
1377986908;	2;	5851.99869;	97.5333115;	1.6666666666666665;	8388608.0;	777341.6;	2.7333333333333334;	40.666666666666664;	3.7333333333333334;	2.2666666666666666
1377987208;	2;	5851.99869;	109.23730888;	1.8666666666666665;	8388608.0;	732603.4666666667;	37.53333333333333;	19.333333333333332;	3.3333333333333335;	1.8
1377987508;	2;	5851.99869;	87.77998035;	1.5;	8388608.0;	855635.7333333333;	2.1333333333333333;	14.2;	3.4;	1.8
1377987808;	2;	5851.99869;	93.63197904;	1.6;	8388608.0;	581608.8;	2.6666666666666665;	15.266666666666667;	3.466666666666667;	1.8666666666666667
1377988108;	2;	5851.99869;	117.03997380000001;	2.0;	8388608.0;	855636.5333333333;	324.1333333333333;	222.33333333333334;	4.333333333333333;	2.6
1377988408;	2;	5851.99869;	101.43464396000002;	1.7333333333333334;	8388608.0;	760565.6;	30.733333333333334;	16.266666666666666;	4.533333333333333;	4.133333333333334
1377988708;	2;	5851.99869;	109.23730888;	1.8666666666666665;	8388608.0;	704641.6;	2.8666666666666667;	14.8;	3.3333333333333335;	1.8
1377989008;	2;	5851.99869;	87.77998035;	1.5;	8388608.0;	542462.1333333333;	1.9333333333333333;	14.2;	3.066666666666667;	1.7333333333333334
1377989309;	2;	5851.99869;	87.77998035;	1.5;	8388608.0;	559239.4666666667;	5.8;	13.866666666666667;	3.2666666666666666;	1.9333333333333333
1377989609;	2;	5851.99869;	93.63197904;	1.6;	8388608.0;	419429.6;	1.8666666666666667;	12.066666666666666;	3.933333333333333;	2.1333333333333333
1377989909;	2;	5851.99869;	1954.56756246;	33.4;	8388608.0;	2510987.7333333334;	347.4;	3580.266666666667;	19.866666666666667;	2.4
1377990209;	2;	5851.99869;	111.18797511000001;	1.9;	8388608.0;	2729091.2;	224.06666666666666;	1126.6666666666667;	2.933333333333333;	1.7333333333333334
