Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	6;	15599.995794;	1892.7994896720002;	12.133333333333333;	1.2582912E7;	520091.4666666667;	35626.53333333334;	44253.6;	8276.6;	146.2
1377986908;	6;	15599.995794;	214.93327538399998;	1.3777777777777775;	1.2582912E7;	780137.6;	0.0;	2.1333333333333333;	85.6;	608.7333333333333
1377987208;	6;	15599.995794;	253.06659843600005;	1.6222222222222225;	1.2582912E7;	427817.6;	0.06666666666666667;	2.666666666666667;	105.6;	1229.6
1377987508;	6;	15599.995794;	233.99993691;	1.5;	1.2582912E7;	679474.4;	0.0;	3.0;	89.73333333333333;	977.0666666666667
1377987808;	6;	15599.995794;	207.99994392;	1.3333333333333333;	1.2582912E7;	251656.0;	0.0;	2.0666666666666664;	96.33333333333333;	445.8
1377988108;	6;	15599.995794;	206.26661105399998;	1.3222222222222222;	1.2582912E7;	218101.86666666667;	0.13333333333333333;	2.0;	89.8;	443.2
1377988408;	6;	15599.995794;	176.799952332;	1.1333333333333333;	1.2582912E7;	402650.4;	3.066666666666667;	4.733333333333334;	66.6;	84.06666666666666
1377988708;	6;	15599.995794;	164.66662227;	1.0555555555555556;	1.2582912E7;	125828.0;	0.0;	1.5333333333333332;	65.8;	83.8
1377989008;	6;	15599.995794;	204.533278188;	1.3111111111111111;	1.2582912E7;	377485.6;	1.9333333333333333;	5.733333333333333;	74.66666666666667;	772.4
1377989309;	6;	15599.995794;	287.73325575600006;	1.8444444444444448;	1.2582912E7;	369097.06666666665;	0.0;	2.9333333333333336;	121.93333333333334;	1709.5333333333333
1377989609;	6;	15599.995794;	249.599932704;	1.5999999999999999;	1.2582912E7;	629144.0;	0.0;	1.7333333333333334;	76.6;	2065.866666666667
1377989909;	6;	15599.995794;	197.599946724;	1.2666666666666666;	1.2582912E7;	276821.6;	170.86666666666667;	181.6;	71.73333333333333;	797.6666666666666
1377990209;	6;	15599.995794;	362.26656899399995;	2.322222222222222;	1.2582912E7;	654309.6;	703.5333333333333;	1134.5333333333335;	113.26666666666667;	3350.2
1377990509;	6;	15599.995794;	435.06654936600006;	2.788888888888889;	1.2582912E7;	771749.6;	0.0;	1.6;	154.73333333333332;	5960.866666666667
1377990809;	6;	15599.995794;	530.399856996;	3.4;	1.2582912E7;	704641.6;	0.06666666666666667;	9.333333333333332;	214.46666666666667;	4980.866666666667
1377991109;	6;	15599.995794;	731.4664694520001;	4.688888888888889;	1.2582912E7;	1015020.0;	0.0;	2.666666666666667;	226.33333333333334;	12459.6
1377991409;	6;	15599.995794;	727.99980372;	4.666666666666667;	1.2582912E7;	1384118.4;	0.06666666666666667;	3.4000000000000004;	218.13333333333333;	10689.0
1377991709;	6;	15599.995794;	603.199837368;	3.8666666666666667;	1.2582912E7;	931132.8;	0.13333333333333333;	2.2666666666666666;	235.33333333333334;	9690.133333333333
1377992009;	6;	15599.995794;	1034.799721002;	6.633333333333333;	1.2582912E7;	1207956.2666666666;	0.0;	2.8000000000000003;	326.26666666666665;	16262.266666666666
1377992309;	6;	15599.995794;	1187.33301321;	7.611111111111112;	1.2582912E7;	1191180.5333333334;	0.0;	1.8666666666666667;	352.26666666666665;	18933.266666666666
1377992609;	6;	15599.995794;	961.99974063;	6.166666666666667;	1.2582912E7;	1216346.1333333333;	0.0;	2.333333333333333;	372.73333333333335;	15352.066666666668
1377992909;	6;	15599.995794;	1317.33297816;	8.444444444444445;	1.2582912E7;	1157626.1333333333;	0.0;	1.8666666666666667;	450.93333333333334;	18497.066666666666
1377993209;	6;	15599.995794;	1218.533004798;	7.811111111111111;	1.2582912E7;	1073740.5333333334;	0.13333333333333333;	2.7333333333333334;	509.4;	15408.333333333334
1377993509;	6;	15599.995794;	1019.1997252080001;	6.533333333333334;	1.2582912E7;	771749.3333333334;	0.06666666666666667;	4.533333333333333;	504.8;	9957.133333333333
1377993809;	6;	15599.995794;	1903.1994868680003;	12.200000000000001;	1.2582912E7;	1686108.0;	6520.066666666667;	1302.7333333333331;	600.6666666666666;	14723.4
