Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.994416;	21560.927545052004;	103.65833333333335;	4.0802304E7;	4837429.066666666;	0.0;	0.4;	0.06666666666666667;	0.8666666666666667
1377986908;	8;	20799.994416;	21559.194212184004;	103.65;	4.0802304E7;	3746908.8;	0.0;	0.5333333333333333;	0.0;	0.8
1377987208;	8;	20799.994416;	21588.660870940002;	103.79166666666666;	4.0802304E7;	4138378.6666666665;	0.0;	2.2666666666666666;	0.3333333333333333;	1.0666666666666667
1377987508;	8;	20799.994416;	21541.860883504;	103.56666666666666;	4.0802304E7;	4613733.333333333;	0.06666666666666667;	1.2666666666666666;	0.2;	1.0666666666666667
1377987808;	8;	20799.994416;	21526.260887692;	103.49166666666666;	4.0802304E7;	4669657.333333333;	0.0;	1.1333333333333333;	0.06666666666666667;	0.6666666666666666
1377988108;	8;	20799.994416;	21574.794207996;	103.725;	4.0802304E7;	4417999.466666667;	0.0;	18.533333333333335;	0.5333333333333333;	1.3333333333333333
1377988408;	8;	20799.994416;	21553.99421358;	103.625;	4.0802304E7;	4837429.066666666;	0.0;	0.8;	0.3333333333333333;	0.8
1377988708;	8;	20799.994416;	21531.460886296;	103.51666666666667;	4.0802304E7;	4362074.666666667;	0.0;	0.5333333333333333;	0.13333333333333333;	0.8666666666666667
1377989008;	8;	20799.994416;	21521.060889088;	103.46666666666665;	4.0802304E7;	3774872.533333333;	0.0;	0.5333333333333333;	0.26666666666666666;	0.9333333333333333
1377989309;	8;	20799.994416;	21588.660870940002;	103.79166666666666;	4.0802304E7;	3858757.8666666667;	0.06666666666666667;	89.46666666666667;	0.06666666666666667;	0.8
1377989609;	8;	20799.994416;	21573.060875128;	103.71666666666665;	4.0802304E7;	4529846.666666667;	183.46666666666667;	105.33333333333333;	0.06666666666666667;	0.8
1377989909;	8;	20799.994416;	21541.860883504;	103.56666666666666;	4.0802304E7;	3690986.6666666665;	0.0;	0.5333333333333333;	0.26666666666666666;	0.8
1377990209;	8;	20799.994416;	21552.260880712;	103.61666666666666;	4.0802304E7;	4278189.6;	0.06666666666666667;	0.4;	0.06666666666666667;	0.8666666666666667
1377990509;	8;	20799.994416;	21538.394217768;	103.55;	4.0802304E7;	4473922.933333334;	0.0;	0.4;	0.06666666666666667;	0.9333333333333333
1377990809;	8;	20799.994416;	21576.527540864005;	103.73333333333333;	4.0802304E7;	4725580.266666667;	0.0;	2.2666666666666666;	0.13333333333333333;	1.0666666666666667
1377991109;	8;	20799.994416;	21467.327570180005;	103.20833333333334;	4.0802304E7;	4222265.866666666;	0.0;	1.1333333333333333;	0.4666666666666667;	1.0666666666666667
1377991409;	8;	20799.994416;	21571.327542260005;	103.70833333333334;	4.0802304E7;	3970606.4;	0.0;	0.4666666666666667;	0.26666666666666666;	0.8
1377991709;	8;	20799.994416;	21545.327549240003;	103.58333333333334;	4.0802304E7;	4194301.8666666667;	0.0;	1.0;	0.06666666666666667;	0.7333333333333333
1377992009;	8;	20799.994416;	21553.99421358;	103.625;	4.0802304E7;	4074464.285714286;	2.7142857142857144;	0.7142857142857143;	336.0;	14.285714285714286
1377992309;	8;	20799.994416;	21482.927565992006;	103.28333333333335;	4.0802304E7;	6850694.933333334;	0.0;	1.0666666666666667;	1917.9333333333334;	20.266666666666666
1377992609;	8;	20799.994416;	21527.994220560002;	103.5;	4.0802304E7;	5340745.6;	0.0;	0.5333333333333333;	4.066666666666666;	4.933333333333334
1377992909;	8;	20799.994416;	21534.927552032004;	103.53333333333335;	4.0802304E7;	6878656.533333333;	0.0;	0.7333333333333333;	537.9333333333333;	25.8
1377993209;	8;	20799.994416;	21612.927531092006;	103.90833333333335;	4.0802304E7;	6906619.466666667;	0.0;	0.4666666666666667;	10.0;	11.0
1377993509;	8;	20799.994416;	21581.727539468004;	103.75833333333334;	4.0802304E7;	5312782.4;	0.0;	0.5333333333333333;	9.933333333333334;	10.933333333333334
1377993809;	8;	20799.994416;	21510.660891879998;	103.41666666666666;	4.0802304E7;	4641694.933333334;	0.0;	0.9333333333333333;	10.0;	11.0
1377994109;	8;	20799.994416;	21529.727553428;	103.50833333333334;	4.0802304E7;	4306150.933333334;	0.0;	0.5333333333333333;	10.0;	10.933333333333334
1377994409;	8;	20799.994416;	21515.860890484;	103.44166666666666;	4.0802304E7;	6403302.4;	12.866666666666667;	21.466666666666665;	12.2;	10.933333333333334
1377994709;	8;	20799.994416;	21550.527547844;	103.60833333333333;	4.0802304E7;	5284821.6;	0.0;	0.8666666666666667;	9.133333333333333;	9.733333333333333
1377995009;	8;	20799.994416;	21441.327577160006;	103.08333333333334;	4.0802304E7;	7857328.8;	0.0;	0.9333333333333333;	2505.8;	54.733333333333334
1377995309;	8;	20799.994416;	21488.127564596;	103.30833333333334;	4.0802304E7;	7689555.466666667;	0.0;	0.8;	376.6666666666667;	55.46666666666667
1377995609;	8;	20799.994416;	21420.527582744002;	102.98333333333333;	4.0802304E7;	7661594.4;	0.0;	0.8666666666666667;	46.733333333333334;	45.6
1377995909;	8;	20799.994416;	21240.260964472;	102.11666666666666;	4.0802304E7;	6319416.8;	0.0;	0.6;	108.66666666666667;	109.8
1377996209;	8;	20799.994416;	21233.327633;	102.08333333333334;	4.0802304E7;	7857328.0;	0.0;	0.6;	476.46666666666664;	155.06666666666666
1377996509;	8;	20799.994416;	21079.061007747998;	101.34166666666665;	4.0802304E7;	8891922.4;	0.0;	0.8;	479.93333333333334;	160.53333333333333
1377996809;	8;	20799.994416;	21221.194302924;	102.025;	4.0802304E7;	7829365.066666666;	0.0;	0.6;	122.66666666666667;	125.06666666666666
1377997109;	8;	20799.994416;	21127.594328052;	101.575;	4.0802304E7;	7437897.6;	0.0;	0.6;	83.26666666666667;	84.53333333333333
1377997409;	8;	20799.994416;	21382.394259648;	102.8;	4.0802304E7;	6571074.666666667;	0.0;	0.5333333333333333;	57.8;	58.46666666666667
1377997709;	8;	20799.994416;	21186.527645564;	101.85833333333333;	4.0802304E7;	8192872.266666667;	0.06666666666666667;	0.7333333333333333;	715.0666666666667;	121.06666666666666
1377998009;	8;	20799.994416;	21169.194316884004;	101.775;	4.0802304E7;	9451162.666666666;	0.0;	2.2666666666666666;	111.73333333333333;	115.8
1377998310;	8;	20799.994416;	21141.460990996;	101.64166666666667;	4.0802304E7;	7046429.066666666;	0.0;	0.4;	145.46666666666667;	149.4
1377998610;	8;	20799.994416;	20949.061042647998;	100.71666666666665;	4.0802304E7;	6011834.4;	0.0;	0.6666666666666666;	167.13333333333333;	171.53333333333333
1377998910;	8;	20799.994416;	21047.861016124003;	101.19166666666666;	4.0802304E7;	7801404.0;	0.0;	0.4;	169.66666666666666;	175.13333333333333
1377999210;	8;	20799.994416;	21203.860974244002;	101.94166666666666;	4.0802304E7;	8556378.933333334;	0.0;	0.6;	116.6;	118.06666666666666
1377999510;	8;	20799.994416;	21425.727581348005;	103.00833333333334;	4.0802304E7;	8780074.4;	0.0;	1.0;	1097.1333333333334;	96.8
1377999810;	8;	20799.994416;	21132.794326656;	101.6;	4.0802304E7;	8248796.266666667;	0.0;	0.5333333333333333;	239.46666666666667;	153.86666666666667
1378000110;	8;	20799.994416;	21202.127641376002;	101.93333333333334;	4.0802304E7;	7689555.466666667;	0.0;	6.666666666666667;	117.13333333333334;	121.06666666666666
1378000410;	8;	20799.994416;	21030.527687444002;	101.10833333333333;	4.0802304E7;	6151644.8;	0.0;	0.6;	132.86666666666667;	135.66666666666666
1378000710;	8;	20799.994416;	21061.727679068004;	101.25833333333334;	4.0802304E7;	8108986.4;	0.0;	1.2;	1721.5333333333333;	175.26666666666668
