Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.999608;	21224.66626666333;	102.04166666666666;	2.097152E7;	5774156.8;	0.0;	0.6666666666666666;	92.13333333333334;	1.7333333333333334
1377986908;	8;	20799.999608;	21203.866267055328;	101.94166666666666;	2.097152E7;	5326764.8;	0.0;	0.7333333333333333;	0.0;	0.8666666666666667
1377987208;	8;	20799.999608;	21085.999602609998;	101.375;	2.097152E7;	4306150.666666667;	0.06666666666666667;	0.8666666666666667;	0.13333333333333333;	0.9333333333333333
1377987508;	8;	20799.999608;	20689.066276757327;	99.46666666666665;	2.097152E7;	4404017.866666666;	0.0;	1.6666666666666667;	0.2;	0.8
1377987808;	8;	20799.999608;	20503.599613585997;	98.575;	2.097152E7;	4208283.466666667;	0.0;	1.6;	0.26666666666666666;	0.8666666666666667
1377988108;	8;	20799.999608;	20746.26627567933;	99.74166666666666;	2.097152E7;	4641694.666666667;	0.0;	1.7333333333333334;	0.13333333333333333;	1.0
1377988408;	8;	20799.999608;	21413.599596436;	102.95;	2.097152E7;	4725581.333333333;	0.0;	0.8;	0.0;	0.8
1377988708;	8;	20799.999608;	20936.932938752667;	100.65833333333335;	2.097152E7;	4431980.266666667;	0.0;	0.7333333333333333;	0.06666666666666667;	0.9333333333333333
1377989008;	8;	20799.999608;	20943.866271955332;	100.69166666666666;	2.097152E7;	3746909.8666666667;	0.0;	0.8666666666666667;	0.0;	0.7333333333333333
1377989309;	8;	20799.999608;	20413.466281951332;	98.14166666666667;	2.097152E7;	4054492.2666666666;	0.0;	0.6666666666666666;	0.4;	0.7333333333333333
1377989609;	8;	20799.999608;	20773.999608489998;	99.875;	2.097152E7;	5326764.0;	0.13333333333333333;	1.8;	789.8666666666667;	16.733333333333334
1377989909;	8;	20799.999608;	21148.399601433997;	101.675;	2.097152E7;	5802118.933333334;	181.86666666666667;	193.13333333333333;	91.8;	1.8666666666666667
1377990209;	8;	20799.999608;	21122.399601923997;	101.55;	2.097152E7;	5298802.666666667;	0.0;	0.6666666666666666;	0.0;	0.9333333333333333
1377990509;	8;	20799.999608;	21254.132932774668;	102.18333333333334;	2.097152E7;	4376056.533333333;	0.0;	8.533333333333333;	0.4;	1.0666666666666667
