Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.994568;	21694.394334424;	104.3;	4.0802304E7;	5200935.733333333;	0.0;	8.533333333333333;	0.6;	1.2666666666666666
1377986908;	8;	20799.994568;	21753.32765236667;	104.58333333333334;	4.0802304E7;	5899985.333333333;	0.0;	0.4666666666666667;	0.0;	0.8666666666666667
1377987208;	8;	20799.994568;	21696.127667304663;	104.30833333333334;	4.0802304E7;	5005201.333333333;	0.0;	2.2;	0.06666666666666667;	1.0
1377987508;	8;	20799.994568;	21703.06099882733;	104.34166666666665;	4.0802304E7;	4362073.6;	0.0;	1.5333333333333334;	0.3333333333333333;	1.1333333333333333
1377987808;	8;	20799.994568;	21730.794324918;	104.475;	4.0802304E7;	3970606.933333333;	179.66666666666666;	191.2;	0.6666666666666666;	0.9333333333333333
1377988108;	8;	20799.994568;	21683.99433714;	104.25;	4.0802304E7;	4949276.8;	0.0;	0.4666666666666667;	0.2;	0.8666666666666667
1377988408;	8;	20799.994568;	21647.594346646;	104.075;	4.0802304E7;	4194302.6666666665;	0.0;	0.8;	0.0;	0.7333333333333333
1377988708;	8;	20799.994568;	21663.194342572;	104.15;	4.0802304E7;	4110416.533333333;	124.4;	13.866666666666667;	0.26666666666666666;	0.8666666666666667
1377989008;	8;	20799.994568;	21734.26099067933;	104.49166666666666;	4.0802304E7;	4921314.933333334;	0.0;	0.7333333333333333;	0.2;	0.9333333333333333
1377989309;	8;	20799.994568;	21661.46100969133;	104.14166666666667;	4.0802304E7;	4501885.866666666;	31.466666666666665;	3.2;	0.26666666666666666;	0.8666666666666667
1377989609;	8;	20799.994568;	21722.127660514667;	104.43333333333334;	4.0802304E7;	4222264.533333333;	0.0;	0.4;	0.26666666666666666;	0.8666666666666667
1377989909;	8;	20799.994568;	21699.594333066;	104.325;	4.0802304E7;	5200935.2;	0.0;	0.5333333333333333;	0.26666666666666666;	0.7333333333333333
1377990209;	8;	20799.994568;	21711.727663230668;	104.38333333333334;	4.0802304E7;	4334112.533333333;	0.0;	0.5333333333333333;	0.06666666666666667;	0.5333333333333333
1377990509;	8;	20799.994568;	21680.527671378666;	104.23333333333333;	4.0802304E7;	4166339.466666667;	2.533333333333333;	1.1333333333333333;	682.2666666666667;	17.0
1377990809;	8;	20799.994568;	21578.261031419333;	103.74166666666666;	4.0802304E7;	6459226.133333334;	0.06666666666666667;	2.6666666666666665;	340.26666666666665;	16.066666666666666
1377991109;	8;	20799.994568;	21661.46100969133;	104.14166666666667;	4.0802304E7;	5396669.6;	0.0;	0.5333333333333333;	11.0;	12.066666666666666
1377991409;	8;	20799.994568;	21652.794345288;	104.1;	4.0802304E7;	5955910.133333334;	0.0;	0.5333333333333333;	10.466666666666667;	11.0
1377991709;	8;	20799.994568;	21585.194362942;	103.775;	4.0802304E7;	7633632.0;	0.0;	0.7333333333333333;	6.0;	7.0
