Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5851.998856;	1172.3504374853333;	20.03333333333333;	8355412.0;	1224734.6666666667;	46.199999999999996;	5165.933333333333;	594.2;	191.93333333333334
1377986908;	2;	5851.998856;	790.0198455599999;	13.5;	8355412.0;	1124072.0;	0.06666666666666667;	2726.866666666667;	421.6;	135.33333333333334
1377987208;	2;	5851.998856;	823.1811724106668;	14.066666666666668;	8355412.0;	1023408.0;	0.3333333333333333;	3434.133333333333;	492.1333333333333;	159.53333333333333
1377987508;	2;	5851.998856;	1061.1624592213332;	18.133333333333333;	8355412.0;	905967.2;	0.6666666666666666;	4480.6;	600.0;	195.4
1377987808;	2;	5851.998856;	1303.0450786026665;	22.266666666666666;	8355412.0;	838859.2;	0.8666666666666667;	6228.933333333333;	727.6;	235.66666666666666
1377988108;	2;	5851.998856;	770.5131827066667;	13.166666666666668;	8355412.0;	1023408.0;	0.2;	2419.7999999999997;	402.73333333333335;	130.53333333333333
1377988408;	2;	5851.998856;	832.9345038373333;	14.233333333333333;	8355412.0;	855636.8;	0.13333333333333333;	3318.9333333333334;	468.73333333333335;	151.8
1377988708;	2;	5851.998856;	1189.9064340533334;	20.333333333333332;	8355412.0;	850043.7333333333;	0.9333333333333333;	5902.599999999999;	691.4;	224.0
1377989008;	2;	5851.998856;	1033.8531312266668;	17.666666666666668;	8355412.0;	760565.8666666667;	0.5333333333333333;	4155.466666666667;	550.8;	178.8
1377989309;	2;	5851.998856;	754.907852424;	12.9;	8355412.0;	794120.0;	0.06666666666666667;	2309.666666666667;	424.4;	139.33333333333334
1377989609;	2;	5851.998856;	561.791890176;	9.6;	8355412.0;	777343.2;	0.0;	1463.1333333333332;	314.93333333333334;	101.86666666666666
1377989909;	2;	5851.998856;	596.903883312;	10.2;	8355412.0;	587201.3333333334;	0.2;	2411.2000000000003;	372.53333333333336;	117.6
1377990209;	2;	5851.998856;	2073.558261309334;	35.43333333333334;	8355412.0;	1163218.4;	7.133333333333333;	3401.266666666667;	573.3333333333334;	170.0
1377990509;	2;	5851.998856;	1262.0810866106667;	21.566666666666666;	8355412.0;	1112886.6666666667;	164.6;	7186.533333333333;	499.06666666666666;	158.53333333333333
1377990809;	2;	5851.998856;	1905.8009607706665;	32.56666666666666;	8355412.0;	1571462.4;	1.0666666666666667;	16827.533333333333;	754.7333333333333;	243.46666666666667
1377991109;	2;	5851.998856;	2327.1448784026666;	39.766666666666666;	8355412.0;	1728051.2;	0.0;	22153.066666666666;	844.6;	277.6
1377991409;	2;	5851.998856;	2282.27955384;	39.0;	8355412.0;	1358952.8;	0.13333333333333333;	21311.733333333334;	819.6;	269.3333333333333
1377991709;	2;	5851.998856;	2512.458175509333;	42.93333333333333;	8355412.0;	1291843.4666666666;	18.2;	23500.4;	859.7333333333333;	282.8
1377992009;	2;	5851.998856;	2582.6821617813334;	44.13333333333333;	8355412.0;	1744828.5333333334;	39.266666666666666;	23387.600000000002;	538.8;	258.73333333333335
1377992309;	2;	5851.998856;	1993.5809436106665;	34.06666666666666;	8355412.0;	1565870.6666666667;	0.0;	21116.933333333334;	624.0666666666667;	203.2
1377992609;	2;	5851.998856;	2071.607595024;	35.4;	8355412.0;	1084924.5333333334;	0.0;	21662.266666666666;	639.8666666666667;	208.13333333333333
1377992909;	2;	5851.998856;	2003.3342750373333;	34.233333333333334;	8355412.0;	1023407.7333333333;	0.0;	19924.466666666667;	670.6666666666666;	216.06666666666666
1377993209;	2;	5851.998856;	2032.5942693173336;	34.733333333333334;	8355412.0;	1168810.6666666667;	0.0;	21635.6;	623.8666666666667;	203.66666666666666
1377993509;	2;	5851.998856;	2081.3609264506663;	35.56666666666666;	8355412.0;	1006631.2;	0.0;	22510.266666666666;	626.5333333333333;	204.66666666666666
1377993809;	2;	5851.998856;	2268.6248898426666;	38.766666666666666;	8355412.0;	973076.8;	46.13333333333333;	22734.666666666668;	629.0;	209.0
1377994109;	2;	5851.998856;	2346.651541256;	40.1;	8355412.0;	1728050.4;	0.06666666666666667;	27901.86666666667;	543.9333333333333;	185.46666666666667
1377994409;	2;	5851.998856;	2292.0328852666667;	39.166666666666664;	8355412.0;	1638571.7333333334;	0.0;	27225.933333333334;	525.4666666666667;	178.0
