Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5851.999032;	639.8185608319999;	10.933333333333332;	8357888.0;	1152033.3333333333;	0.0;	48.266666666666666;	527.2666666666667;	157.86666666666667
1377986908;	2;	5851.999032;	197.01730074399998;	3.3666666666666667;	8357888.0;	1381321.6;	0.0;	46.066666666666656;	8.2;	28.533333333333335
1377987208;	2;	5851.999032;	214.57329784;	3.666666666666667;	8357888.0;	1230327.2;	0.0;	45.0;	6.466666666666667;	21.533333333333335
1377987508;	2;	5851.999032;	224.32662955999996;	3.833333333333333;	8357888.0;	1023408.0;	0.0;	46.666666666666664;	8.066666666666666;	28.666666666666668
1377987808;	2;	5851.999032;	202.86929977600002;	3.466666666666667;	8357888.0;	989852.8;	0.0;	43.60000000000001;	5.933333333333334;	21.4
1377988108;	2;	5851.999032;	228.22796224799995;	3.9;	8357888.0;	1666533.8666666667;	0.0;	45.733333333333334;	8.6;	28.266666666666666
1377988408;	2;	5851.999032;	185.31330268000002;	3.166666666666667;	8357888.0;	1342175.2;	0.0;	45.86666666666667;	6.6;	21.533333333333335
1377988708;	2;	5851.999032;	214.57329784;	3.666666666666667;	8357888.0;	1789566.4;	0.0;	47.00000000000001;	8.533333333333333;	28.133333333333333
1377989008;	2;	5851.999032;	185.31330268000002;	3.166666666666667;	8357888.0;	1342174.4;	0.0;	45.866666666666674;	6.6;	21.133333333333333
1377989309;	2;	5851.999032;	200.91863343199998;	3.433333333333333;	8357888.0;	1258288.0;	0.0;	45.46666666666667;	8.4;	29.066666666666666
1377989609;	2;	5851.999032;	169.70797192799998;	2.9;	8357888.0;	1247104.5333333334;	0.0;	45.46666666666667;	6.533333333333333;	21.133333333333333
1377989909;	2;	5851.999032;	189.214635368;	3.233333333333333;	8357888.0;	1330990.1333333333;	0.0;	45.800000000000004;	8.533333333333333;	29.4
1377990209;	2;	5851.999032;	200.91863343199998;	3.433333333333333;	8357888.0;	1191180.8;	0.0;	46.4;	6.266666666666667;	21.666666666666668
1377990509;	2;	5851.999032;	191.165301712;	3.266666666666667;	8357888.0;	1308620.0;	0.0;	46.66666666666667;	8.666666666666666;	29.666666666666668
1377990809;	2;	5851.999032;	185.31330268000002;	3.166666666666667;	8357888.0;	1258289.6;	0.0;	43.8;	6.6;	21.466666666666665
1377991109;	2;	5851.999032;	183.362636336;	3.1333333333333333;	8357888.0;	1045777.3333333334;	0.0;	45.46666666666667;	8.4;	29.266666666666666
1377991409;	2;	5851.999032;	177.51063730399997;	3.033333333333333;	8357888.0;	1202365.6;	0.0;	45.866666666666674;	6.266666666666667;	21.066666666666666
1377991709;	2;	5851.999032;	171.658638272;	2.933333333333333;	8357888.0;	1392506.9333333333;	0.0;	46.0;	8.333333333333334;	29.0
1377992009;	2;	5851.999032;	195.06663439999997;	3.333333333333333;	8357888.0;	1146441.6;	0.0;	45.199999999999996;	6.4;	21.6
1377992309;	2;	5851.999032;	216.523964184;	3.7;	8357888.0;	1118479.2;	0.0;	45.13333333333334;	8.066666666666666;	29.133333333333333
1377992609;	2;	5851.999032;	187.263969024;	3.2;	8357888.0;	984260.8;	0.0;	46.733333333333334;	6.6;	21.533333333333335
1377992909;	2;	5851.999032;	204.81996612;	3.5;	8357888.0;	1168809.8666666667;	0.0;	46.13333333333333;	8.466666666666667;	28.533333333333335
1377993209;	2;	5851.999032;	175.55997096;	3.0;	8357888.0;	995445.3333333334;	0.0;	43.866666666666674;	6.333333333333333;	21.2
1377993509;	2;	5851.999032;	179.46130364799998;	3.066666666666667;	8357888.0;	1079331.7333333334;	0.0;	46.4;	8.466666666666667;	28.733333333333334
1377993809;	2;	5851.999032;	452.55459180799994;	7.733333333333333;	8357888.0;	1196772.2666666666;	0.0;	57.2;	42.333333333333336;	40.06666666666667
1377994109;	2;	5851.999032;	319.90928041599994;	5.466666666666666;	8357888.0;	1392506.6666666667;	0.0;	60.53333333333333;	8.133333333333333;	28.4
1377994409;	2;	5851.999032;	212.622631496;	3.6333333333333333;	8357888.0;	1454022.9333333333;	0.0;	44.93333333333333;	6.066666666666666;	20.8
1377994709;	2;	5851.999032;	657.3745579279998;	11.233333333333333;	8357888.0;	1381322.1333333333;	2720.0;	60.00000000000001;	89.33333333333333;	2378.4
1377995009;	2;	5851.999032;	388.18260245600004;	6.633333333333334;	8357888.0;	2896864.2666666666;	499.8666666666667;	55.33333333333334;	9.066666666666666;	102.33333333333333
1377995309;	2;	5851.999032;	255.53729106400002;	4.366666666666667;	8357888.0;	2007671.2;	403.4;	56.800000000000004;	10.666666666666666;	97.4
1377995609;	2;	5851.999032;	267.241289128;	4.566666666666666;	8357888.0;	1783975.2;	402.4;	58.13333333333333;	8.6;	80.73333333333333
1377995909;	2;	5851.999032;	290.649285256;	4.966666666666667;	8357888.0;	1851083.2;	473.26666666666665;	57.86666666666667;	10.466666666666667;	108.2
1377996209;	2;	5851.999032;	895.355851896;	15.3;	8357888.0;	2214589.6;	7179.200000000001;	49.666666666666664;	22.933333333333334;	488.6
1377996509;	2;	5851.999032;	483.7652533119999;	8.266666666666666;	8357888.0;	2986342.4;	2095.733333333333;	47.400000000000006;	16.133333333333333;	251.8
1377996809;	2;	5851.999032;	173.609304616;	2.966666666666667;	8357888.0;	1778383.2;	0.0;	42.800000000000004;	6.333333333333333;	21.066666666666666
1377997109;	2;	5851.999032;	173.609304616;	2.966666666666667;	8357888.0;	1006631.2;	2.466666666666667;	44.800000000000004;	8.333333333333334;	27.866666666666667
1377997409;	2;	5851.999032;	2732.883547944;	46.7;	8357888.0;	1599425.3333333333;	63.06666666666666;	2341.9999999999995;	861.7333333333333;	84.93333333333334
