Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	1;	2925.999538;	0.0;	0.0;	121996.0;	22891.733333333334;	0.0;	1.0;	1.1333333333333333;	1.3333333333333333
1377986908;	1;	2925.999538;	0.0;	0.0;	121996.0;	16077.066666666668;	0.0;	1.0;	1.6;	1.6
1377987208;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	31456.533333333333;	0.0;	1.1333333333333333;	1.6;	1.6
1377987508;	1;	2925.999538;	0.0;	0.0;	121996.0;	22891.733333333334;	0.0;	1.0;	1.5333333333333334;	1.6666666666666667
1377987808;	1;	2925.999538;	0.0;	0.0;	121996.0;	18173.333333333332;	0.0;	1.0666666666666667;	1.0666666666666667;	1.2
1377988108;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	25513.6;	0.0;	1.2666666666666666;	1.0666666666666667;	1.1333333333333333
1377988408;	1;	2925.999538;	0.0;	0.0;	121996.0;	29358.4;	0.0;	1.0666666666666667;	1.0666666666666667;	1.1333333333333333
1377988708;	1;	2925.999538;	0.0;	0.0;	121996.0;	17300.0;	0.0;	1.0;	1.2;	1.3333333333333333
1377989008;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	37047.46666666667;	0.0;	1.0666666666666667;	1.2;	1.2
1377989309;	1;	2925.999538;	0.0;	0.0;	121996.0;	27260.266666666666;	0.0;	1.0;	1.0666666666666667;	1.1333333333333333
1377989609;	1;	2925.999538;	3.9013327173333336;	0.13333333333333333;	121996.0;	21144.0;	0.0;	1.1333333333333333;	1.0666666666666667;	1.0666666666666667
1377989909;	1;	2925.999538;	7.802665434666667;	0.26666666666666666;	121996.0;	35125.6;	0.0;	1.0666666666666667;	1.3333333333333333;	1.4
1377990209;	1;	2925.999538;	0.0;	0.0;	121996.0;	17124.533333333333;	0.0;	1.0666666666666667;	1.0666666666666667;	1.1333333333333333
1377990509;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	28484.533333333333;	0.0;	1.1333333333333333;	1.5333333333333334;	1.6
1377990809;	1;	2925.999538;	0.0;	0.0;	121996.0;	36872.8;	0.0;	1.0;	2.2;	2.2666666666666666
1377991109;	1;	2925.999538;	7.802665434666667;	0.26666666666666666;	121996.0;	17998.666666666668;	0.0;	1.1333333333333333;	1.6666666666666667;	1.8
1377991409;	1;	2925.999538;	3.9013327173333336;	0.13333333333333333;	121996.0;	34950.666666666664;	0.0;	1.0666666666666667;	1.1333333333333333;	1.1333333333333333
1377991709;	1;	2925.999538;	0.0;	0.0;	121996.0;	20095.2;	0.0;	1.0;	1.0666666666666667;	1.0666666666666667
1377992009;	1;	2925.999538;	0.0;	0.0;	121996.0;	11707.2;	0.0;	1.0;	1.1333333333333333;	1.2
1377992309;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	31804.266666666666;	0.0;	1.2;	1.2;	1.3333333333333333
1377992609;	1;	2925.999538;	0.0;	0.0;	121996.0;	26037.066666666666;	0.0;	1.0;	1.2;	1.2
1377992909;	1;	2925.999538;	0.0;	0.0;	121996.0;	14328.266666666666;	0.0;	1.0;	1.2666666666666666;	1.2666666666666666
1377993209;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	45086.933333333334;	0.0;	1.2666666666666666;	1.0666666666666667;	1.0666666666666667
1377993509;	1;	2925.999538;	0.0;	0.0;	121996.0;	21318.666666666668;	0.0;	1.0;	1.4666666666666666;	1.4666666666666666
1377993809;	1;	2925.999538;	0.0;	0.0;	121996.0;	15902.4;	0.0;	1.0;	1.2666666666666666;	1.4
1377994109;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	20619.466666666667;	0.0;	1.0666666666666667;	1.6;	1.6
1377994409;	1;	2925.999538;	0.0;	0.0;	121996.0;	30581.333333333332;	0.0;	1.0;	1.7333333333333334;	1.7333333333333334
1377994709;	1;	2925.999538;	0.0;	0.0;	121996.0;	18173.066666666666;	0.0;	1.0;	1.6666666666666667;	1.6666666666666667
1377995009;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	36523.46666666667;	0.0;	1.4;	1.0666666666666667;	1.2
1377995309;	1;	2925.999538;	0.0;	0.0;	121996.0;	22018.4;	0.0;	1.2;	1.1333333333333333;	1.1333333333333333
1377995609;	1;	2925.999538;	0.0;	0.0;	121996.0;	16601.066666666666;	0.0;	1.0666666666666667;	1.2666666666666666;	1.2666666666666666
1377995909;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	21493.333333333332;	0.0;	1.0666666666666667;	1.2666666666666666;	1.3333333333333333
1377996209;	1;	2925.999538;	0.0;	0.0;	121996.0;	32330.133333333335;	0.0;	1.0;	1.1333333333333333;	1.1333333333333333
1377996509;	1;	2925.999538;	0.0;	0.0;	121996.0;	17474.4;	0.0;	1.0;	1.0666666666666667;	1.0666666666666667
1377996809;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	21318.933333333334;	0.0;	1.0666666666666667;	1.0666666666666667;	1.0666666666666667
1377997109;	1;	2925.999538;	0.0;	0.0;	121996.0;	34425.86666666667;	0.0;	1.0666666666666667;	1.3333333333333333;	1.4
1377997409;	1;	2925.999538;	0.0;	0.0;	121996.0;	15901.6;	0.0;	1.0;	1.0666666666666667;	1.0666666666666667
1377997709;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	23241.066666666666;	0.0;	1.2;	1.6;	1.6666666666666667
1377998009;	1;	2925.999538;	0.0;	0.0;	121996.0;	38969.86666666667;	0.0;	1.0;	1.6666666666666667;	1.6666666666666667
1377998310;	1;	2925.999538;	3.9013327173333336;	0.13333333333333333;	121996.0;	20095.2;	0.0;	1.0666666666666667;	1.6;	1.6666666666666667
1377998610;	1;	2925.999538;	7.802665434666667;	0.26666666666666666;	121996.0;	36698.13333333333;	0.0;	1.2666666666666666;	1.0666666666666667;	1.1333333333333333
1377998910;	1;	2925.999538;	0.0;	0.0;	121996.0;	18173.066666666666;	0.0;	1.2;	1.0666666666666667;	1.1333333333333333
1377999210;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	25164.266666666666;	0.0;	1.2666666666666666;	1.0666666666666667;	1.1333333333333333
1377999510;	1;	2925.999538;	0.0;	0.0;	121996.0;	32678.4;	0.0;	1.0;	1.2666666666666666;	1.2666666666666666
1377999810;	1;	2925.999538;	0.0;	0.0;	121996.0;	15026.666666666666;	0.0;	1.0;	27.6;	28.266666666666666
1378000110;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	37572.0;	0.0;	1.0666666666666667;	7.6;	7.866666666666666
1378000410;	1;	2925.999538;	0.0;	0.0;	121996.0;	24464.266666666666;	0.0;	1.0;	1.0666666666666667;	1.1333333333333333
1378000710;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	29708.0;	0.0;	1.2;	1.3333333333333333;	1.4
1378001010;	1;	2925.999538;	0.0;	0.0;	121996.0;	30232.266666666666;	0.0;	1.0666666666666667;	1.0666666666666667;	1.1333333333333333
1378001310;	1;	2925.999538;	0.0;	0.0;	121996.0;	18348.0;	0.0;	1.0;	1.6;	1.6666666666666667
1378001610;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	25338.666666666668;	0.0;	1.1333333333333333;	1.6;	1.7333333333333334
1378001910;	1;	2925.999538;	5.851999076000001;	0.2;	121996.0;	31280.533333333333;	0.0;	1.0;	124.13333333333334;	126.93333333333334
1378002210;	1;	2925.999538;	0.0;	0.0;	121996.0;	15552.0;	0.0;	1.0;	1.1333333333333333;	1.1333333333333333
1378002510;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	40716.53333333333;	0.0;	1.1333333333333333;	1.0666666666666667;	1.1333333333333333
1378002810;	1;	2925.999538;	0.0;	0.0;	121996.0;	25163.733333333334;	0.0;	1.0;	1.0666666666666667;	1.0666666666666667
1378003110;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	19572.0;	0.0;	1.1333333333333333;	1.2666666666666666;	1.2666666666666666
1378003410;	1;	2925.999538;	0.0;	0.0;	121996.0;	39843.2;	0.0;	1.0;	1.1333333333333333;	1.1333333333333333
1378003710;	1;	2925.999538;	0.0;	0.0;	121996.0;	17823.733333333334;	0.0;	1.0;	1.1333333333333333;	1.1333333333333333
1378004010;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	20620.533333333333;	0.0;	1.1333333333333333;	1.0666666666666667;	1.1333333333333333
1378004310;	1;	2925.999538;	0.0;	0.0;	121996.0;	39320.53333333333;	0.0;	1.1333333333333333;	1.3333333333333333;	1.3333333333333333
1378004610;	1;	2925.999538;	0.0;	0.0;	121996.0;	17124.266666666666;	0.0;	1.0666666666666667;	1.2;	1.2666666666666666
1378004910;	1;	2925.999538;	0.0;	0.0;	121996.0;	14678.4;	0.0;	1.1333333333333333;	1.6;	1.6
1378005210;	1;	2925.999538;	11.703998152000002;	0.4;	121996.0;	35999.46666666667;	0.0;	1.2;	1.6666666666666667;	1.7333333333333334
