Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	4799.999458;	1359.9998464333337;	28.333333333333336;	1.6777216E7;	1342176.0;	0.0;	190.86666666666667;	16.466666666666665;	9.866666666666667
1377986908;	2;	4799.999458;	1462.3998348706666;	30.466666666666665;	1.6777216E7;	1711274.4;	0.06666666666666667;	214.4;	11.466666666666667;	6.066666666666666
1377987208;	2;	4799.999458;	1459.199835232;	30.4;	1.6777216E7;	1677720.0;	0.0;	260.93333333333334;	8.6;	4.933333333333334
1377987508;	2;	4799.999458;	1556.7998242113335;	32.43333333333334;	1.6777216E7;	1823122.4;	0.0;	201.66666666666666;	11.333333333333334;	5.066666666666666
1377987808;	2;	4799.999458;	1447.9998364966666;	30.166666666666664;	1.6777216E7;	1330991.2;	0.0;	253.73333333333332;	12.333333333333334;	5.6
1377988108;	2;	4799.999458;	1535.99982656;	32.0;	1.6777216E7;	1509948.0;	0.0;	367.4;	11.333333333333334;	5.4
1377988408;	2;	4799.999458;	1463.99983469;	30.5;	1.6777216E7;	1286252.0;	0.0;	212.93333333333334;	13.4;	7.933333333333334
1377988708;	2;	4799.999458;	1471.9998337866666;	30.666666666666664;	1.6777216E7;	1375730.4;	0.0;	205.0;	13.333333333333334;	7.466666666666667
1377989008;	2;	4799.999458;	1425.5998390260002;	29.7;	1.6777216E7;	1912600.8;	3.6;	265.8;	12.2;	7.066666666666666
1377989309;	2;	4799.999458;	1419.1998397486668;	29.566666666666666;	1.6777216E7;	1845492.0;	0.0;	204.66666666666666;	13.266666666666667;	6.733333333333333
1377989609;	2;	4799.999458;	1414.3998402906666;	29.466666666666665;	1.6777216E7;	1666535.2;	0.0;	288.93333333333334;	11.6;	6.733333333333333
1377989909;	2;	4799.999458;	1382.399843904;	28.8;	1.6777216E7;	1610611.2;	0.06666666666666667;	344.26666666666665;	11.733333333333333;	7.466666666666667
1377990209;	2;	4799.999458;	1651.199813552;	34.4;	1.6777216E7;	1454024.0;	0.0;	214.86666666666667;	16.6;	9.666666666666666
1377990509;	2;	4799.999458;	1649.5998137326667;	34.36666666666667;	1.6777216E7;	1688904.8;	0.0;	229.73333333333332;	39.53333333333333;	18.666666666666668
1377990809;	2;	4799.999458;	1571.1998225853333;	32.733333333333334;	1.6777216E7;	1733644.0;	0.0;	265.93333333333334;	18.8;	12.333333333333334
1377991109;	2;	4799.999458;	1507.1998298120002;	31.4;	1.6777216E7;	1476393.6;	0.0;	219.4;	17.666666666666668;	10.733333333333333
1377991409;	2;	4799.999458;	1425.5998390260002;	29.7;	1.6777216E7;	1386915.2;	0.0;	351.6666666666667;	20.133333333333333;	10.266666666666667
1377991709;	2;	4799.999458;	1251.1998587186667;	26.066666666666666;	1.6777216E7;	2281699.2;	0.06666666666666667;	323.2;	17.8;	10.2
1377992009;	2;	4799.999458;	1262.399857454;	26.3;	1.6777216E7;	1879046.4;	0.0;	223.4;	14.733333333333333;	9.6
1377992309;	2;	4799.999458;	1220.7998621513334;	25.433333333333334;	1.6777216E7;	1923785.6;	0.0;	267.2;	18.066666666666666;	10.266666666666667
1377992609;	2;	4799.999458;	1225.5998616093334;	25.533333333333335;	1.6777216E7;	1744828.8;	0.0;	214.66666666666666;	15.666666666666666;	9.333333333333334
1377992909;	2;	4799.999458;	1284.7998549246668;	26.766666666666666;	1.6777216E7;	1577056.8;	0.06666666666666667;	243.6;	17.533333333333335;	9.266666666666667
1377993209;	2;	4799.999458;	1209.599863416;	25.2;	1.6777216E7;	1722459.2;	0.0;	346.26666666666665;	16.6;	9.0
1377993509;	2;	4799.999458;	1287.9998545633334;	26.833333333333336;	1.6777216E7;	1711274.4;	0.0;	327.73333333333335;	17.266666666666666;	9.8
1377993809;	2;	4799.999458;	1151.99986992;	24.0;	1.6777216E7;	1912600.8;	1.4666666666666666;	213.73333333333332;	16.466666666666665;	10.133333333333333
1377994109;	2;	4799.999458;	1287.9998545633334;	26.833333333333336;	1.6777216E7;	1465208.8;	0.13333333333333333;	286.4;	20.666666666666668;	10.8
1377994409;	2;	4799.999458;	1163.1998686553334;	24.233333333333334;	1.6777216E7;	1543502.4;	0.0;	212.4;	18.133333333333333;	11.133333333333333
1377994709;	2;	4799.999458;	1225.5998616093334;	25.533333333333335;	1.6777216E7;	1476393.6;	0.0;	228.73333333333332;	17.533333333333335;	10.4
1377995009;	2;	4799.999458;	1315.1998514919999;	27.4;	1.6777216E7;	1543502.4;	0.0;	339.4;	15.333333333333334;	8.933333333333334
1377995309;	2;	4799.999458;	1206.3998637773336;	25.133333333333336;	1.6777216E7;	1968524.8;	0.0;	275.4;	17.266666666666666;	9.333333333333334
1377995609;	2;	4799.999458;	1313.5998516726665;	27.366666666666664;	1.6777216E7;	2024448.8;	0.0;	246.53333333333333;	16.0;	8.933333333333334
1377995909;	2;	4799.999458;	1164.7998684746667;	24.266666666666666;	1.6777216E7;	1621796.0;	0.0;	284.46666666666664;	16.0;	8.933333333333334
