Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	1;	2925.999265;	1.9506661766666666;	0.06666666666666667;	4194304.0;	220898.4;	0.13333333333333333;	0.8666666666666666;	0.0;	0.0
1377986908;	1;	2925.999265;	3.9013323533333333;	0.13333333333333333;	4194304.0;	150994.4;	0.0;	0.06666666666666667;	0.0;	0.0
1377987208;	1;	2925.999265;	11.703997059999999;	0.4;	4194304.0;	226489.6;	194.8;	205.79999999999998;	0.0;	0.0
1377987508;	1;	2925.999265;	11.703997059999999;	0.4;	4194304.0;	397059.2;	0.0;	0.3333333333333333;	0.0;	0.0
1377987808;	1;	2925.999265;	3.9013323533333333;	0.13333333333333333;	4194304.0;	299191.73333333334;	0.0;	0.06666666666666667;	0.0;	0.0
1377988108;	1;	2925.999265;	74.12531471333332;	2.533333333333333;	4194304.0;	478148.5333333333;	153.8;	21.266666666666666;	0.0;	0.0
1377988408;	1;	2925.999265;	29.25999265;	1.0;	4194304.0;	724214.6666666666;	1.9333333333333333;	3.466666666666667;	0.3333333333333333;	0.0
1377988708;	1;	2925.999265;	29.25999265;	1.0;	4194304.0;	427816.8;	33.0;	4.333333333333333;	0.9333333333333333;	0.0
1377989008;	1;	2925.999265;	5.8519985299999995;	0.2;	4194304.0;	257248.8;	8.933333333333334;	3.7333333333333334;	0.06666666666666667;	0.06666666666666667
1377989309;	1;	2925.999265;	1.9506661766666666;	0.06666666666666667;	4194304.0;	131420.53333333333;	0.0;	1.0;	0.0;	0.0
1377989609;	1;	2925.999265;	5.8519985299999995;	0.2;	4194304.0;	260045.6;	0.0;	0.6666666666666666;	0.0;	0.0
1377989909;	1;	2925.999265;	7.802664706666667;	0.26666666666666666;	4194304.0;	248860.0;	0.0;	0.9333333333333333;	0.4;	0.0
1377990209;	1;	2925.999265;	3.9013323533333333;	0.13333333333333333;	4194304.0;	313173.6;	0.0;	0.6666666666666666;	0.0;	0.0
1377990509;	1;	2925.999265;	1.9506661766666666;	0.06666666666666667;	4194304.0;	153790.66666666666;	0.0;	0.06666666666666667;	0.0;	0.0
1377990809;	1;	2925.999265;	3.9013323533333333;	0.13333333333333333;	4194304.0;	187343.46666666667;	0.0;	0.7333333333333333;	0.0;	0.0
1377991109;	1;	2925.999265;	1.9506661766666666;	0.06666666666666667;	4194304.0;	128624.26666666666;	0.0;	0.13333333333333333;	0.0;	0.0
1377991409;	1;	2925.999265;	79.97731324333331;	2.733333333333333;	4194304.0;	536868.8;	153.8;	21.2;	0.3333333333333333;	0.0
1377991709;	1;	2925.999265;	27.309326473333332;	0.9333333333333332;	4194304.0;	617959.2;	0.0;	3.6666666666666665;	0.6666666666666666;	0.0
1377992009;	1;	2925.999265;	35.11199118;	1.2;	4194304.0;	419428.5333333333;	33.0;	4.2;	0.3333333333333333;	0.0
1377992309;	1;	2925.999265;	1.9506661766666666;	0.06666666666666667;	4194304.0;	268433.6;	0.0;	0.6666666666666667;	0.0;	0.0
1377992609;	1;	2925.999265;	3.9013323533333333;	0.13333333333333333;	4194304.0;	279618.4;	0.0;	0.6;	0.0;	0.0
1377992909;	1;	2925.999265;	1.9506661766666666;	0.06666666666666667;	4194304.0;	150993.33333333334;	0.0;	1.0;	0.0;	0.06666666666666667
1377993209;	1;	2925.999265;	3.9013323533333333;	0.13333333333333333;	4194304.0;	260044.8;	0.0;	0.8666666666666667;	0.4;	0.0
