Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.99696;	21768.930151720004;	104.65833333333335;	2.097152E7;	5494536.533333333;	0.06666666666666667;	2.066666666666667;	789.8;	17.8
1377986908;	8;	20799.99696;	21912.79679736;	105.35;	2.097152E7;	5941928.266666667;	31.666666666666668;	4.266666666666667;	881.2666666666667;	18.8
1377987208;	8;	20799.99696;	21857.330138800004;	105.08333333333334;	2.097152E7;	6654961.066666666;	0.0;	1.0666666666666667;	91.93333333333334;	1.9333333333333333
1377987508;	8;	20799.99696;	21824.39681028;	104.925;	2.097152E7;	5340745.6;	0.06666666666666667;	122.0;	0.2;	0.9333333333333333
1377987808;	8;	20799.99696;	21807.06347948;	104.84166666666665;	2.097152E7;	6654960.533333333;	181.73333333333332;	74.8;	789.8;	18.2
1377988108;	8;	20799.99696;	21817.463477960002;	104.89166666666667;	2.097152E7;	5410650.4;	0.0;	1.1333333333333333;	91.8;	1.6
1377988408;	8;	20799.99696;	21812.263478719997;	104.86666666666666;	2.097152E7;	5047144.0;	0.0;	1.3333333333333333;	0.2;	0.9333333333333333
1377988708;	8;	20799.99696;	21777.59681712;	104.7;	2.097152E7;	4222264.266666667;	0.0;	1.0;	0.4;	0.8666666666666667
1377989008;	8;	20799.99696;	21796.663481;	104.79166666666666;	2.097152E7;	4711600.0;	0.0;	0.8;	0.2;	0.8
1377989309;	8;	20799.99696;	21813.9968118;	104.875;	2.097152E7;	4166340.533333333;	0.0;	1.0666666666666667;	0.2;	0.8666666666666667
1377989609;	8;	20799.99696;	21807.06347948;	104.84166666666665;	2.097152E7;	3523213.8666666667;	0.0;	0.9333333333333333;	0.0;	0.8
1377989909;	8;	20799.99696;	21808.79681256;	104.85;	2.097152E7;	3970605.8666666667;	0.0;	1.8;	0.26666666666666666;	1.0
1377990209;	8;	20799.99696;	21713.46349316;	104.39166666666667;	2.097152E7;	4669656.8;	0.0;	1.0;	0.0;	0.9333333333333333
1377990509;	8;	20799.99696;	21801.86348024;	104.81666666666666;	2.097152E7;	4404018.4;	0.0;	1.2;	4.4;	9.4
1377990809;	8;	20799.99696;	21826.130143360002;	104.93333333333334;	2.097152E7;	6221550.133333334;	0.0;	1.3333333333333333;	785.4;	9.333333333333334
1377991109;	8;	20799.99696;	21831.3301426;	104.95833333333334;	2.097152E7;	5564442.133333334;	0.0;	2.8;	92.0;	1.9333333333333333
1377991409;	8;	20799.99696;	21779.330150200003;	104.70833333333334;	2.097152E7;	5396669.333333333;	0.06666666666666667;	2.0;	0.0;	0.9333333333333333
1377991709;	8;	20799.99696;	21805.330146400003;	104.83333333333334;	2.097152E7;	4404018.4;	0.0;	0.9333333333333333;	0.3333333333333333;	0.8
1377992009;	8;	20799.99696;	21735.996823200003;	104.5;	2.097152E7;	4026531.2;	0.0;	0.9333333333333333;	0.2;	0.8
1377992309;	8;	20799.99696;	21755.063487079995;	104.59166666666665;	2.097152E7;	4431978.933333334;	0.13333333333333333;	8.533333333333333;	0.5333333333333333;	1.1333333333333333
1377992609;	8;	20799.99696;	21756.79682016;	104.6;	2.097152E7;	4138378.1333333333;	0.0;	1.0666666666666667;	0.0;	0.8
1377992909;	8;	20799.99696;	21765.463485559998;	104.64166666666667;	2.097152E7;	4417999.2;	0.0;	2.0;	789.6;	17.933333333333334
1377993209;	8;	20799.99696;	21850.39680648;	105.05;	2.097152E7;	6682922.133333334;	0.0;	1.1333333333333333;	91.53333333333333;	1.5333333333333334
1377993509;	8;	20799.99696;	21803.59681332;	104.825;	2.097152E7;	5872025.066666666;	0.0;	0.9333333333333333;	0.4666666666666667;	0.9333333333333333
1377993809;	8;	20799.99696;	21789.73014868;	104.75833333333334;	2.097152E7;	5312784.266666667;	0.0;	1.3333333333333333;	0.2;	0.8
1377994109;	8;	20799.99696;	21715.19682624;	104.4;	2.097152E7;	4753542.933333334;	0.0;	1.0666666666666667;	0.0;	0.8666666666666667
1377994409;	8;	20799.99696;	21807.06347948;	104.84166666666665;	2.097152E7;	3858758.4;	0.0;	1.2666666666666666;	0.4;	0.9333333333333333
1377994709;	8;	20799.99696;	21734.26349012;	104.49166666666666;	2.097152E7;	3690985.6;	0.0;	2.8666666666666667;	0.0;	1.0
1377995009;	8;	20799.99696;	21768.930151720004;	104.65833333333335;	2.097152E7;	4012548.2666666666;	0.0;	1.6666666666666667;	0.0;	1.0
1377995309;	8;	20799.99696;	21774.130150959998;	104.68333333333334;	2.097152E7;	4096435.7333333334;	0.0;	1.1333333333333333;	0.3333333333333333;	0.9333333333333333
1377995609;	8;	20799.99696;	21787.9968156;	104.75;	2.097152E7;	3970606.933333333;	0.0;	1.6666666666666667;	0.06666666666666667;	0.8
1377995909;	8;	20799.99696;	21793.196814840005;	104.775;	2.097152E7;	5242878.933333334;	0.0;	1.0;	0.2;	0.9333333333333333
1377996209;	8;	20799.99696;	21808.79681256;	104.85;	2.097152E7;	4571789.333333333;	0.0;	1.0;	0.4666666666666667;	0.9333333333333333
1377996509;	8;	20799.99696;	21734.26349012;	104.49166666666666;	2.097152E7;	4096435.466666667;	0.0;	12.266666666666667;	0.3333333333333333;	0.8666666666666667
1377996809;	8;	20799.99696;	21793.196814840005;	104.775;	2.097152E7;	4781505.6;	0.0;	1.0666666666666667;	0.0;	0.8666666666666667
1377997109;	8;	20799.99696;	21793.196814840005;	104.775;	2.097152E7;	4767523.733333333;	0.0;	0.9333333333333333;	0.13333333333333333;	0.8666666666666667
1377997409;	8;	20799.99696;	21794.930147920004;	104.78333333333335;	2.097152E7;	5662309.066666666;	0.0;	1.9333333333333333;	789.5333333333333;	17.666666666666668
1377997709;	8;	20799.99696;	21881.59680192;	105.2;	2.097152E7;	6095719.2;	0.0;	1.0666666666666667;	91.93333333333334;	1.8666666666666667
1377998009;	8;	20799.99696;	21772.39681788;	104.675;	2.097152E7;	6067758.133333334;	0.0;	0.9333333333333333;	0.2;	0.9333333333333333
1377998310;	8;	20799.99696;	21805.330146400003;	104.83333333333334;	2.097152E7;	5145011.466666667;	0.06666666666666667;	9.733333333333333;	0.3333333333333333;	1.2
1377998610;	8;	20799.99696;	21772.39681788;	104.675;	2.097152E7;	4655676.0;	0.06666666666666667;	3.0;	0.4;	1.0666666666666667
1377998910;	8;	20799.99696;	21846.93014032;	105.03333333333335;	2.097152E7;	4585770.666666667;	0.0;	1.0;	0.6;	1.0
1377999210;	8;	20799.99696;	21810.53014564;	104.85833333333333;	2.097152E7;	5089086.4;	0.0;	1.2;	0.06666666666666667;	0.8
1377999510;	8;	20799.99696;	21793.196814840005;	104.775;	2.097152E7;	4739561.866666666;	0.06666666666666667;	1.0666666666666667;	0.06666666666666667;	0.8666666666666667
1377999810;	8;	20799.99696;	21782.79681636;	104.725;	2.097152E7;	4641695.466666667;	0.0;	0.9333333333333333;	0.26666666666666666;	0.6666666666666666
1378000110;	8;	20799.99696;	21772.39681788;	104.675;	2.097152E7;	4851410.133333334;	0.0;	1.0666666666666667;	0.06666666666666667;	0.8
1378000410;	8;	20799.99696;	21813.9968118;	104.875;	2.097152E7;	4921314.666666667;	0.0;	1.0;	0.0;	1.0
1378000710;	8;	20799.99696;	21794.930147920004;	104.78333333333335;	2.097152E7;	4515865.866666666;	0.0;	1.3333333333333333;	0.13333333333333333;	0.8666666666666667
1378001010;	8;	20799.99696;	21784.53014944;	104.73333333333333;	2.097152E7;	4390036.8;	0.0;	1.1333333333333333;	0.4666666666666667;	0.8
1378001310;	8;	20799.99696;	21784.53014944;	104.73333333333333;	2.097152E7;	4404018.4;	0.0;	0.8666666666666667;	0.06666666666666667;	0.8
1378001610;	8;	20799.99696;	21836.53014184;	104.98333333333333;	2.097152E7;	4767524.0;	0.0;	1.8;	789.8666666666667;	17.733333333333334
1378001910;	8;	20799.99696;	21781.06348328;	104.71666666666665;	2.097152E7;	7242162.666666667;	0.0;	1.7333333333333334;	0.06666666666666667;	0.9333333333333333
1378002210;	8;	20799.99696;	21772.39681788;	104.675;	2.097152E7;	6403302.933333334;	0.0;	1.8666666666666667;	881.3333333333334;	18.533333333333335
1378002510;	8;	20799.99696;	21860.79680496;	105.1;	2.097152E7;	6640979.466666667;	0.0;	1.1333333333333333;	91.6;	1.8
1378002810;	8;	20799.99696;	21824.39681028;	104.925;	2.097152E7;	5718233.066666666;	0.0;	1.0666666666666667;	0.4;	0.9333333333333333
1378003110;	8;	20799.99696;	21775.86348404;	104.69166666666666;	2.097152E7;	4096435.466666667;	0.0;	1.0;	0.6;	0.8666666666666667
1378003410;	8;	20799.99696;	21784.53014944;	104.73333333333333;	2.097152E7;	4417998.4;	0.0;	1.0666666666666667;	0.0;	0.8666666666666667
1378003710;	8;	20799.99696;	21810.53014564;	104.85833333333333;	2.097152E7;	5103068.0;	0.0;	1.6;	789.9333333333333;	17.6
1378004010;	8;	20799.99696;	21841.730141080003;	105.00833333333334;	2.097152E7;	6165625.066666666;	0.0;	1.5333333333333334;	881.4666666666667;	18.666666666666668
1378004310;	8;	20799.99696;	21833.06347568;	104.96666666666665;	2.097152E7;	6585056.533333333;	0.0;	1.1333333333333333;	92.06666666666666;	1.7333333333333334
1378004610;	8;	20799.99696;	21808.79681256;	104.85;	2.097152E7;	6822733.6;	0.0;	1.5333333333333334;	789.8666666666667;	17.8
1378004910;	8;	20799.99696;	21846.93014032;	105.03333333333335;	2.097152E7;	6179605.866666666;	0.06666666666666667;	8.533333333333333;	92.06666666666666;	1.9333333333333333
1378005210;	8;	20799.99696;	21793.196814840005;	104.775;	2.097152E7;	6501169.866666666;	0.0;	1.2666666666666666;	0.2;	1.0
1378005510;	8;	20799.99696;	21798.396814080003;	104.8;	2.097152E7;	4529847.2;	0.06666666666666667;	3.7333333333333334;	0.0;	0.9333333333333333
1378005810;	8;	20799.99696;	21775.86348404;	104.69166666666666;	2.097152E7;	4264207.466666667;	163.46666666666667;	237.53333333333333;	0.3333333333333333;	1.0
1378006110;	8;	20799.99696;	21782.79681636;	104.725;	2.097152E7;	4683637.6;	0.7333333333333333;	144.46666666666667;	0.2;	0.8
1378006410;	8;	20799.99696;	21763.730152480002;	104.63333333333334;	2.097152E7;	4348093.866666666;	0.06666666666666667;	211.93333333333334;	0.0;	0.7333333333333333
1378006711;	8;	20799.99696;	21813.9968118;	104.875;	2.097152E7;	4627714.4;	2.2;	8.866666666666667;	0.2;	0.8
