Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	1;	2660.027136;	17.733514240000005;	0.6666666666666667;	522116.0;	25163.2;	1.3333333333333333;	1.5333333333333334;	0.0;	0.0
1377986908;	1;	2660.027136;	5.320054272000001;	0.2;	522116.0;	10833.333333333334;	0.0;	0.6666666666666666;	0.0;	0.0
1377987208;	1;	2660.027136;	8.866757120000003;	0.33333333333333337;	522116.0;	28308.8;	0.0;	0.5333333333333333;	0.0;	0.0
1377987508;	1;	2660.027136;	0.0;	0.0;	522116.0;	9435.2;	0.0;	0.5333333333333333;	0.0;	0.0
1377987808;	1;	2660.027136;	3.546702848;	0.13333333333333333;	522116.0;	9435.2;	0.0;	0.4;	0.0;	0.0
1377988108;	1;	2660.027136;	7.093405696;	0.26666666666666666;	522116.0;	11531.733333333334;	0.06666666666666667;	1.2666666666666666;	0.0;	0.0
1377988408;	1;	2660.027136;	15.960162816;	0.6;	522116.0;	23066.933333333334;	0.0;	0.4;	0.0;	0.0
1377988708;	1;	2660.027136;	58.52059699200001;	2.2;	522116.0;	79690.4;	0.8;	399.26666666666665;	0.0;	0.0
1377989008;	1;	2660.027136;	3.546702848;	0.13333333333333333;	522116.0;	83884.0;	0.0;	0.4;	0.0;	0.0
1377989309;	1;	2660.027136;	0.0;	0.0;	522116.0;	23066.4;	0.0;	0.4666666666666667;	0.0;	0.0
1377989609;	1;	2660.027136;	5.320054272000001;	0.2;	522116.0;	15728.0;	0.0;	0.4;	0.0;	0.0
1377989909;	1;	2660.027136;	5.320054272000001;	0.2;	522116.0;	13279.733333333334;	0.0;	0.9333333333333333;	0.0;	0.0
1377990209;	1;	2660.027136;	15.960162816;	0.6;	522116.0;	22018.4;	0.0;	0.4;	0.0;	0.0
1377990509;	1;	2660.027136;	26.60027136;	1.0;	522116.0;	8736.0;	0.0;	0.5333333333333333;	0.0;	0.0
1377990809;	1;	2660.027136;	23.053568512000002;	0.8666666666666667;	522116.0;	21667.733333333334;	0.0;	0.6;	0.0;	0.0
1377991109;	1;	2660.027136;	10.640108544000002;	0.4;	522116.0;	15726.4;	0.0;	0.5333333333333333;	0.0;	0.0
1377991409;	1;	2660.027136;	17.733514240000005;	0.6666666666666667;	522116.0;	13280.8;	0.0;	0.6;	0.0;	0.0
1377991709;	1;	2660.027136;	19.506865664;	0.7333333333333333;	522116.0;	13629.866666666667;	0.0;	0.7333333333333333;	0.0;	0.0
1377992009;	1;	2660.027136;	17.733514240000005;	0.6666666666666667;	522116.0;	18523.466666666667;	0.0;	0.4666666666666667;	0.0;	0.0
1377992309;	1;	2660.027136;	67.387354112;	2.533333333333333;	522116.0;	78641.06666666667;	0.26666666666666666;	381.53333333333336;	0.0;	0.0
1377992609;	1;	2660.027136;	3.546702848;	0.13333333333333333;	522116.0;	88427.73333333334;	0.0;	0.4;	0.0;	0.0
1377992909;	1;	2660.027136;	1.773351424;	0.06666666666666667;	522116.0;	23066.666666666668;	0.0;	0.5333333333333333;	0.0;	0.0
