Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	16;	41599.990192;	1315.5996898219998;	3.1625;	8.13234056E7;	402652.8;	0.0;	29.0;	9.333333333333334;	10.8
1377986908;	16;	41599.990192;	1324.266354445333;	3.183333333333333;	8.13243736E7;	603979.2;	0.0;	32.266666666666666;	9.333333333333334;	10.933333333333334
1377987208;	16;	41599.990192;	1313.8663568973332;	3.158333333333333;	8.13244752E7;	603979.2;	0.0;	28.266666666666666;	9.266666666666667;	10.6
1377987508;	16;	41599.990192;	1317.3330227466668;	3.166666666666667;	8.132455706666666E7;	738196.8;	0.0;	28.06666666666667;	9.333333333333334;	10.8
1377987808;	16;	41599.990192;	1313.8663568973332;	3.158333333333333;	8.132461626666667E7;	872414.4;	0.0;	27.066666666666666;	9.266666666666667;	10.533333333333333
1377988108;	16;	41599.990192;	1286.1330301026667;	3.091666666666667;	8.132467733333333E7;	1073740.8;	0.0;	27.533333333333335;	9.333333333333334;	10.8
1377988408;	16;	41599.990192;	1313.8663568973332;	3.158333333333333;	8.132475466666667E7;	134217.6;	0.0;	28.266666666666666;	9.266666666666667;	10.666666666666666
1377988708;	16;	41599.990192;	2948.399304858;	7.0875;	8.13639368E7;	1476393.6;	0.0;	65.86666666666667;	18.533333333333335;	25.066666666666666
1377989008;	16;	41599.990192;	3716.2657904853336;	8.933333333333334;	8.154565493333334E7;	4630509.866666666;	0.0;	64.0;	16.533333333333335;	22.133333333333333
1377989309;	16;	41599.990192;	1424.7996640759998;	3.425;	8.156371013333334E7;	671088.0;	0.0;	26.066666666666666;	9.333333333333334;	10.4
1377989609;	16;	41599.990192;	1492.3996481379997;	3.5875;	8.156500346666667E7;	2147481.6;	0.0;	28.533333333333335;	9.266666666666667;	10.6
1377989909;	16;	41599.990192;	1431.7329957746667;	3.441666666666667;	8.156551306666666E7;	2952788.0;	0.0;	28.400000000000002;	9.333333333333334;	10.8
1377990209;	16;	41599.990192;	1433.4663286993332;	3.4458333333333333;	8.156572586666666E7;	1409284.8;	0.0;	28.133333333333333;	9.4;	10.866666666666667
1377990509;	16;	41599.990192;	1457.7329896446668;	3.504166666666667;	8.156688666666667E7;	872414.4;	0.0;	31.866666666666667;	9.333333333333334;	10.666666666666666
1377990809;	16;	41599.990192;	1416.1329994526666;	3.404166666666667;	8.156712933333333E7;	536870.4;	0.0;	28.6;	9.266666666666667;	10.666666666666666
1377991109;	16;	41599.990192;	1416.1329994526666;	3.404166666666667;	8.15680624E7;	134217.6;	0.0;	27.400000000000002;	9.333333333333334;	10.466666666666667
1377991409;	16;	41599.990192;	1398.799670206;	3.3625;	8.156935013333334E7;	402652.8;	0.0;	28.066666666666666;	9.266666666666667;	10.733333333333333
1377991709;	16;	41599.990192;	1388.3996726579999;	3.3375;	8.156974053333333E7;	469761.6;	0.0;	27.8;	9.2;	10.6
1377992009;	16;	41599.990192;	1391.8663385073332;	3.345833333333333;	8.157006293333334E7;	536870.4;	0.0;	28.333333333333336;	9.2;	10.733333333333333
1377992309;	16;	41599.990192;	1400.5330031306667;	3.3666666666666667;	8.15706E7;	1073740.8;	0.0;	28.866666666666667;	9.333333333333334;	10.4
1377992609;	16;	41599.990192;	1391.8663385073332;	3.345833333333333;	8.157078773333333E7;	402652.8;	0.0;	28.53333333333333;	9.333333333333334;	10.466666666666667
1377992909;	16;	41599.990192;	1391.8663385073332;	3.345833333333333;	8.157092746666667E7;	805305.6;	0.0;	28.26666666666667;	9.066666666666666;	10.666666666666666
1377993209;	16;	41599.990192;	1461.199655494;	3.5125;	8.157112E7;	1610611.2;	0.0;	27.933333333333334;	9.266666666666667;	10.733333333333333
1377993509;	16;	41599.990192;	1386.6663397333332;	3.333333333333333;	8.15713488E7;	2013264.0;	0.0;	28.533333333333335;	9.266666666666667;	10.666666666666666
1377993809;	16;	41599.990192;	1423.066331151333;	3.420833333333333;	8.157144026666667E7;	1073740.8;	0.0;	28.799999999999997;	9.266666666666667;	10.666666666666666
1377994109;	16;	41599.990192;	1429.99966285;	3.4375;	8.15717008E7;	603979.2;	0.0;	33.6;	9.4;	10.666666666666666
1377994409;	16;	41599.990192;	1390.1330055826666;	3.341666666666667;	8.157175093333334E7;	402652.8;	0.0;	28.133333333333333;	9.333333333333334;	10.8
1377994709;	16;	41599.990192;	1703.8662649473333;	4.095833333333333;	8.158868586666666E7;	6845102.133333334;	0.0;	107.73333333333333;	17.133333333333333;	299.26666666666665
