Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	10399.997336;	175.06662182266666;	1.6833333333333333;	5502976.0;	268435.2;	0.0;	12.866666666666667;	4.6;	0.06666666666666667
1377986908;	4;	10399.997336;	171.59995604399998;	1.65;	5502976.0;	111848.0;	0.0;	12.4;	4.6;	0.0
1377987208;	4;	10399.997336;	175.06662182266666;	1.6833333333333333;	5502976.0;	55924.0;	0.0;	12.600000000000001;	4.466666666666667;	0.0
1377987508;	4;	10399.997336;	168.1332902653333;	1.6166666666666665;	5502976.0;	33554.4;	0.0;	12.333333333333334;	4.6;	0.0
1377987808;	4;	10399.997336;	175.06662182266666;	1.6833333333333333;	5502976.0;	100663.2;	0.0;	12.2;	4.6;	0.0
1377988108;	4;	10399.997336;	176.799954712;	1.7;	5502976.0;	100663.2;	0.0;	12.399999999999999;	4.533333333333333;	0.0
1377988408;	4;	10399.997336;	176.799954712;	1.7;	5502976.0;	123032.8;	0.0;	12.2;	4.533333333333333;	0.0
1377988708;	4;	10399.997336;	194.1332836053333;	1.8666666666666665;	5502976.0;	89478.4;	0.0;	29.53333333333333;	5.6;	1.5333333333333334
1377989008;	4;	10399.997336;	209.73327960933332;	2.0166666666666666;	5502976.0;	346728.8;	0.0;	21.466666666666665;	4.733333333333333;	0.4
1377989309;	4;	10399.997336;	201.06661516266666;	1.9333333333333333;	5502976.0;	123032.8;	0.0;	18.200000000000003;	4.666666666666667;	0.06666666666666667
1377989609;	4;	10399.997336;	175.06662182266666;	1.6833333333333333;	5502976.0;	33554.4;	0.0;	12.466666666666667;	4.533333333333333;	0.0
1377989909;	4;	10399.997336;	171.59995604399998;	1.65;	5502976.0;	100663.2;	0.0;	12.2;	4.533333333333333;	0.0
1377990209;	4;	10399.997336;	178.5332876013333;	1.7166666666666666;	5502976.0;	223696.0;	0.0;	13.933333333333334;	4.466666666666667;	0.13333333333333333
1377990509;	4;	10399.997336;	171.59995604399998;	1.65;	5502976.0;	100663.2;	0.0;	12.666666666666668;	4.533333333333333;	0.0
1377990809;	4;	10399.997336;	173.3332889333333;	1.6666666666666665;	5502976.0;	44739.2;	0.0;	12.333333333333332;	4.6;	0.0
1377991109;	4;	10399.997336;	169.8666231546667;	1.6333333333333335;	5502976.0;	22369.6;	0.0;	12.666666666666666;	4.533333333333333;	0.0
1377991409;	4;	10399.997336;	169.8666231546667;	1.6333333333333335;	5502976.0;	123032.8;	0.0;	12.533333333333333;	4.466666666666667;	0.0
1377991709;	4;	10399.997336;	173.3332889333333;	1.6666666666666665;	5502976.0;	44739.2;	0.0;	12.2;	4.6;	0.0
1377992009;	4;	10399.997336;	175.06662182266666;	1.6833333333333333;	5502976.0;	100663.2;	0.0;	12.466666666666667;	4.533333333333333;	0.0
1377992309;	4;	10399.997336;	171.59995604399998;	1.65;	5502976.0;	0.0;	0.0;	12.2;	4.466666666666667;	0.0
1377992609;	4;	10399.997336;	175.06662182266666;	1.6833333333333333;	5502976.0;	89478.4;	0.0;	12.533333333333333;	4.466666666666667;	0.0
1377992909;	4;	10399.997336;	194.1332836053333;	1.8666666666666665;	5502976.0;	67108.8;	0.0;	18.200000000000003;	4.6;	0.06666666666666667
1377993209;	4;	10399.997336;	173.3332889333333;	1.6666666666666665;	5502976.0;	67108.8;	0.0;	12.666666666666666;	4.533333333333333;	0.0
1377993509;	4;	10399.997336;	169.8666231546667;	1.6333333333333335;	5502976.0;	123032.8;	0.0;	12.466666666666667;	4.533333333333333;	0.0
1377993809;	4;	10399.997336;	169.8666231546667;	1.6333333333333335;	5502976.0;	33554.4;	0.0;	13.333333333333334;	4.733333333333333;	0.06666666666666667
1377994109;	4;	10399.997336;	173.3332889333333;	1.6666666666666665;	5502976.0;	33554.4;	0.0;	12.4;	4.533333333333333;	0.0
