Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1379429043;	1;	2925.999186;	25.358659612;	0.8666666666666667;	102940.0;	144177.06666666668;	0.2;	1.2;	0.0;	0.0
1379429343;	1;	2925.999186;	95.582640076;	3.266666666666667;	102940.0;	58194.13333333333;	0.0;	2.2666666666666666;	0.0;	0.0
1379429643;	1;	2925.999186;	15.605328992;	0.5333333333333333;	102940.0;	34950.13333333333;	0.0;	1.1333333333333333;	20.333333333333332;	20.666666666666668
1379429943;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	33552.26666666667;	0.0;	1.0666666666666667;	1.4;	1.4
1379430243;	1;	2925.999186;	19.506661240000003;	0.6666666666666667;	102940.0;	33551.46666666667;	0.0;	1.2666666666666666;	1.3333333333333333;	0.13333333333333333
1379430543;	1;	2925.999186;	15.605328992;	0.5333333333333333;	102940.0;	24988.0;	0.0;	1.0666666666666667;	0.0;	0.0
1379430843;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	28483.2;	0.0;	1.0666666666666667;	0.0;	0.0
1379431143;	1;	2925.999186;	15.605328992;	0.5333333333333333;	102940.0;	30581.6;	0.0;	1.2;	0.0;	0.0
1379431443;	1;	2925.999186;	19.506661240000003;	0.6666666666666667;	102940.0;	22542.666666666668;	0.0;	1.0666666666666667;	0.0;	0.0
1379431744;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	28833.6;	0.0;	1.1333333333333333;	0.0;	0.0
1379432044;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	26385.866666666665;	0.0;	1.0;	0.2;	0.2
1379432344;	1;	2925.999186;	23.407993488000002;	0.8;	102940.0;	23241.066666666666;	0.0;	1.2;	0.0;	0.0
1379432644;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	25863.2;	0.0;	1.0666666666666667;	0.06666666666666667;	0.06666666666666667
1379432944;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	25688.266666666666;	0.0;	1.1333333333333333;	0.0;	0.06666666666666667
1379433244;	1;	2925.999186;	23.407993488000002;	0.8;	102940.0;	28134.133333333335;	0.0;	1.1333333333333333;	0.0;	0.0
1379433544;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	29882.933333333334;	0.0;	1.0666666666666667;	0.0;	0.0
1379433844;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	36348.53333333333;	0.0;	1.0666666666666667;	0.4666666666666667;	0.6
1379434144;	1;	2925.999186;	23.407993488000002;	0.8;	102940.0;	38270.4;	0.0;	1.2;	0.0;	0.13333333333333333
1379434444;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	36523.46666666667;	0.0;	1.0666666666666667;	0.0;	0.0
1379434744;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	25861.866666666665;	0.0;	1.0666666666666667;	0.06666666666666667;	0.26666666666666666
1379435044;	1;	2925.999186;	23.407993488000002;	0.8;	102940.0;	29182.933333333334;	0.0;	1.1333333333333333;	0.2;	0.26666666666666666
1379435344;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	30057.333333333332;	0.0;	1.0666666666666667;	0.0;	0.0
1379435644;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	30056.8;	0.0;	1.0666666666666667;	0.0;	0.0
1379435944;	1;	2925.999186;	19.506661240000003;	0.6666666666666667;	102940.0;	27959.733333333334;	0.6;	1.2666666666666666;	0.0;	0.0
1379436244;	1;	2925.999186;	15.605328992;	0.5333333333333333;	102940.0;	25687.2;	0.0;	1.2666666666666666;	0.0;	0.0
1379436544;	1;	2925.999186;	11.703996744000001;	0.4;	102940.0;	24290.4;	0.0;	1.2666666666666666;	0.0;	0.0
1379436844;	1;	2925.999186;	19.506661240000003;	0.6666666666666667;	102940.0;	29882.666666666668;	0.0;	1.4;	0.0;	0.0
