Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	55924.0;	0.0;	13.133333333333333;	4.533333333333333;	0.06666666666666667
1377986908;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	11184.8;	0.0;	12.466666666666667;	4.6;	0.0
1377987208;	4;	10399.997204;	155.99995805999998;	1.5;	5478400.0;	33554.4;	0.0;	12.6;	4.4;	0.0
1377987508;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	55924.0;	0.0;	12.2;	4.533333333333333;	0.0
1377987808;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	100663.2;	0.0;	12.466666666666667;	4.533333333333333;	0.0
1377988108;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	167772.0;	0.0;	12.466666666666667;	4.6;	0.0
1377988408;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	167772.0;	0.0;	12.266666666666666;	4.6;	0.0
1377988708;	4;	10399.997204;	187.199949672;	1.8;	5478400.0;	324359.2;	0.0;	30.53333333333333;	5.6;	1.8666666666666667
1377989008;	4;	10399.997204;	183.73328393733334;	1.7666666666666666;	5478400.0;	447392.0;	0.0;	20.0;	4.666666666666667;	0.06666666666666667
1377989309;	4;	10399.997204;	181.99995106999998;	1.75;	5478400.0;	123032.8;	0.0;	19.2;	4.6;	0.06666666666666667
1377989609;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	123032.8;	0.0;	12.466666666666665;	4.533333333333333;	0.0
1377989909;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	89478.4;	0.0;	12.466666666666665;	4.6;	0.06666666666666667
1377990209;	4;	10399.997204;	162.93328952933334;	1.5666666666666667;	5478400.0;	190141.6;	0.0;	13.733333333333334;	4.533333333333333;	0.13333333333333333
1377990509;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	223696.0;	0.0;	12.466666666666665;	4.533333333333333;	0.0
1377990809;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	234880.8;	0.0;	12.399999999999999;	4.533333333333333;	0.0
1377991109;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	44739.2;	0.0;	12.466666666666665;	4.6;	0.0
1377991409;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	223696.0;	0.0;	12.333333333333332;	4.666666666666667;	0.0
1377991709;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	78293.6;	0.0;	12.666666666666666;	4.533333333333333;	0.0
1377992009;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	22369.6;	0.0;	12.866666666666667;	4.533333333333333;	0.0
1377992309;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	100663.2;	0.0;	12.266666666666666;	4.533333333333333;	0.0
1377992609;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	178956.8;	0.0;	12.600000000000001;	4.4;	0.0
1377992909;	4;	10399.997204;	183.8570934278571;	1.7678571428571428;	5478400.0;	203723.14285714287;	0.0;	18.214285714285715;	4.428571428571429;	0.0
1377993209;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	89478.4;	0.0;	12.533333333333333;	4.466666666666667;	0.0
1377993509;	4;	10399.997204;	155.99995805999998;	1.5;	5478400.0;	67108.8;	0.0;	12.6;	4.6;	0.0
1377993809;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	167772.0;	0.0;	13.2;	4.733333333333333;	0.06666666666666667
1377994109;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	55924.0;	0.0;	12.666666666666666;	4.533333333333333;	0.0
1377994409;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	156587.2;	0.0;	12.4;	4.666666666666667;	0.0
1377994709;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	212511.2;	0.0;	12.533333333333333;	4.666666666666667;	0.0
1377995009;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	257250.4;	0.0;	12.4;	4.733333333333333;	0.0
1377995309;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	55924.0;	0.0;	12.133333333333333;	4.6;	0.0
1377995609;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	78293.6;	0.0;	12.399999999999999;	4.533333333333333;	0.06666666666666667
1377995909;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	190141.6;	0.0;	12.399999999999999;	4.6;	0.0
1377996209;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	234880.8;	0.0;	12.399999999999999;	4.666666666666667;	0.0
1377996509;	4;	10399.997204;	180.26661820266665;	1.7333333333333334;	5478400.0;	268435.2;	0.0;	18.0;	4.733333333333333;	0.0
1377996809;	4;	10399.997204;	155.99995805999998;	1.5;	5478400.0;	239674.2857142857;	0.0;	12.285714285714285;	4.571428571428571;	0.0
1377997109;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	167772.0;	0.0;	12.333333333333334;	4.666666666666667;	0.0
1377997409;	4;	10399.997204;	166.39995526399997;	1.6;	5478400.0;	123032.8;	0.0;	13.133333333333333;	4.6;	0.06666666666666667
1377997709;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	134217.6;	0.0;	12.333333333333332;	4.6;	0.0
1377998009;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	201326.4;	0.0;	12.4;	4.666666666666667;	0.06666666666666667
1377998310;	4;	10399.997204;	159.46662379466667;	1.5333333333333334;	5478400.0;	234880.8;	0.0;	12.466666666666667;	4.666666666666667;	0.0
1377998610;	4;	10399.997204;	233.99993708999997;	2.25;	5478400.0;	290804.8;	0.0;	73.0;	8.533333333333333;	211.86666666666667
1377998910;	4;	10399.997204;	604.9331706993332;	5.816666666666666;	5478400.0;	402652.8;	0.0;	82.26666666666667;	10.933333333333334;	88.6
1377999210;	4;	10399.997204;	161.19995666199998;	1.55;	5478400.0;	369098.4;	0.0;	14.0;	4.6;	0.0
1377999510;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	167772.0;	0.0;	12.133333333333333;	4.6;	0.0
1377999810;	4;	10399.997204;	157.73329092733331;	1.5166666666666666;	5478400.0;	111848.0;	0.0;	12.2;	4.6;	0.0
1378000110;	4;	10399.997204;	176.799952468;	1.7;	5478400.0;	201326.4;	0.0;	17.733333333333334;	4.6;	0.0
