Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.994592;	21219.46114960533;	102.01666666666667;	4.0763392E7;	3271555.2;	0.0;	2.066666666666667;	0.06666666666666667;	0.9333333333333333
1377986908;	8;	20799.994592;	21241.99447708;	102.125;	4.0763392E7;	4110417.3333333335;	0.06666666666666667;	2.0;	0.5333333333333333;	1.0666666666666667
1377987208;	8;	20799.994592;	21262.794471671994;	102.225;	4.0763392E7;	4250226.133333334;	184.93333333333334;	196.13333333333333;	0.2;	0.8666666666666667
1377987508;	8;	20799.994592;	21189.994490600002;	101.875;	4.0763392E7;	4417998.933333334;	0.0;	9.133333333333333;	0.3333333333333333;	1.0666666666666667
1377987808;	8;	20799.994592;	21240.26114419733;	102.11666666666666;	4.0763392E7;	3019897.066666667;	0.0;	0.6;	0.26666666666666666;	0.8
1377988108;	8;	20799.994592;	21228.127814018666;	102.05833333333334;	4.0763392E7;	3187669.066666667;	0.0;	0.6666666666666666;	0.0;	0.8666666666666667
1377988408;	8;	20799.994592;	21226.394481135998;	102.05;	4.0763392E7;	4362074.933333334;	0.0;	0.9333333333333333;	0.06666666666666667;	0.8666666666666667
1377988708;	8;	20799.994592;	21229.861146901334;	102.06666666666666;	4.0763392E7;	4222264.266666667;	0.0;	0.9333333333333333;	0.06666666666666667;	0.6666666666666666
1377989008;	8;	20799.994592;	21198.66115501333;	101.91666666666666;	4.0763392E7;	3774871.2;	0.0;	1.1333333333333333;	0.13333333333333333;	0.8666666666666667
1377989309;	8;	20799.994592;	21267.994470319998;	102.25;	4.0763392E7;	4026531.2;	0.0;	0.8;	0.0;	0.9333333333333333
1377989609;	8;	20799.994592;	21271.46113608533;	102.26666666666667;	4.0763392E7;	4809468.0;	0.0;	0.8;	0.0;	1.0
1377989909;	8;	20799.994592;	21221.194482487997;	102.025;	4.0763392E7;	4110415.7333333334;	0.0;	0.6666666666666666;	0.06666666666666667;	0.6666666666666666
1377990209;	8;	20799.994592;	21217.72781672267;	102.00833333333334;	4.0763392E7;	4697618.666666667;	0.0;	2.8666666666666667;	0.5333333333333333;	1.0666666666666667
1377990509;	8;	20799.994592;	21207.32781942667;	101.95833333333334;	4.0763392E7;	4669657.333333333;	0.06666666666666667;	1.5333333333333334;	0.0;	1.0
1377990809;	8;	20799.994592;	21238.527811314663;	102.10833333333333;	4.0763392E7;	3886720.0;	0.0;	0.6;	0.26666666666666666;	0.8
1377991109;	8;	20799.994592;	21235.061145549327;	102.09166666666665;	4.0763392E7;	3970605.3333333335;	0.0;	0.6;	0.13333333333333333;	0.7333333333333333
1377991409;	8;	20799.994592;	21229.861146901334;	102.06666666666666;	4.0763392E7;	4977239.2;	0.0;	0.6666666666666666;	0.26666666666666666;	0.8666666666666667
1377991709;	8;	20799.994592;	21278.394467616;	102.3;	4.0763392E7;	5089086.666666667;	0.0;	0.8;	0.26666666666666666;	0.8
1377992009;	8;	20799.994592;	21195.194489248;	101.9;	4.0763392E7;	4417998.933333334;	0.0;	0.6;	0.2;	1.0
1377992309;	8;	20799.994592;	21212.527818074665;	101.98333333333333;	4.0763392E7;	4390036.0;	0.0;	0.7333333333333333;	0.0;	0.7333333333333333
1377992609;	8;	20799.994592;	21210.794485191997;	101.975;	4.0763392E7;	4390037.066666666;	0.0;	0.6666666666666666;	0.06666666666666667;	0.7333333333333333
1377992909;	8;	20799.994592;	21254.127807258665;	102.18333333333334;	4.0763392E7;	4585771.733333333;	0.0;	1.0666666666666667;	0.13333333333333333;	1.0
1377993209;	8;	20799.994592;	21222.927815370665;	102.03333333333335;	4.0763392E7;	4222264.266666667;	0.0;	9.066666666666666;	0.4666666666666667;	1.0666666666666667
1377993509;	8;	20799.994592;	21261.06113878933;	102.21666666666665;	4.0763392E7;	4529845.866666666;	0.0;	0.8;	0.0;	0.7333333333333333
1377993809;	8;	20799.994592;	21219.46114960533;	102.01666666666667;	4.0763392E7;	4278188.8;	0.0;	2.7333333333333334;	0.4666666666666667;	1.0
1377994109;	8;	20799.994592;	21207.32781942667;	101.95833333333334;	4.0763392E7;	5172973.066666666;	0.0;	1.6666666666666667;	0.13333333333333333;	1.0666666666666667
1377994409;	8;	20799.994592;	21191.727823482666;	101.88333333333334;	4.0763392E7;	4585770.933333334;	0.06666666666666667;	1.0666666666666667;	0.0;	0.7333333333333333
1377994709;	8;	20799.994592;	21229.861146901334;	102.06666666666666;	4.0763392E7;	3998567.7333333334;	0.0;	0.9333333333333333;	0.0;	0.8666666666666667
1377995009;	8;	20799.994592;	21209.06115230933;	101.96666666666665;	4.0763392E7;	4977239.2;	2.6;	1.5333333333333334;	1935.9333333333334;	23.933333333333334
1377995309;	8;	20799.994592;	21215.99448384;	102.0;	4.0763392E7;	5788137.6;	0.0;	1.0;	660.4;	14.866666666666667
1377995609;	8;	20799.994592;	21264.52780455467;	102.23333333333333;	4.0763392E7;	7437898.133333334;	0.0;	1.2;	0.7333333333333333;	0.8
1377995909;	8;	20799.994592;	21226.394481135998;	102.05;	4.0763392E7;	5424631.733333333;	0.0;	0.7333333333333333;	4.266666666666667;	1.0
1377996209;	8;	20799.994592;	21280.127800498667;	102.30833333333334;	4.0763392E7;	5312784.266666667;	0.0;	0.9333333333333333;	3.2;	0.9333333333333333
1377996509;	8;	20799.994592;	21247.194475728;	102.15;	4.0763392E7;	6375340.266666667;	0.0;	0.9333333333333333;	334.46666666666664;	12.733333333333333
1377996809;	8;	20799.994592;	21238.527811314663;	102.10833333333333;	4.0763392E7;	7046429.6;	0.0;	0.6;	0.4;	1.0
1377997109;	8;	20799.994592;	21233.32781266667;	102.08333333333334;	4.0763392E7;	6207568.0;	0.0;	1.0;	1053.6;	17.666666666666668
1377997409;	8;	20799.994592;	21280.127800498667;	102.30833333333334;	4.0763392E7;	7409935.2;	0.0;	1.8;	0.3333333333333333;	1.1333333333333333
1377997709;	8;	20799.994592;	21167.461163125332;	101.76666666666667;	4.0763392E7;	7717518.133333334;	0.0;	1.8;	0.6666666666666666;	1.2
1377998009;	8;	20799.994592;	21245.46114284533;	102.14166666666667;	4.0763392E7;	6906620.0;	124.6;	27.266666666666666;	41.86666666666667;	10.6
1377998310;	8;	20799.994592;	21181.32782618667;	101.83333333333334;	4.0763392E7;	1.1716088E7;	0.0;	1.9333333333333333;	1982.4;	27.733333333333334
1377998610;	8;	20799.994592;	21160.527831594663;	101.73333333333333;	4.0763392E7;	9786707.733333332;	31.333333333333332;	5.133333333333334;	184.13333333333333;	3.0
1377998910;	8;	20799.994592;	21228.127814018666;	102.05833333333334;	4.0763392E7;	7913252.533333333;	0.0;	23.0;	1.4;	0.9333333333333333
1377999210;	8;	20799.994592;	21163.99449736;	101.75;	4.0763392E7;	6263492.533333333;	124.46666666666667;	13.8;	0.6666666666666666;	1.0
1377999510;	8;	20799.994592;	21087.727850522668;	101.38333333333334;	4.0763392E7;	7913252.0;	0.0;	1.8666666666666667;	262.06666666666666;	5.6
1377999810;	8;	20799.994592;	21054.794525751997;	101.225;	4.0763392E7;	8947845.866666667;	31.333333333333332;	2.933333333333333;	1990.8666666666666;	21.933333333333334
1378000110;	8;	20799.994592;	21214.261150957333;	101.99166666666666;	4.0763392E7;	8053061.6;	0.0;	1.2666666666666666;	182.8;	2.8
1378000410;	8;	20799.994592;	20976.794546031997;	100.85;	4.0763392E7;	6654960.8;	0.0;	0.7333333333333333;	0.5333333333333333;	0.9333333333333333
1378000710;	8;	20799.994592;	21195.194489248;	101.9;	4.0763392E7;	5983872.533333333;	0.0;	1.1333333333333333;	4.6;	9.466666666666667
1378001010;	8;	20799.994592;	20888.394569016;	100.425;	4.0763392E7;	7046429.6;	0.06666666666666667;	3.3333333333333335;	1735.9333333333334;	20.933333333333334
1378001310;	8;	20799.994592;	21205.594486544003;	101.95;	4.0763392E7;	7046430.133333334;	0.0;	0.6;	185.2;	2.7333333333333334
1378001610;	8;	20799.994592;	20728.927943810668;	99.65833333333335;	4.0763392E7;	8248796.0;	0.0;	1.0666666666666667;	1.8666666666666667;	3.066666666666667
1378001910;	8;	20799.994592;	20023.461460565333;	96.26666666666667;	4.0763392E7;	4949277.333333333;	0.0;	0.9333333333333333;	0.6666666666666666;	1.0666666666666667
1378002210;	8;	20799.994592;	19874.394832656;	95.55;	4.0763392E7;	2936011.466666667;	0.0;	1.0;	0.26666666666666666;	1.0
