Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	10399.997352;	516.533201816;	4.966666666666667;	8388608.0;	514500.26666666666;	282.0;	307.2;	0.4666666666666667;	1.4
1377986908;	4;	10399.997352;	493.99987422;	4.75;	8388608.0;	480945.06666666665;	0.06666666666666667;	7.333333333333334;	0.0;	1.0666666666666667
1377987208;	4;	10399.997352;	473.199879516;	4.55;	8388608.0;	290803.2;	0.0;	6.800000000000001;	0.06666666666666667;	1.5333333333333334
1377987508;	4;	10399.997352;	769.5998040480001;	7.4;	8388608.0;	301988.26666666666;	0.06666666666666667;	8.4;	0.0;	1.0666666666666667
1377987808;	4;	10399.997352;	852.799782864;	8.2;	8388608.0;	458575.4666666667;	0.0;	7.866666666666666;	0.0;	1.1333333333333333
1377988108;	4;	10399.997352;	493.99987422;	4.75;	8388608.0;	369096.5333333333;	0.06666666666666667;	41.46666666666667;	0.06666666666666667;	1.3333333333333333
1377988408;	4;	10399.997352;	487.06654265200007;	4.683333333333334;	8388608.0;	307581.06666666665;	0.0;	6.066666666666666;	0.0;	1.0
1377988708;	4;	10399.997352;	483.5998768680001;	4.65;	8388608.0;	318764.8;	0.06666666666666667;	4.933333333333334;	0.06666666666666667;	1.0
1377989008;	4;	10399.997352;	473.199879516;	4.55;	8388608.0;	346727.73333333334;	0.0;	4.666666666666666;	0.0;	1.0
1377989309;	4;	10399.997352;	488.79987554400003;	4.7;	8388608.0;	341136.0;	0.06666666666666667;	5.133333333333333;	0.0;	1.0
1377989609;	4;	10399.997352;	485.33320976000005;	4.666666666666667;	8388608.0;	246064.26666666666;	0.0;	4.466666666666667;	0.0;	1.0
1377989909;	4;	10399.997352;	490.53320843600005;	4.716666666666667;	8388608.0;	246064.53333333333;	0.06666666666666667;	4.733333333333333;	0.06666666666666667;	1.1333333333333333
1377990209;	4;	10399.997352;	485.33320976000005;	4.666666666666667;	8388608.0;	240472.26666666666;	0.0;	4.666666666666666;	0.0;	1.0
1377990509;	4;	10399.997352;	488.79987554400003;	4.7;	8388608.0;	335542.4;	0.06666666666666667;	4.933333333333334;	0.0;	1.0
