Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	11703.998152;	11302.160882114666;	96.56666666666666;	1.6777216E7;	1252697.6;	0.0;	1.8666666666666667;	0.06666666666666667;	3.0
1377986908;	4;	11703.998152;	11331.420877494666;	96.81666666666666;	1.6777216E7;	1420469.6;	0.0;	1.1333333333333333;	0.0;	3.4
1377987208;	4;	11703.998152;	11343.124875646667;	96.91666666666666;	1.6777216E7;	1465208.8;	0.0;	0.6;	0.0;	3.4
1377987508;	4;	11703.998152;	11329.470211135998;	96.8;	1.6777216E7;	1207958.4;	0.0;	0.4666666666666667;	0.0;	3.3333333333333335
1377987808;	4;	11703.998152;	11333.371543853335;	96.83333333333334;	1.6777216E7;	1364545.6;	0.0;	0.6;	0.0;	3.3333333333333335
1377988108;	4;	11703.998152;	11341.174209288;	96.9;	1.6777216E7;	1476393.6;	0.0;	0.5333333333333333;	0.0;	3.2666666666666666
1377988408;	4;	11703.998152;	11345.075542005334;	96.93333333333334;	1.6777216E7;	1644165.6;	0.0;	0.7333333333333333;	0.0;	3.466666666666667
1377988708;	4;	11703.998152;	11329.470211135998;	96.8;	1.6777216E7;	1375730.4;	0.0;	1.2;	0.0;	2.933333333333333
1377989008;	4;	11703.998152;	11354.828873798666;	97.01666666666667;	1.6777216E7;	1398100.0;	0.0;	0.8666666666666667;	0.0;	3.6
1377989309;	4;	11703.998152;	11333.371543853335;	96.83333333333334;	1.6777216E7;	1577056.8;	0.0;	0.5333333333333333;	0.0;	3.533333333333333
1377989609;	4;	11703.998152;	11352.878207439999;	97.0;	1.6777216E7;	1230328.0;	0.06666666666666667;	65.46666666666667;	0.06666666666666667;	2.8
1377989909;	4;	11703.998152;	11360.680872874667;	97.06666666666666;	1.6777216E7;	1442839.2;	125.13333333333334;	78.33333333333333;	0.0;	3.7333333333333334
1377990209;	4;	11703.998152;	11323.618212059999;	96.75;	1.6777216E7;	1342176.0;	33.46666666666667;	28.066666666666666;	0.06666666666666667;	3.1333333333333333
1377990509;	4;	11703.998152;	11124.650243476;	95.05;	1.6777216E7;	1398100.0;	0.0;	0.9333333333333333;	0.0;	3.2
1377990809;	4;	11703.998152;	11204.627564181334;	95.73333333333333;	1.6777216E7;	1230328.0;	0.0;	0.6666666666666666;	0.0;	3.2
1377991109;	4;	11703.998152;	11021.264926466665;	94.16666666666666;	1.6777216E7;	1174404.0;	0.0;	0.6666666666666666;	0.0;	2.6
1377991409;	4;	11703.998152;	11192.923566029334;	95.63333333333334;	1.6777216E7;	1420469.6;	0.0;	0.6666666666666666;	0.0;	3.466666666666667
1377991709;	4;	11703.998152;	10730.615639025335;	91.68333333333334;	1.6777216E7;	1308621.6;	0.0;	0.6666666666666666;	0.0;	3.466666666666667
1377992009;	4;	11703.998152;	10631.131654733335;	90.83333333333334;	1.6777216E7;	939523.2;	0.0;	0.6666666666666666;	0.0;	2.6
