Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	1;	2925.999276;	79.97731354399998;	2.733333333333333;	329728.0;	20968.0;	0.0;	0.4666666666666667;	113.4;	113.4
1377986908;	1;	2925.999276;	78.02664736000001;	2.666666666666667;	329728.0;	19920.0;	0.0;	0.4666666666666667;	101.06666666666666;	101.06666666666666
1377987208;	1;	2925.999276;	74.125314992;	2.533333333333333;	329728.0;	26212.0;	0.0;	0.3333333333333333;	90.53333333333333;	90.66666666666667
1377987508;	1;	2925.999276;	72.174648808;	2.466666666666667;	329728.0;	22018.4;	0.0;	0.3333333333333333;	92.93333333333334;	93.0
1377987808;	1;	2925.999276;	74.125314992;	2.533333333333333;	329728.0;	26212.8;	0.0;	0.4666666666666667;	89.6;	89.73333333333333
1377988108;	1;	2925.999276;	64.371984072;	2.2;	329728.0;	13629.6;	0.0;	0.4666666666666667;	89.26666666666667;	89.33333333333333
1377988408;	1;	2925.999276;	72.174648808;	2.466666666666667;	329728.0;	11182.933333333332;	0.0;	0.2;	93.46666666666667;	93.46666666666667
1377988708;	1;	2925.999276;	68.27331644;	2.3333333333333335;	329728.0;	17474.133333333335;	0.0;	0.13333333333333333;	89.73333333333333;	89.86666666666666
1377989008;	1;	2925.999276;	70.223982624;	2.4;	329728.0;	21318.4;	0.0;	0.4666666666666667;	96.13333333333334;	96.13333333333334
1377989309;	1;	2925.999276;	74.125314992;	2.533333333333333;	329728.0;	19920.0;	0.0;	0.4;	94.2;	94.2
1377989609;	1;	2925.999276;	76.075981176;	2.6;	329728.0;	12581.333333333334;	0.0;	0.13333333333333333;	98.06666666666666;	98.06666666666666
1377989909;	1;	2925.999276;	72.174648808;	2.466666666666667;	329728.0;	21318.4;	0.13333333333333333;	0.2;	89.66666666666667;	89.6
1377990209;	1;	2925.999276;	136.54663288;	4.666666666666667;	329728.0;	27261.6;	0.0;	0.2;	912.0;	911.8666666666667
1377990509;	1;	2925.999276;	87.77997828;	3.0;	329728.0;	24114.933333333334;	0.0;	0.3333333333333333;	97.33333333333333;	97.33333333333333
1377990809;	1;	2925.999276;	87.77997828;	3.0;	329728.0;	15728.0;	0.0;	0.4666666666666667;	103.26666666666667;	103.26666666666667
1377991109;	1;	2925.999276;	87.77997828;	3.0;	329728.0;	24114.4;	0.0;	0.4666666666666667;	102.2;	102.26666666666667
1377991409;	1;	2925.999276;	87.77997828;	3.0;	329728.0;	28310.4;	0.0;	0.4;	96.66666666666667;	96.66666666666667
1377991709;	1;	2925.999276;	87.77997828;	3.0;	329728.0;	22717.066666666666;	0.0;	0.3333333333333333;	97.86666666666666;	97.93333333333334
1377992009;	1;	2925.999276;	598.854518488;	20.46666666666667;	329728.0;	24114.933333333334;	0.0;	0.4;	10931.666666666666;	10931.6
1377992309;	1;	2925.999276;	596.903852304;	20.4;	329728.0;	23765.866666666665;	0.0;	0.3333333333333333;	7941.066666666667;	7941.133333333333
1377992609;	1;	2925.999276;	150.201296168;	5.133333333333334;	329728.0;	24813.6;	0.0;	0.8;	1605.4666666666667;	1605.4666666666667
1377992909;	1;	2925.999276;	62.421317888000004;	2.1333333333333333;	329728.0;	18872.266666666666;	0.0;	0.4666666666666667;	106.93333333333334;	107.0
1377993209;	1;	2925.999276;	58.51998552;	2.0;	329728.0;	16076.0;	0.0;	0.6;	98.0;	98.06666666666666
1377993509;	1;	2925.999276;	62.421317888000004;	2.1333333333333333;	329728.0;	17824.533333333333;	0.0;	0.5333333333333333;	104.4;	104.46666666666667
1377993809;	1;	2925.999276;	62.421317888000004;	2.1333333333333333;	329728.0;	19572.266666666666;	0.0;	0.3333333333333333;	100.0;	100.06666666666666
1377994109;	1;	2925.999276;	66.322650256;	2.2666666666666666;	329728.0;	30756.8;	0.0;	0.3333333333333333;	89.26666666666667;	89.33333333333333
1377994409;	1;	2925.999276;	58.51998552;	2.0;	329728.0;	28309.6;	0.0;	0.4666666666666667;	89.33333333333333;	89.33333333333333
1377994709;	1;	2925.999276;	68.27331644;	2.3333333333333335;	329728.0;	16426.666666666668;	0.0;	0.4;	114.0;	114.13333333333334
1377995009;	1;	2925.999276;	66.322650256;	2.2666666666666666;	329728.0;	22017.866666666665;	0.0;	0.3333333333333333;	103.13333333333334;	103.13333333333334
1377995309;	1;	2925.999276;	64.371984072;	2.2;	329728.0;	18173.866666666665;	0.0;	0.3333333333333333;	103.26666666666667;	103.33333333333333
