Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	9599.998916;	670.3999243006667;	6.983333333333333;	5556224.0;	1547696.0;	0.0;	116.2;	1394.8666666666666;	5.6
1377986908;	4;	9599.998916;	540.7999389346667;	5.633333333333334;	5556224.0;	1396701.6;	0.0;	2.8;	648.0666666666667;	3.466666666666667
1377987208;	4;	9599.998916;	723.1999183386667;	7.533333333333334;	5556224.0;	1283455.2;	0.0;	2.6666666666666665;	645.2;	4.8
1377987508;	4;	9599.998916;	769.5999130993332;	8.016666666666666;	5556224.0;	1207956.8;	0.0;	3.0;	632.1333333333333;	5.666666666666667
1377987808;	4;	9599.998916;	764.7999136413332;	7.966666666666666;	5556224.0;	1333786.1333333333;	0.0;	2.533333333333333;	635.5333333333333;	5.2
1377988108;	4;	9599.998916;	705.599920326;	7.35;	5556224.0;	1333786.1333333333;	0.0;	2.6;	729.2666666666667;	4.666666666666667
1377988408;	4;	9599.998916;	727.9999177966668;	7.583333333333334;	5556224.0;	1660941.8666666667;	0.0;	6.8;	711.5333333333333;	6.666666666666667
1377988708;	4;	9599.998916;	633.5999284559999;	6.6;	5556224.0;	809497.8666666667;	0.0;	3.0;	693.2;	8.8
1377989008;	4;	9599.998916;	718.3999188806666;	7.483333333333333;	5556224.0;	423622.4;	0.0;	2.466666666666667;	655.6666666666666;	6.4
1377989309;	4;	9599.998916;	671.9999241200001;	7.0;	5556224.0;	444593.6;	0.0;	2.8;	626.8666666666667;	4.466666666666667
1377989609;	4;	9599.998916;	428.79995158133335;	4.466666666666667;	5556224.0;	322959.4666666667;	0.0;	2.6666666666666665;	649.3333333333334;	4.2
1377989909;	4;	9599.998916;	542.399938754;	5.65;	5556224.0;	360708.0;	0.0;	2.6666666666666665;	643.6666666666666;	4.533333333333333
1377990209;	4;	9599.998916;	686.3999224940001;	7.15;	5556224.0;	352318.93333333335;	0.0;	3.933333333333333;	898.4;	4.2
1377990509;	4;	9599.998916;	798.3999098473333;	8.316666666666666;	5556224.0;	432011.73333333334;	0.0;	2.8;	1182.3333333333333;	3.1333333333333333
1377990809;	4;	9599.998916;	809.5999085826667;	8.433333333333334;	5556224.0;	427817.6;	0.0;	2.6;	870.5333333333333;	7.0
1377991109;	4;	9599.998916;	758.3999143640001;	7.9;	5556224.0;	402652.0;	0.0;	2.8;	760.5333333333333;	5.333333333333333
1377991409;	4;	9599.998916;	705.599920326;	7.35;	5556224.0;	415235.2;	0.0;	2.7333333333333334;	732.3333333333334;	5.066666666666666
1377991709;	4;	9599.998916;	687.9999223133334;	7.166666666666666;	5556224.0;	402652.0;	0.0;	2.6666666666666665;	741.4666666666667;	4.8
1377992009;	4;	9599.998916;	734.3999170740001;	7.65;	5556224.0;	511702.93333333335;	0.0;	5.666666666666667;	735.0;	6.133333333333334
1377992309;	4;	9599.998916;	713.5999194226667;	7.433333333333334;	5556224.0;	536869.6;	0.0;	2.8666666666666667;	755.6;	4.6
1377992609;	4;	9599.998916;	702.3999206873334;	7.316666666666666;	5556224.0;	352319.2;	0.0;	2.533333333333333;	1144.0666666666666;	4.466666666666667
1377992909;	4;	9599.998916;	767.99991328;	8.0;	5556224.0;	494925.06666666665;	0.0;	3.1333333333333333;	932.5333333333333;	6.2
1377993209;	4;	9599.998916;	683.1999228553333;	7.116666666666666;	5556224.0;	423623.2;	0.0;	2.6666666666666665;	700.6;	4.533333333333333
1377993509;	4;	9599.998916;	695.9999214100001;	7.25;	5556224.0;	478148.26666666666;	0.0;	2.6666666666666665;	728.6;	4.266666666666667
1377993809;	4;	9599.998916;	703.9999205066669;	7.333333333333334;	5556224.0;	343931.4666666667;	0.0;	4.066666666666666;	866.8666666666667;	4.866666666666666
1377994109;	4;	9599.998916;	731.1999174353333;	7.616666666666666;	5556224.0;	415233.86666666664;	0.0;	2.933333333333333;	791.8666666666667;	2.8666666666666667
1377994409;	4;	9599.998916;	756.7999145446666;	7.883333333333334;	5556224.0;	436204.8;	0.0;	2.6666666666666665;	800.4666666666667;	4.933333333333334
1377994709;	4;	9599.998916;	731.1999174353333;	7.616666666666666;	5556224.0;	452983.2;	0.0;	2.933333333333333;	740.2666666666667;	5.533333333333333
1377995009;	4;	9599.998916;	655.9999259266667;	6.833333333333334;	5556224.0;	528480.8;	0.0;	2.933333333333333;	722.8666666666667;	7.933333333333334
1377995309;	4;	9599.998916;	651.1999264686667;	6.783333333333334;	5556224.0;	515897.6;	0.0;	2.8666666666666667;	698.2666666666667;	6.2
1377995609;	4;	9599.998916;	678.3999233973333;	7.066666666666666;	5556224.0;	478149.6;	0.0;	6.266666666666667;	780.0666666666667;	8.933333333333334
1377995909;	4;	9599.998916;	695.9999214100001;	7.25;	5556224.0;	394261.6;	0.0;	2.933333333333333;	707.6;	4.866666666666666
1377996209;	4;	9599.998916;	737.5999167126668;	7.683333333333334;	5556224.0;	503313.6;	0.0;	2.8;	772.6666666666666;	4.466666666666667
1377996509;	4;	9599.998916;	710.3999197840001;	7.4;	5556224.0;	461372.26666666666;	0.0;	3.2;	698.2666666666667;	4.666666666666667
1377996809;	4;	9599.998916;	691.199921952;	7.2;	5556224.0;	662697.3333333334;	0.0;	2.7333333333333334;	689.2666666666667;	5.0
1377997109;	4;	9599.998916;	663.9999250233334;	6.916666666666666;	5556224.0;	587201.0666666667;	0.0;	2.933333333333333;	678.0;	4.466666666666667
1377997409;	4;	9599.998916;	686.3999224940001;	7.15;	5556224.0;	461371.2;	0.0;	4.066666666666666;	775.0666666666667;	4.133333333333334
1377997709;	4;	9599.998916;	659.1999255653334;	6.866666666666666;	5556224.0;	486537.6;	0.0;	2.8666666666666667;	743.4666666666667;	2.8666666666666667
1377998009;	4;	9599.998916;	721.5999185193333;	7.516666666666667;	5556224.0;	478149.06666666665;	0.0;	2.6666666666666665;	743.7333333333333;	4.866666666666666
1377998310;	4;	9599.998916;	735.9999168933333;	7.666666666666666;	5556224.0;	499120.5333333333;	0.0;	3.1333333333333333;	663.0;	7.533333333333333
1377998610;	4;	9599.998916;	697.5999212293334;	7.266666666666667;	5556224.0;	457177.06666666665;	0.0;	2.8666666666666667;	687.2666666666667;	5.066666666666666
1377998910;	4;	9599.998916;	675.1999237586667;	7.033333333333334;	5556224.0;	394262.4;	0.0;	2.933333333333333;	692.5333333333333;	4.733333333333333
