Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	2;	5851.99912;	70.22398944000001;	1.2;	1075200.0;	5592.266666666666;	0.0;	1.3333333333333333;	0.0;	0.0
1377986908;	2;	5851.99912;	70.22398944000001;	1.2;	1075200.0;	11184.533333333333;	0.0;	1.3333333333333333;	0.0;	0.0
1377987208;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377987508;	2;	5851.99912;	87.7799868;	1.5;	1075200.0;	39146.13333333333;	0.0;	9.4;	0.0;	0.0
1377987808;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	100662.93333333333;	0.0;	1.5333333333333334;	0.0;	0.0
1377988108;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377988408;	2;	5851.99912;	78.02665493333335;	1.3333333333333335;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377988708;	2;	5851.99912;	68.27332306666668;	1.1666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377989008;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	33554.4;	0.0;	1.3333333333333333;	0.0;	0.0
1377989309;	2;	5851.99912;	66.32265669333334;	1.1333333333333333;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377989609;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	16776.8;	0.0;	1.3333333333333333;	0.0;	0.0
1377989909;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	67107.2;	0.0;	2.2;	0.0;	0.0
1377990209;	2;	5851.99912;	74.12532218666666;	1.2666666666666666;	1075200.0;	16776.8;	0.0;	1.3333333333333333;	0.0;	0.0
1377990509;	2;	5851.99912;	62.42132394666667;	1.0666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377990809;	2;	5851.99912;	62.42132394666667;	1.0666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377991109;	2;	5851.99912;	113.13864965333335;	1.9333333333333333;	1075200.0;	100662.4;	0.0;	9.4;	0.0;	0.0
1377991409;	2;	5851.99912;	60.47065757333333;	1.0333333333333332;	1075200.0;	184548.0;	0.0;	1.5333333333333334;	0.0;	0.0
1377991709;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	16776.8;	0.0;	1.3333333333333333;	0.0;	0.0
1377992009;	2;	5851.99912;	64.37199032000001;	1.1;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377992309;	2;	5851.99912;	60.47065757333333;	1.0333333333333332;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377992609;	2;	5851.99912;	68.27332306666668;	1.1666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377992909;	2;	5851.99912;	70.22398944000001;	1.2;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377993209;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	33553.6;	0.0;	1.3333333333333333;	0.0;	0.0
1377993509;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	16776.8;	0.0;	2.1333333333333333;	0.0;	0.0
1377993809;	2;	5851.99912;	62.42132394666667;	1.0666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377994109;	2;	5851.99912;	72.17465581333335;	1.2333333333333334;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377994409;	2;	5851.99912;	72.17465581333335;	1.2333333333333334;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377994709;	2;	5851.99912;	93.63198592;	1.6;	1075200.0;	55924.0;	0.0;	9.533333333333333;	0.0;	0.0
1377995009;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	78293.6;	0.0;	1.5333333333333334;	0.0;	0.0
1377995309;	2;	5851.99912;	72.17465581333335;	1.2333333333333334;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377995609;	2;	5851.99912;	64.37199032000001;	1.1;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377995909;	2;	5851.99912;	72.17465581333335;	1.2333333333333334;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377996209;	2;	5851.99912;	64.37199032000001;	1.1;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377996509;	2;	5851.99912;	62.42132394666667;	1.0666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377996809;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	11184.533333333333;	0.0;	1.3333333333333333;	0.0;	0.0
1377997109;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	5592.266666666666;	0.0;	2.1333333333333333;	0.0;	0.0
1377997409;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	5592.266666666666;	0.0;	1.3333333333333333;	0.0;	0.0
1377997709;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	95070.13333333333;	0.0;	1.3333333333333333;	0.0;	0.0
1377998009;	2;	5851.99912;	62.42132394666667;	1.0666666666666667;	1075200.0;	33554.4;	0.0;	1.3333333333333333;	0.0;	0.0
1377998310;	2;	5851.99912;	99.48398504000001;	1.7;	1075200.0;	44738.4;	0.0;	9.4;	0.0;	0.0
1377998610;	2;	5851.99912;	70.22398944000001;	1.2;	1075200.0;	67107.73333333334;	0.0;	1.5333333333333334;	0.0;	0.0
1377998910;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377999210;	2;	5851.99912;	79.97732130666667;	1.3666666666666665;	1075200.0;	44738.13333333333;	0.0;	1.3333333333333333;	0.0;	0.0
1377999510;	2;	5851.99912;	58.51999120000001;	1.0;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1377999810;	2;	5851.99912;	62.42132394666667;	1.0666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1378000110;	2;	5851.99912;	68.27332306666668;	1.1666666666666667;	1075200.0;	0.0;	0.0;	1.3333333333333333;	0.0;	0.0
1378000410;	2;	5851.99912;	101.43465141333334;	1.7333333333333334;	1075200.0;	16776.8;	0.0;	1.3333333333333333;	0.0;	0.0
