Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	8;	20799.996808;	21668.396674734002;	104.175;	2.097152E7;	4404017.333333333;	0.0;	9.333333333333334;	0.2;	0.9333333333333333
1377986908;	8;	20799.996808;	21746.396662764;	104.55;	2.097152E7;	6067758.933333334;	0.0;	1.2;	790.0666666666667;	17.8
1377987208;	8;	20799.996808;	21704.796669147996;	104.35;	2.097152E7;	5746195.2;	0.0;	1.2666666666666666;	92.26666666666667;	2.066666666666667
1377987508;	8;	20799.996808;	21735.99666436;	104.5;	2.097152E7;	6962541.866666666;	0.0;	2.533333333333333;	789.9333333333333;	18.666666666666668
1377987808;	8;	20799.996808;	21645.863344858666;	104.06666666666666;	2.097152E7;	6319416.0;	0.0;	0.8;	92.06666666666666;	1.9333333333333333
1377988108;	8;	20799.996808;	21683.99667234;	104.25;	2.097152E7;	5746194.666666667;	0.0;	0.7333333333333333;	0.8666666666666667;	0.8666666666666667
1377988408;	8;	20799.996808;	21696.130003811337;	104.30833333333334;	2.097152E7;	4627713.066666666;	0.0;	0.9333333333333333;	0.3333333333333333;	0.9333333333333333
1377988708;	8;	20799.996808;	21725.596665956;	104.45;	2.097152E7;	4809466.933333334;	0.0;	0.8;	0.06666666666666667;	0.9333333333333333
1377989008;	8;	20799.996808;	21697.863336878665;	104.31666666666666;	2.097152E7;	4655676.266666667;	0.0;	0.8;	0.5333333333333333;	1.0
1377989309;	8;	20799.996808;	21663.196675532;	104.15;	2.097152E7;	4893353.333333333;	0.0;	0.8666666666666667;	0.7333333333333333;	1.0
1377989609;	8;	20799.996808;	21715.196667551998;	104.4;	2.097152E7;	6543112.266666667;	0.0;	1.6666666666666667;	829.0;	27.133333333333333
1377989909;	8;	20799.996808;	21775.863324908667;	104.69166666666666;	2.097152E7;	6599037.066666666;	0.06666666666666667;	20.133333333333333;	841.6666666666666;	9.933333333333334
