Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377986608;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1377986908;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1377987208;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	0.4;	0.0;	1.0
1377987508;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	0.13333333333333333;	0.0;	1.0
1377987808;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1377988108;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.0;	0.0;	1.0
1377988408;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1377988708;	4;	10399.997248;	43.333321866666665;	0.41666666666666663;	1.6355328E7;	167772.0;	183.8;	194.26666666666668;	0.0;	1.0
1377989008;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	0.26666666666666666;	0.0;	1.0
1377989309;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1377989609;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.3333333333333333;	0.0;	1.0
1377989909;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	55924.0;	0.0;	0.26666666666666666;	0.0;	1.0
1377990209;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	0.0;	0.0;	1.0
1377990509;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1377990809;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	2.933333333333333;	0.06666666666666667;	1.0666666666666667
1377991109;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	55924.0;	0.0;	10.533333333333333;	0.0;	1.0
1377991409;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	11184.8;	0.0;	0.3333333333333333;	0.0;	1.0
1377991709;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1377992009;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	11184.8;	0.0;	0.13333333333333333;	0.0;	1.0
1377992309;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	111848.0;	0.0;	0.6666666666666666;	0.0;	1.0
1377992609;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.2;	0.0;	1.0
1377992909;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	55924.0;	0.0;	0.3333333333333333;	0.0;	1.0
1377993209;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	55924.0;	0.0;	0.3333333333333333;	0.0;	1.0
1377993509;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	67108.8;	0.0;	0.3333333333333333;	0.0;	1.0
1377993809;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	22369.6;	0.0;	0.7333333333333333;	0.0;	1.0
1377994109;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	11184.8;	0.0;	0.26666666666666666;	0.0;	1.0
1377994409;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	0.13333333333333333;	0.0;	1.0
1377994709;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	67108.8;	0.0;	0.0;	0.0;	1.0
1377995009;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	1.2;	0.0;	1.0
1377995309;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	145402.4;	0.0;	0.26666666666666666;	0.0;	1.0
1377995609;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	178956.8;	0.0;	0.7333333333333333;	0.0;	1.0
1377995909;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	89478.4;	0.0;	0.4666666666666667;	0.0;	1.0
1377996209;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	0.13333333333333333;	0.0;	1.0
1377996509;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.0;	0.0;	1.0
1377996809;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	55924.0;	0.0;	0.26666666666666666;	0.0;	1.0
1377997109;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	33554.4;	0.0;	3.2;	0.06666666666666667;	1.0666666666666667
1377997409;	4;	10399.997248;	25.99999312;	0.25;	1.6355328E7;	0.0;	0.0;	0.0;	0.0;	1.0
