Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375308476;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	97865.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375308776;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	307580.5333333333;	0.0;	0.9333333333333333;	0.0;	1.0
1375309076;	8;	20799.991984;	77.99996994;	0.375;	2.097152E7;	223694.93333333332;	0.0;	2.0;	0.0;	1.5333333333333334
1375309376;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	27961.6;	0.0;	0.9333333333333333;	0.0;	1.0
1375309676;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375309976;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	139808.0;	0.0;	1.2;	0.0;	1.0
1375310276;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	153789.33333333334;	0.06666666666666667;	1.0666666666666667;	0.06666666666666667;	1.1333333333333333
1375310576;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	237674.93333333332;	0.0;	0.8;	0.0;	1.0
1375310876;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	13980.8;	0.0;	1.0666666666666667;	0.0;	1.0
1375311176;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	69904.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375311476;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375311776;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375312076;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	125827.2;	0.0;	0.8666666666666667;	0.0;	1.0
1375312376;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	41942.4;	0.0;	1.0;	0.0;	1.0
1375312676;	8;	20799.991984;	77.99996994;	0.375;	2.097152E7;	181750.4;	0.0;	14.0;	0.0;	1.5333333333333334
1375312976;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375313276;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	69904.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375313576;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	125827.2;	0.0;	1.0;	0.0;	1.0
1375313876;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375314176;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	27961.6;	0.0;	6.4;	0.2;	1.1333333333333333
1375314476;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	125827.2;	0.0;	1.8666666666666667;	0.0;	1.0
1375314776;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	0.8;	0.0;	1.0
1375315076;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375315376;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	195731.2;	0.0;	0.8666666666666667;	0.0;	1.0
1375315676;	8;	20799.991984;	133.4666152306667;	0.6416666666666667;	2.097152E7;	461371.2;	124.66666666666667;	21.466666666666665;	0.06666666666666667;	1.4
1375315976;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	754973.6;	0.0;	2.3333333333333335;	0.0;	1.0
1375316277;	8;	20799.991984;	86.66663326666666;	0.41666666666666663;	2.097152E7;	293599.2;	31.666666666666668;	4.8;	0.0;	1.5333333333333334
1375316577;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	209713.6;	0.0;	0.8;	0.0;	1.0
1375316877;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	41942.4;	0.0;	1.0666666666666667;	0.0;	1.0
1375317177;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	0.0;	0.06666666666666667;	1.6;	0.0;	1.0
1375317477;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375317777;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	209713.06666666668;	0.0;	1.0;	0.0;	1.0
1375318077;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	83885.6;	0.0;	0.9333333333333333;	0.0;	1.0
1375318377;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	125827.2;	0.0;	0.8666666666666667;	0.0;	1.0
1375318677;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	153788.8;	0.0;	0.8666666666666667;	0.0;	1.0
1375318977;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	41942.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375319277;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	111846.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375319577;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	97865.6;	0.0;	0.8;	0.0;	1.0
1375319877;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	125828.0;	0.13333333333333333;	2.533333333333333;	0.0;	1.5333333333333334
1375320177;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	55923.2;	12.8;	13.866666666666667;	0.26666666666666666;	1.1333333333333333
1375320477;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	83884.8;	0.0;	1.2;	0.0;	1.0
1375320777;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	167769.6;	0.0;	1.0666666666666667;	6.533333333333333;	7.6
1375321077;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	41942.4;	0.0;	1.1333333333333333;	0.0;	1.0
1375321377;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	83885.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375321677;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375321977;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375322277;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	27961.6;	0.0;	0.9333333333333333;	0.0;	1.0
1375322577;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	167769.6;	0.0;	1.0;	0.0;	1.0
1375322877;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	209712.8;	0.0;	0.7333333333333333;	0.0;	1.0
1375323177;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	41942.4;	0.0;	0.8;	0.0;	1.0
1375323477;	8;	20799.991984;	77.99996994;	0.375;	2.097152E7;	41942.4;	0.0;	1.9333333333333333;	0.0;	1.5333333333333334
1375323777;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	167770.4;	0.0;	0.7333333333333333;	0.0;	1.0
1375324077;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	125827.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375324377;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	125828.0;	0.0;	0.8;	0.0;	1.0
1375324677;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	0.8;	0.0;	1.0
1375324977;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	181751.2;	0.0;	0.8666666666666667;	0.0;	1.0
1375325277;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	69904.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375325577;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	139809.06666666668;	0.0;	0.9333333333333333;	0.0;	1.0
1375325878;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375326178;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.06666666666666667;	1.4;	0.0;	1.0
1375326478;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	41942.4;	0.0;	7.2;	0.2;	1.1333333333333333
1375326778;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	111847.46666666666;	0.0;	1.0666666666666667;	0.0;	1.0
1375327078;	8;	20799.991984;	325.8665410826667;	1.5666666666666667;	2.097152E7;	83885.86666666667;	169.93333333333334;	603.7333333333333;	0.6;	29.0
1375327378;	8;	20799.991984;	116.13328857733333;	0.5583333333333333;	2.097152E7;	740992.0;	0.0;	2.4;	0.0;	1.0
1375327678;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	83884.8;	0.0;	1.0;	0.0;	1.0
1375327978;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	1.0;	0.0;	1.0
1375328278;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	69904.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375328578;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	41942.4;	0.0;	0.9333333333333333;	0.0;	1.0
1375328878;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	1.2666666666666666;	0.0;	1.0
1375329178;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375329478;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	0.0;	0.0;	1.8666666666666667;	0.0;	1.0
1375329778;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	83884.8;	0.0;	1.0666666666666667;	0.0;	1.0
1375330078;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	27961.6;	0.0;	1.0;	0.0;	1.0
1375330378;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	55923.2;	0.0;	1.1333333333333333;	0.0;	1.0
1375330678;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	0.0;	0.0;	2.533333333333333;	0.0;	1.5333333333333334
1375330978;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	1.2666666666666666;	0.0;	1.0
1375331278;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	111846.4;	0.0;	0.8;	0.0;	1.0
1375331578;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	13980.8;	0.0;	1.0666666666666667;	0.0;	1.0
1375331878;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375332178;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	55923.2;	0.0;	1.1333333333333333;	0.0;	1.0
1375332478;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	55923.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375332778;	8;	20799.991984;	79.73330260533334;	0.38333333333333336;	2.097152E7;	125827.2;	0.06666666666666667;	2.1333333333333333;	0.0;	1.0666666666666667
1375333078;	8;	20799.991984;	90.13329859733334;	0.43333333333333335;	2.097152E7;	13980.8;	0.0;	10.466666666666667;	0.2;	1.1333333333333333
1375333378;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	83884.8;	0.0;	2.7333333333333334;	0.0;	1.0
1375333678;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	13980.8;	0.0;	1.2;	0.0;	1.0
1375333978;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375334278;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	293600.0;	0.0;	2.533333333333333;	0.0;	1.5333333333333334
1375334578;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	27961.866666666665;	0.0;	1.1333333333333333;	0.0;	1.0
1375334878;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375335179;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	1.2;	0.0;	1.0
1375335479;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	41942.4;	0.0;	0.9333333333333333;	0.0;	1.0
1375335779;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375336079;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	125827.2;	0.0;	1.0666666666666667;	0.0;	1.0
1375336378;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	139808.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375336678;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	69904.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375336978;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	27961.6;	0.0;	0.8;	0.0;	1.0
1375337278;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	181752.0;	0.0;	1.0;	0.0;	1.0
1375337578;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	83884.8;	0.0;	1.0;	0.0;	1.0
1375337878;	8;	20799.991984;	77.99996994;	0.375;	2.097152E7;	0.0;	0.06666666666666667;	2.6666666666666665;	0.0;	1.5333333333333334
1375338178;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	69904.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375338478;	8;	20799.991984;	69.33330661333335;	0.33333333333333337;	2.097152E7;	83885.6;	0.0;	1.0;	0.0;	1.0
1375338778;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	69904.53333333334;	0.0;	1.2;	0.0;	1.0
1375339078;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	139809.06666666668;	0.0;	2.2666666666666666;	0.13333333333333333;	1.1333333333333333
1375339378;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	13980.8;	0.06666666666666667;	7.866666666666666;	0.2;	1.0666666666666667
1375339678;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	181751.73333333334;	0.0;	1.3333333333333333;	0.0;	1.0
1375339978;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	83885.06666666667;	0.0;	1.2;	0.0;	1.0
1375340278;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	139808.0;	0.0;	1.0;	0.0;	1.0
1375340578;	8;	20799.991984;	74.53330460933334;	0.35833333333333334;	2.097152E7;	167769.6;	0.0;	1.1333333333333333;	0.0;	1.0
1375340878;	8;	20799.991984;	71.06663927866666;	0.3416666666666666;	2.097152E7;	153788.8;	0.0;	0.9333333333333333;	0.0;	1.0
1375341178;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375341479;	8;	20799.991984;	76.26663727466666;	0.36666666666666664;	2.097152E7;	139809.6;	0.0;	2.1333333333333333;	0.0;	1.5333333333333334
1375341779;	8;	20799.991984;	72.79997194399999;	0.35;	2.097152E7;	69904.0;	0.06666666666666667;	1.0;	0.0;	1.0
