Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	4;	11703.997888;	3253.7114128640005;	27.8;	3141632.0;	606773.8666666667;	1813.3999999999999;	48.8;	1.0;	2.2666666666666666
1375308476;	4;	11703.997888;	3216.6487528853336;	27.483333333333334;	3141632.0;	645920.8;	2929.5333333333333;	121.4;	0.6666666666666666;	2.2666666666666666
1375308776;	4;	11703.997888;	3240.056748661333;	27.683333333333334;	3141632.0;	878006.4;	2918.733333333333;	138.06666666666666;	1.1333333333333333;	2.3333333333333335
1375309076;	4;	11703.997888;	3226.4020844586666;	27.566666666666666;	3141632.0;	967484.2666666667;	3020.0;	144.06666666666666;	0.8666666666666667;	2.3333333333333335
1375309376;	4;	11703.997888;	3251.7607465493334;	27.783333333333335;	3141632.0;	878005.8666666667;	3028.8;	160.13333333333333;	1.1333333333333333;	2.4
1375309676;	4;	11703.997888;	3257.612745493334;	27.833333333333336;	3141632.0;	917152.5333333333;	2970.6;	151.8;	1.0;	2.4
1375309976;	4;	11703.997888;	3234.2047497173335;	27.633333333333336;	3141632.0;	836062.1333333333;	2961.5333333333338;	148.4;	1.0666666666666667;	2.3333333333333335
1375310276;	4;	11703.997888;	3261.514078122666;	27.866666666666664;	3141632.0;	838858.6666666666;	2879.2;	151.06666666666666;	0.8666666666666667;	2.3333333333333335
1375310576;	4;	11703.997888;	3243.9580812906665;	27.716666666666665;	3141632.0;	819284.5333333333;	2933.6;	151.86666666666667;	1.0;	2.4
1375310876;	4;	11703.997888;	3050.842116138667;	26.066666666666666;	3141632.0;	886393.8666666667;	4234.466666666666;	135.53333333333333;	1.0;	2.3333333333333335
1375311176;	4;	11703.997888;	3187.3887581653335;	27.233333333333334;	3141632.0;	872413.8666666667;	2734.4;	142.0;	0.9333333333333333;	2.4
1375311476;	4;	11703.997888;	3226.4020844586666;	27.566666666666666;	3141632.0;	707438.1333333333;	2092.5333333333333;	48.8;	0.9333333333333333;	2.4
1375311776;	4;	11703.997888;	3082.0527771733337;	26.333333333333336;	3141632.0;	760564.8;	1909.8666666666666;	50.266666666666666;	1.1333333333333333;	2.4
1375312076;	4;	11703.997888;	3156.1780971306666;	26.966666666666665;	3141632.0;	654308.8;	2086.666666666667;	46.333333333333336;	0.6666666666666666;	2.2666666666666666
1375312376;	4;	11703.997888;	3121.0661034666664;	26.666666666666664;	3141632.0;	687864.0;	2111.0;	44.8;	1.0;	2.466666666666667
1375312676;	4;	11703.997888;	3232.2540834026663;	27.616666666666664;	3141632.0;	603977.6;	2438.266666666667;	53.13333333333333;	1.0666666666666667;	2.2666666666666666
1375312976;	4;	11703.997888;	3255.6620791786663;	27.816666666666666;	3141632.0;	713028.8;	2292.0666666666666;	50.86666666666667;	1.0;	2.4
1375313276;	4;	11703.997888;	3251.7607465493334;	27.783333333333335;	3141632.0;	603977.6;	1843.8666666666668;	50.266666666666666;	1.0666666666666667;	2.3333333333333335
1375313576;	4;	11703.997888;	3249.810080234666;	27.766666666666666;	3141632.0;	763361.6;	2001.8666666666666;	47.66666666666667;	0.6666666666666666;	2.3333333333333335
1375313876;	4;	11703.997888;	3249.810080234666;	27.766666666666666;	3141632.0;	620755.2;	2024.8;	49.86666666666667;	0.8666666666666667;	2.466666666666667
1375314176;	4;	11703.997888;	3251.7607465493334;	27.783333333333335;	3141632.0;	729806.4;	2006.5333333333333;	48.46666666666667;	0.8;	2.2666666666666666
1375314476;	4;	11703.997888;	3253.7114128640005;	27.8;	3141632.0;	587200.0;	2000.6000000000001;	45.13333333333333;	0.7333333333333333;	2.3333333333333335
1375314776;	4;	11703.997888;	3249.810080234666;	27.766666666666666;	3141632.0;	545258.4;	1998.3999999999999;	46.8;	0.8;	2.3333333333333335
1375315076;	4;	11703.997888;	3245.9087476053332;	27.733333333333334;	3141632.0;	679475.2;	2010.8;	44.8;	0.8;	2.4
1375315376;	4;	11703.997888;	3253.7114128640005;	27.8;	3141632.0;	704640.8;	1996.2;	46.66666666666667;	0.8;	2.2666666666666666
1375315676;	4;	11703.997888;	3240.056748661333;	27.683333333333334;	3141632.0;	637532.8;	2017.4666666666665;	46.53333333333333;	0.8666666666666667;	2.3333333333333335
1375315977;	4;	11703.997888;	3251.7607465493334;	27.783333333333335;	3141632.0;	520092.0;	1980.0;	45.33333333333333;	0.9333333333333333;	2.2666666666666666
