Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	4;	9599.998916;	663.9999250233334;	6.916666666666666;	6160384.0;	1048574.1333333333;	1.0;	9979.133333333333;	90.86666666666666;	223.66666666666666
1375308476;	4;	9599.998916;	303.9999656733334;	3.166666666666667;	6160384.0;	2252339.466666667;	0.0;	2047.6666666666667;	0.0;	0.0
1375308776;	4;	9599.998916;	110.39998753399999;	1.15;	6160384.0;	817887.7333333333;	9.933333333333334;	16.46666666666667;	0.6;	0.6
1375309076;	4;	9599.998916;	297.599966396;	3.1;	6160384.0;	897578.9333333333;	0.0;	4130.866666666666;	4.066666666666666;	0.4666666666666667
1375309376;	4;	9599.998916;	124.79998590800001;	1.3;	6160384.0;	1786772.0;	24.2;	3394.4;	0.0;	0.0
1375309676;	4;	9599.998916;	111.99998735333334;	1.1666666666666667;	6160384.0;	1774188.5333333334;	0.0;	26.53333333333333;	0.0;	0.0
1375309976;	4;	9599.998916;	140.79998410133334;	1.4666666666666666;	6160384.0;	629143.7333333333;	0.0;	75.73333333333332;	0.6;	0.4
1375310276;	4;	9599.998916;	97.59998897933333;	1.0166666666666666;	6160384.0;	482342.93333333335;	0.0;	9.2;	0.0;	0.0
1375310576;	4;	9599.998916;	81.59999078599999;	0.85;	6160384.0;	180351.46666666667;	0.0;	6.733333333333333;	0.0;	0.0
1375310876;	4;	9599.998916;	119.99998645;	1.25;	6160384.0;	373290.6666666667;	0.0;	69.06666666666666;	0.5333333333333333;	0.3333333333333333
1375311176;	4;	9599.998916;	94.39998934066666;	0.9833333333333333;	6160384.0;	532673.8666666667;	0.0;	5.666666666666667;	0.0;	0.0
1375311476;	4;	9599.998916;	196.799977778;	2.05;	6160384.0;	234877.86666666667;	0.0;	3.7333333333333334;	0.0;	0.0
1375311776;	4;	9599.998916;	559.9999367666667;	5.833333333333334;	6160384.0;	901772.8;	0.0;	9715.133333333333;	52.666666666666664;	1.0
1375312076;	4;	9599.998916;	350.39996043400004;	3.65;	6160384.0;	2218784.8;	0.0;	2050.0666666666666;	0.0;	0.0
1375312376;	4;	9599.998916;	91.199989702;	0.95;	6160384.0;	767555.7333333333;	0.0;	8.733333333333334;	0.6;	0.6666666666666666
1375312676;	4;	9599.998916;	278.399968564;	2.9;	6160384.0;	1082128.2666666666;	0.0;	4129.733333333334;	3.0;	0.4
1375312976;	4;	9599.998916;	71.99999187;	0.75;	6160384.0;	1585444.8;	0.0;	3.1333333333333333;	0.0;	0.0
1375313276;	4;	9599.998916;	100.799988618;	1.05;	6160384.0;	423623.2;	0.0;	11.933333333333334;	0.0;	0.0
1375313576;	4;	9599.998916;	118.39998663066667;	1.2333333333333334;	6160384.0;	255849.86666666667;	0.0;	74.93333333333334;	0.6;	0.4
1375313876;	4;	9599.998916;	108.79998771466667;	1.1333333333333333;	6160384.0;	348124.8;	0.0;	13.733333333333333;	0.0;	0.0
1375314176;	4;	9599.998916;	103.99998825666665;	1.0833333333333333;	6160384.0;	230683.46666666667;	0.0;	162.26666666666668;	182.13333333333333;	4.666666666666667
1375314476;	4;	9599.998916;	1091.1998767853336;	11.366666666666667;	6160384.0;	1195375.7333333334;	12.533333333333333;	2866.4666666666667;	242.26666666666668;	194.0
1375314776;	4;	9599.998916;	135.9999846433333;	1.4166666666666665;	6160384.0;	1388312.2666666666;	0.0;	8.600000000000001;	0.0;	0.0
