Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	1;	2925.999717;	56.569327862;	1.9333333333333333;	4177920.0;	120235.46666666666;	0.06666666666666667;	14.666666666666668;	5.133333333333334;	0.6
1375308476;	1;	2925.999717;	60.470660818;	2.0666666666666664;	4177920.0;	170566.4;	0.0;	13.400000000000002;	7.733333333333333;	1.0666666666666667
1375308776;	1;	2925.999717;	46.815995472000004;	1.6;	4177920.0;	173362.93333333332;	0.0;	13.066666666666666;	4.733333333333333;	0.4
1375309076;	1;	2925.999717;	48.76666195;	1.6666666666666665;	4177920.0;	97865.33333333333;	0.0;	13.533333333333333;	4.666666666666667;	0.3333333333333333
1375309376;	1;	2925.999717;	52.667994906000004;	1.8;	4177920.0;	125827.2;	0.0;	13.266666666666667;	7.933333333333334;	1.2666666666666666
1375309676;	1;	2925.999717;	52.667994906000004;	1.8;	4177920.0;	156585.33333333334;	0.0;	13.2;	4.533333333333333;	0.3333333333333333
1375309976;	1;	2925.999717;	50.717328428;	1.7333333333333334;	4177920.0;	120234.66666666667;	0.0;	13.466666666666669;	4.933333333333334;	0.4666666666666667
1375310276;	1;	2925.999717;	64.37199377400002;	2.2;	4177920.0;	153789.6;	0.4;	19.000000000000004;	9.333333333333334;	4.733333333333333
1375310576;	1;	2925.999717;	78.02665912000002;	2.666666666666667;	4177920.0;	153788.53333333333;	0.6666666666666666;	37.93333333333333;	12.933333333333334;	20.6
1375310876;	1;	2925.999717;	58.519994340000004;	2.0;	4177920.0;	150992.8;	0.0;	13.333333333333334;	4.733333333333333;	0.4666666666666667
1375311176;	1;	2925.999717;	85.829325032;	2.933333333333333;	4177920.0;	176159.2;	0.0;	19.0;	4.866666666666666;	0.5333333333333333
1375311476;	1;	2925.999717;	58.519994340000004;	2.0;	4177920.0;	212509.6;	0.0;	12.8;	7.666666666666667;	1.1333333333333333
1375311776;	1;	2925.999717;	56.569327862;	1.9333333333333333;	4177920.0;	184547.2;	0.0;	15.133333333333333;	5.066666666666666;	0.6666666666666666
1375312076;	1;	2925.999717;	50.717328428;	1.7333333333333334;	4177920.0;	170567.2;	0.0;	13.466666666666667;	4.8;	0.4
