Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	2;	5199.999246;	24.266663148;	0.4666666666666666;	2609152.0;	5592.266666666666;	0.0;	5.133333333333334;	0.0;	0.06666666666666667
1375308476;	2;	5199.999246;	24.266663148;	0.4666666666666666;	2609152.0;	50330.4;	0.0;	0.7333333333333333;	0.06666666666666667;	0.06666666666666667
1375308776;	2;	5199.999246;	22.533330066000005;	0.43333333333333335;	2609152.0;	50331.2;	0.0;	0.13333333333333333;	0.0;	0.0
1375309076;	2;	5199.999246;	31.199995475999998;	0.6;	2609152.0;	0.0;	0.0;	0.13333333333333333;	0.26666666666666666;	0.13333333333333333
1375309376;	2;	5199.999246;	22.533330066000005;	0.43333333333333335;	2609152.0;	0.0;	0.0;	0.13333333333333333;	0.0;	0.0
1375309676;	2;	5199.999246;	29.466662394;	0.5666666666666667;	2609152.0;	33554.4;	0.0;	0.06666666666666667;	0.26666666666666666;	0.13333333333333333
1375309976;	2;	5199.999246;	22.533330066000005;	0.43333333333333335;	2609152.0;	11184.533333333333;	0.0;	0.26666666666666666;	0.0;	0.0
1375310276;	2;	5199.999246;	25.99999623;	0.5;	2609152.0;	61514.933333333334;	0.0;	0.06666666666666667;	0.26666666666666666;	0.13333333333333333
1375310576;	2;	5199.999246;	17.333330820000004;	0.33333333333333337;	2609152.0;	0.0;	0.0;	0.13333333333333333;	0.0;	0.0
1375310876;	2;	5199.999246;	31.199995475999998;	0.6;	2609152.0;	16776.8;	0.0;	0.06666666666666667;	0.26666666666666666;	0.13333333333333333
1375311176;	2;	5199.999246;	20.799996984000003;	0.4;	2609152.0;	0.0;	0.0;	0.13333333333333333;	0.0;	0.0
1375311476;	2;	5199.999246;	31.199995475999998;	0.6;	2609152.0;	0.0;	0.0;	0.06666666666666667;	0.26666666666666666;	0.13333333333333333
1375311776;	2;	5199.999246;	22.533330066000005;	0.43333333333333335;	2609152.0;	0.0;	0.0;	5.0;	0.0;	0.06666666666666667
1375312076;	2;	5199.999246;	27.733329312000002;	0.5333333333333333;	2609152.0;	0.0;	0.0;	0.0;	0.26666666666666666;	0.13333333333333333
1375312376;	2;	5199.999246;	19.066663902000002;	0.36666666666666664;	2609152.0;	16776.8;	0.0;	0.06666666666666667;	0.0;	0.0
1375312676;	2;	5199.999246;	29.466662394;	0.5666666666666667;	2609152.0;	44738.13333333333;	0.0;	0.0;	0.26666666666666666;	0.13333333333333333
1375312976;	2;	5199.999246;	20.799996984000003;	0.4;	2609152.0;	44738.13333333333;	0.0;	0.06666666666666667;	0.0;	0.0
1375313276;	2;	5199.999246;	29.466662394;	0.5666666666666667;	2609152.0;	16776.8;	0.0;	0.0;	0.26666666666666666;	0.13333333333333333
1375313576;	2;	5199.999246;	22.533330066000005;	0.43333333333333335;	2609152.0;	0.0;	0.0;	0.26666666666666666;	0.0;	0.0
