Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.997112;	77.99998917;	0.375;	4.0759296E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375308476;	8;	20799.997112;	83.199988448;	0.4;	4.0759296E7;	0.0;	0.0;	2.2666666666666666;	0.0;	1.5333333333333334
1375308776;	8;	20799.997112;	135.199981228;	0.65;	4.0759296E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375309076;	8;	20799.997112;	230.5333013246667;	1.1083333333333334;	4.0759296E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375309376;	8;	20799.997112;	202.79997184200002;	0.975;	4.0759296E7;	223694.93333333332;	0.0;	0.8;	0.0;	1.0
1375309676;	8;	20799.997112;	197.59997256399998;	0.95;	4.0759296E7;	27961.866666666665;	0.0;	0.9333333333333333;	0.0;	1.0
1375309976;	8;	20799.997112;	202.79997184200002;	0.975;	4.0759296E7;	0.0;	0.06666666666666667;	3.2666666666666666;	0.26666666666666666;	1.2666666666666666
1375310276;	8;	20799.997112;	188.93330710066667;	0.9083333333333333;	4.0759296E7;	0.0;	0.0;	6.933333333333334;	0.06666666666666667;	1.0
1375310576;	8;	20799.997112;	175.06664235933334;	0.8416666666666667;	4.0759296E7;	0.0;	0.0;	1.2;	0.0;	1.0
1375310876;	8;	20799.997112;	173.33330926666665;	0.8333333333333333;	4.0759296E7;	167771.2;	0.0;	1.0;	0.0;	1.0
1375311176;	8;	20799.997112;	164.66664380333336;	0.7916666666666667;	4.0759296E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375311476;	8;	20799.997112;	161.19997761800002;	0.775;	4.0759296E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375311776;	8;	20799.997112;	159.46664452533335;	0.7666666666666667;	4.0759296E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375312076;	8;	20799.997112;	168.13330998866667;	0.8083333333333332;	4.0759296E7;	0.0;	0.0;	2.6666666666666665;	0.0;	1.5333333333333334
1375312376;	8;	20799.997112;	157.73331143266668;	0.7583333333333333;	4.0759296E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375312676;	8;	20799.997112;	152.53331215466665;	0.7333333333333333;	4.0759296E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375312976;	8;	20799.997112;	143.86664669133336;	0.6916666666666668;	4.0759296E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375313276;	8;	20799.997112;	140.39998050600002;	0.675;	4.0759296E7;	83885.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375313576;	8;	20799.997112;	140.39998050600002;	0.675;	4.0759296E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
