Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	103457.86666666667;	0.0;	11.466666666666667;	7.866666666666666;	9.266666666666667
1375308476;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	111846.66666666667;	0.0;	6.333333333333333;	8.0;	9.6
1375308776;	1;	2599.999304;	32.93332451733333;	1.2666666666666666;	4058356.0;	95069.06666666667;	0.0;	6.733333333333333;	8.266666666666667;	9.733333333333333
1375309076;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	131420.53333333333;	0.0;	6.6;	9.066666666666666;	10.533333333333333
1375309376;	1;	2599.999304;	32.93332451733333;	1.2666666666666666;	4058356.0;	114642.93333333333;	0.0;	11.266666666666666;	45.733333333333334;	47.733333333333334
1375309676;	1;	2599.999304;	58.93331755733333;	2.2666666666666666;	4058356.0;	159383.2;	0.0;	43.6;	295.2;	300.26666666666665
1375309976;	1;	2599.999304;	67.599981904;	2.6;	4058356.0;	128624.0;	0.0;	44.06666666666666;	282.4;	287.26666666666665
1375310276;	1;	2599.999304;	62.399983296;	2.4;	4058356.0;	72698.4;	0.0;	44.6;	276.0;	281.2
1375310576;	1;	2599.999304;	76.26664625066667;	2.933333333333333;	4058356.0;	64310.13333333333;	0.0;	44.266666666666666;	281.46666666666664;	286.73333333333335
1375310876;	1;	2599.999304;	55.46665181866667;	2.1333333333333333;	4058356.0;	131420.53333333333;	0.0;	44.666666666666664;	267.93333333333334;	273.4
1375311176;	1;	2599.999304;	57.199984688;	2.2;	4058356.0;	164974.93333333332;	0.0;	33.6;	190.46666666666667;	194.73333333333332
1375311476;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	92272.8;	0.0;	6.0;	9.2;	10.866666666666667
1375311776;	1;	2599.999304;	36.399990255999995;	1.4;	4058356.0;	178955.73333333334;	0.0;	10.933333333333334;	8.4;	9.8
1375312076;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	190139.73333333334;	0.0;	6.4;	8.533333333333333;	10.066666666666666
1375312376;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	92272.8;	0.0;	6.266666666666667;	8.666666666666666;	10.0
1375312676;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	114642.93333333333;	0.0;	6.333333333333334;	7.666666666666667;	9.2
1375312976;	1;	2599.999304;	32.93332451733333;	1.2666666666666666;	4058356.0;	89476.53333333334;	0.0;	10.571428571428571;	35.666666666666664;	37.333333333333336
1375313276;	1;	2599.999304;	74.53331338133333;	2.8666666666666667;	4058356.0;	125828.0;	0.0;	51.142857142857146;	363.1333333333333;	369.2
1375313576;	1;	2599.999304;	86.66664346666667;	3.333333333333333;	4058356.0;	125828.0;	0.0;	54.4;	346.06666666666666;	352.73333333333335
1375313876;	1;	2599.999304;	77.99997911999999;	3.0;	4058356.0;	89476.53333333334;	0.0;	52.46666666666667;	335.8666666666667;	342.26666666666665
1375314176;	1;	2599.999304;	86.66664346666667;	3.333333333333333;	4058356.0;	81087.73333333334;	0.0;	52.666666666666664;	330.2;	336.46666666666664
1375314476;	1;	2599.999304;	77.99997911999999;	3.0;	4058356.0;	117439.2;	0.0;	53.0;	326.8;	333.6
1375314776;	1;	2599.999304;	76.26664625066667;	2.933333333333333;	4058356.0;	137012.26666666666;	0.0;	44.0;	262.0;	267.93333333333334
1375315076;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	100661.6;	0.0;	5.800000000000001;	7.933333333333334;	9.4
1375315376;	1;	2599.999304;	36.399990255999995;	1.4;	4058356.0;	117439.2;	0.0;	11.200000000000001;	7.866666666666666;	9.4
1375315676;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	97865.33333333333;	0.0;	6.4;	8.6;	10.0
1375315976;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	72698.93333333333;	0.0;	6.0;	8.666666666666666;	10.0
1375316277;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	72698.93333333333;	0.0;	6.333333333333333;	8.2;	9.533333333333333
1375316577;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	72698.93333333333;	0.0;	9.0;	26.8;	28.6
1375316877;	1;	2599.999304;	79.73331198933333;	3.066666666666667;	4058356.0;	128624.26666666666;	0.0;	60.66666666666667;	409.0;	416.2
1375317177;	1;	2599.999304;	88.399976336;	3.4;	4058356.0;	134216.8;	0.0;	63.0;	408.1333333333333;	415.8
1375317477;	1;	2599.999304;	83.199977728;	3.2;	4058356.0;	153790.66666666666;	0.0;	64.0;	409.6666666666667;	417.6
1375317777;	1;	2599.999304;	88.399976336;	3.4;	4058356.0;	150993.6;	0.0;	62.93333333333333;	402.8666666666667;	410.4
1375318077;	1;	2599.999304;	83.199977728;	3.2;	4058356.0;	100661.6;	0.0;	62.800000000000004;	396.8;	404.6
1375318377;	1;	2599.999304;	84.93331059733335;	3.266666666666667;	4058356.0;	137013.06666666668;	0.0;	54.93333333333334;	327.1333333333333;	334.3333333333333
1375318677;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	134216.8;	0.0;	5.933333333333334;	7.666666666666667;	9.2
1375318977;	1;	2599.999304;	34.66665738666667;	1.3333333333333335;	4058356.0;	109049.6;	0.0;	11.133333333333333;	8.466666666666667;	10.0
1375319277;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	109050.4;	0.0;	6.6000000000000005;	8.6;	10.2
1375319577;	1;	2599.999304;	34.66665738666667;	1.3333333333333335;	4058356.0;	41940.0;	0.0;	6.933333333333334;	8.666666666666666;	10.0
1375319877;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	103457.06666666667;	0.0;	6.4;	7.733333333333333;	9.2
1375320177;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	58717.6;	0.0;	7.933333333333334;	16.733333333333334;	18.2
1375320477;	1;	2599.999304;	88.399976336;	3.4;	4058356.0;	120235.46666666666;	0.0;	67.06666666666666;	467.46666666666664;	474.8666666666667
1375320777;	1;	2599.999304;	110.93330363733334;	4.266666666666667;	4058356.0;	114642.93333333333;	0.0;	72.86666666666667;	482.8666666666667;	491.6
1375321077;	1;	2599.999304;	103.99997216;	4.0;	4058356.0;	159383.2;	0.0;	72.2;	465.8666666666667;	474.46666666666664
1375321377;	1;	2599.999304;	114.399969376;	4.4;	4058356.0;	67106.4;	0.0;	73.86666666666666;	489.8;	498.46666666666664
1375321677;	1;	2599.999304;	103.99997216;	4.0;	4058356.0;	139808.53333333333;	0.26666666666666666;	73.8;	464.3333333333333;	473.3333333333333
1375321977;	1;	2599.999304;	110.93330363733334;	4.266666666666667;	4058356.0;	125828.0;	0.0;	69.13333333333334;	430.93333333333334;	439.0
1375322277;	1;	2599.999304;	46.799987472000005;	1.8;	4058356.0;	156586.13333333333;	7.466666666666667;	48.800000000000004;	13.866666666666667;	10.333333333333334
1375322577;	1;	2599.999304;	32.93332451733333;	1.2666666666666666;	4058356.0;	209714.4;	0.0;	11.133333333333333;	7.933333333333334;	9.2
1375322877;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	137013.06666666668;	0.0;	6.533333333333333;	8.066666666666666;	9.466666666666667
1375323177;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	100661.6;	0.0;	6.066666666666666;	8.733333333333333;	10.0
1375323477;	1;	2599.999304;	25.99999304;	1.0;	4058356.0;	83884.0;	0.0;	6.133333333333334;	6.8;	8.266666666666667
1375323777;	1;	2599.999304;	31.199991648;	1.2;	4058356.0;	58718.4;	0.0;	7.066666666666666;	11.266666666666667;	12.8
1375324077;	1;	2599.999304;	90.13330920533333;	3.466666666666667;	4058356.0;	120235.46666666666;	0.0;	71.93333333333334;	505.1333333333333;	513.2
1375324377;	1;	2599.999304;	116.13330224533333;	4.466666666666667;	4058356.0;	117439.2;	0.0;	83.33333333333334;	558.1333333333333;	567.6666666666666
1375324677;	1;	2599.999304;	103.99997216;	4.0;	4058356.0;	120234.66666666667;	0.0;	82.13333333333334;	523.0666666666667;	532.4666666666667
