Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	16;	41599.988784;	773.066458236;	1.8583333333333334;	1.00431872E8;	1207958.4;	0.0;	36.86666666666667;	14.333333333333334;	11.266666666666667
1375308476;	16;	41599.988784;	762.6664610400002;	1.8333333333333335;	1.00431872E8;	1140849.6;	0.0;	36.0;	14.266666666666667;	11.133333333333333
1375308776;	16;	41599.988784;	755.733129576;	1.8166666666666667;	1.00431872E8;	2214590.4;	0.0;	37.6;	14.066666666666666;	11.266666666666667
1375309076;	16;	41599.988784;	752.266463844;	1.8083333333333333;	1.00431872E8;	1811937.6;	0.0;	34.53333333333333;	14.266666666666667;	11.133333333333333
1375309376;	16;	41599.988784;	769.5997925040001;	1.85;	1.00431872E8;	1207958.4;	0.0;	37.333333333333336;	14.133333333333333;	11.066666666666666
1375309676;	16;	41599.988784;	760.933128174;	1.8291666666666666;	1.00431872E8;	1006632.0;	0.0;	36.333333333333336;	14.2;	11.066666666666666
1375309976;	16;	41599.988784;	745.33313238;	1.7916666666666665;	1.00431872E8;	335544.0;	0.0;	35.8;	14.333333333333334;	11.133333333333333
1375310276;	16;	41599.988784;	825.066444216;	1.9833333333333334;	1.00431872E8;	939523.2;	0.0;	44.4;	16.6;	15.0
1375310576;	16;	41599.988784;	873.599764464;	2.1;	1.00431872E8;	4697619.2;	0.0;	50.266666666666666;	27.133333333333333;	30.466666666666665
1375310876;	16;	41599.988784;	809.4664484220001;	1.9458333333333335;	1.00431872E8;	1543502.4;	0.0;	38.2;	14.333333333333334;	11.133333333333333
1375311176;	16;	41599.988784;	805.99978269;	1.9375;	1.00431872E8;	402652.8;	0.0;	34.53333333333333;	14.333333333333334;	10.933333333333334
1375311476;	16;	41599.988784;	819.866445618;	1.9708333333333334;	1.00431872E8;	1275067.2;	0.0;	37.46666666666667;	14.133333333333333;	11.0
1375311776;	16;	41599.988784;	826.7997770820001;	1.9875;	1.00431872E8;	2013264.0;	0.0;	35.6;	14.333333333333334;	11.066666666666666
1375312076;	16;	41599.988784;	821.5997784840001;	1.975;	1.00431872E8;	335544.0;	0.0;	37.2;	14.2;	10.933333333333334
1375312376;	16;	41599.988784;	811.1997812879999;	1.95;	1.00431872E8;	603979.2;	0.0;	37.6;	14.266666666666667;	11.066666666666666
1375312676;	16;	41599.988784;	807.733115556;	1.9416666666666667;	1.00431872E8;	939523.2;	0.0;	35.06666666666666;	14.333333333333334;	11.066666666666666
1375312976;	16;	41599.988784;	819.866445618;	1.9708333333333334;	1.00431872E8;	1946155.2;	0.0;	37.6;	14.266666666666667;	10.933333333333334
1375313276;	16;	41599.988784;	804.266449824;	1.9333333333333333;	1.00431872E8;	1811937.6;	0.0;	35.6;	14.266666666666667;	10.866666666666667
1375313576;	16;	41599.988784;	793.8664526280002;	1.9083333333333334;	1.00431872E8;	872414.4;	0.0;	37.733333333333334;	14.266666666666667;	10.933333333333334
1375313876;	16;	41599.988784;	821.5997784840001;	1.975;	1.00431872E8;	134217.6;	0.0;	42.8;	14.333333333333334;	10.866666666666667
1375314176;	16;	41599.988784;	802.5331169579999;	1.9291666666666665;	1.00431872E8;	671088.0;	0.0;	34.666666666666664;	14.266666666666667;	11.066666666666666
1375314476;	16;	41599.988784;	800.7997840920001;	1.925;	1.00431872E8;	939523.2;	0.0;	37.666666666666664;	14.266666666666667;	11.066666666666666
1375314776;	16;	41599.988784;	811.1997812879999;	1.95;	1.00431872E8;	1006632.0;	0.0;	37.46666666666667;	14.333333333333334;	11.266666666666667
1375315076;	16;	41599.988784;	809.4664484220001;	1.9458333333333335;	1.00431872E8;	1409284.8;	0.0;	34.53333333333333;	14.266666666666667;	11.266666666666667
1375315376;	16;	41599.988784;	811.1997812879999;	1.95;	1.00431872E8;	2885678.4;	0.0;	38.266666666666666;	14.333333333333334;	11.0
1375315676;	16;	41599.988784;	802.5331169579999;	1.9291666666666665;	1.00431872E8;	2214590.4;	0.0;	34.333333333333336;	14.333333333333334;	11.066666666666666
1375315976;	16;	41599.988784;	792.133119762;	1.9041666666666666;	1.00431872E8;	671088.0;	0.0;	38.0;	14.2;	11.133333333333333
1375316277;	16;	41599.988784;	793.8664526280002;	1.9083333333333334;	1.00431872E8;	603979.2;	0.0;	35.13333333333333;	14.133333333333333;	11.0
1375316577;	16;	41599.988784;	805.99978269;	1.9375;	1.00431872E8;	1409284.8;	0.0;	37.53333333333333;	14.333333333333334;	11.133333333333333
1375316877;	16;	41599.988784;	793.8664526280002;	1.9083333333333334;	1.00431872E8;	2013264.0;	0.0;	38.13333333333333;	14.4;	11.2
1375317177;	16;	41599.988784;	781.7331225659999;	1.8791666666666667;	1.00431872E8;	402652.8;	0.0;	34.86666666666667;	14.266666666666667;	11.266666666666667
1375317477;	16;	41599.988784;	809.4664484220001;	1.9458333333333335;	1.00431872E8;	0.0;	0.0;	42.86666666666667;	14.2;	11.133333333333333
1375317777;	16;	41599.988784;	790.399786896;	1.9;	1.00431872E8;	134217.6;	0.0;	34.666666666666664;	14.133333333333333;	11.066666666666666
1375318077;	16;	41599.988784;	922.1330847120001;	2.216666666666667;	1.00431872E8;	5704250.933333334;	0.0;	92.4;	20.933333333333334;	200.4
1375318377;	16;	41599.988784;	847.599771474;	2.0375;	1.00431872E8;	4429182.666666667;	0.0;	64.2;	17.933333333333334;	187.6
1375318677;	16;	41599.988784;	1412.6662857899998;	3.395833333333333;	1.00431872E8;	2147481.6;	0.0;	130.6;	21.8;	101.46666666666667
1375318977;	16;	41599.988784;	1007.066395146;	2.4208333333333334;	1.00431872E8;	2281699.2;	0.0;	53.8;	14.866666666666667;	12.4
1375319277;	16;	41599.988784;	816.399779886;	1.9625;	1.00431872E8;	603979.2;	0.0;	34.333333333333336;	14.266666666666667;	11.0
1375319577;	16;	41599.988784;	807.733115556;	1.9416666666666667;	1.00431872E8;	1610611.2;	0.0;	37.733333333333334;	14.266666666666667;	11.2
1375319877;	16;	41599.988784;	809.4664484220001;	1.9458333333333335;	1.00431872E8;	1811937.6;	0.0;	34.4;	14.266666666666667;	11.0
1375320177;	16;	41599.988784;	823.33311135;	1.9791666666666665;	1.00431872E8;	1677720.0;	0.0;	37.333333333333336;	14.2;	11.066666666666666
1375320477;	16;	41599.988784;	814.6664470200001;	1.9583333333333335;	1.00431872E8;	1409284.8;	0.0;	37.400000000000006;	14.2;	11.0
1375320777;	16;	41599.988784;	797.33311836;	1.9166666666666665;	1.00431872E8;	1610611.2;	0.0;	34.4;	14.133333333333333;	11.0
1375321077;	16;	41599.988784;	821.5997784840001;	1.975;	1.00431872E8;	536870.4;	0.0;	42.266666666666666;	14.266666666666667;	11.0
1375321377;	16;	41599.988784;	805.99978269;	1.9375;	1.00431872E8;	536870.4;	0.0;	38.46666666666667;	14.2;	11.0
1375321677;	16;	41599.988784;	797.33311836;	1.9166666666666665;	1.00431872E8;	671088.0;	0.0;	34.733333333333334;	14.2;	11.0
1375321977;	16;	41599.988784;	793.8664526280002;	1.9083333333333334;	1.00431872E8;	402652.8;	0.0;	37.53333333333333;	14.133333333333333;	11.266666666666667
1375322277;	16;	41599.988784;	805.99978269;	1.9375;	1.00431872E8;	603979.2;	0.0;	34.8;	14.266666666666667;	11.133333333333333
1375322577;	16;	41599.988784;	998.399730816;	2.4;	1.00431872E8;	1744828.8;	0.0;	40.599999999999994;	16.733333333333334;	13.333333333333334
1375322877;	16;	41599.988784;	802.5331169579999;	1.9291666666666665;	1.00431872E8;	536870.4;	0.0;	38.46666666666667;	14.2;	11.133333333333333
1375323177;	16;	41599.988784;	828.533109948;	1.9916666666666665;	1.00431872E8;	1006632.0;	0.0;	42.93333333333333;	14.333333333333334;	11.133333333333333
1375323477;	16;	41599.988784;	793.8664526280002;	1.9083333333333334;	1.00431872E8;	805305.6;	0.0;	37.53333333333334;	14.133333333333333;	10.933333333333334
1375323777;	16;	41599.988784;	809.4664484220001;	1.9458333333333335;	1.00431872E8;	402652.8;	0.0;	34.6;	14.133333333333333;	10.933333333333334
