Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	4;	10399.995928;	88.399965388;	0.85;	1.6777216E7;	503316.0;	32.86666666666667;	8.333333333333334;	2.8666666666666667;	2.6
1375308476;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	212511.2;	0.0;	4.266666666666667;	2.533333333333333;	2.466666666666667
1375308776;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	89478.4;	0.0;	0.9333333333333333;	2.3333333333333335;	2.3333333333333335
1375309076;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	111848.0;	0.0;	1.7333333333333334;	2.6;	2.4
1375309376;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	100663.2;	0.0;	0.3333333333333333;	2.6666666666666665;	2.466666666666667
1375309676;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	111848.0;	0.0;	1.2666666666666666;	2.533333333333333;	2.466666666666667
1375309976;	4;	10399.995928;	336.26653500533325;	3.233333333333333;	1.6777216E7;	525685.6;	1.5333333333333334;	4.4;	2.4;	2.3333333333333335
1375310276;	4;	10399.995928;	83.19996742400001;	0.8;	1.6777216E7;	425022.4;	0.0;	30.866666666666667;	2.6;	2.3333333333333335
1375310576;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	167772.0;	0.0;	0.4666666666666667;	2.466666666666667;	2.4
1375310876;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	11184.8;	0.0;	0.3333333333333333;	2.6666666666666665;	2.6666666666666665
1375311176;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	89478.4;	0.0;	1.3333333333333333;	2.6;	2.533333333333333
1375311476;	4;	10399.995928;	86.66663273333333;	0.8333333333333333;	1.6777216E7;	279620.0;	0.0;	5.333333333333333;	2.8;	3.2666666666666666
1375311776;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	380283.2;	0.0;	0.6666666666666666;	2.4;	2.4
1375312076;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	167772.0;	0.0;	1.0;	2.533333333333333;	2.4
1375312376;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	201326.4;	0.0;	3.8666666666666667;	2.8;	2.8
1375312676;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	11184.8;	0.0;	0.7333333333333333;	2.6;	2.6
1375312976;	4;	10399.995928;	83.19996742400001;	0.8;	1.6777216E7;	167772.0;	0.0;	7.933333333333334;	2.7333333333333334;	2.533333333333333
1375313276;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	279620.0;	0.0;	0.4666666666666667;	2.3333333333333335;	2.3333333333333335
1375313576;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	212511.2;	0.7333333333333333;	0.8666666666666667;	2.533333333333333;	2.4
1375313876;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	44739.2;	0.0;	0.3333333333333333;	2.533333333333333;	2.3333333333333335
1375314176;	4;	10399.995928;	119.59995317199999;	1.15;	1.6777216E7;	201326.4;	451.1333333333333;	8.533333333333333;	2.466666666666667;	2.4
1375314476;	4;	10399.995928;	362.2665248253333;	3.483333333333333;	1.6777216E7;	1767198.4;	28.8;	6.933333333333334;	2.7333333333333334;	2.8
1375314776;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	648718.4;	0.0;	5.6;	2.7333333333333334;	2.6666666666666665
1375315076;	4;	10399.995928;	86.66663273333333;	0.8333333333333333;	1.6777216E7;	123032.8;	0.0;	2.933333333333333;	2.6666666666666665;	3.1333333333333333
1375315376;	4;	10399.995928;	81.46663476933333;	0.7833333333333333;	1.6777216E7;	167772.0;	0.0;	13.4;	2.6666666666666665;	2.6666666666666665
1375315676;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	201326.4;	0.0;	0.6666666666666666;	2.533333333333333;	2.3333333333333335
1375315976;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	89478.4;	0.0;	0.3333333333333333;	2.3333333333333335;	2.3333333333333335
1375316277;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	33554.4;	0.0;	0.3333333333333333;	2.3333333333333335;	2.3333333333333335
1375316577;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	201326.4;	0.0;	0.3333333333333333;	2.533333333333333;	2.3333333333333335
1375316877;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	167772.0;	0.0;	1.0;	2.6;	2.533333333333333
1375317177;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	201326.4;	0.0;	1.6;	2.6666666666666665;	2.6
1375317477;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	111848.0;	0.0;	2.933333333333333;	2.6;	2.6
1375317777;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	123032.8;	0.4;	1.9333333333333333;	2.4;	2.4
1375318077;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	78293.6;	0.0;	0.5333333333333333;	2.3333333333333335;	2.3333333333333335
1375318377;	4;	10399.995928;	83.19996742400001;	0.8;	1.6777216E7;	257250.4;	0.0;	7.733333333333333;	2.933333333333333;	2.533333333333333
1375318677;	4;	10399.995928;	86.66663273333333;	0.8333333333333333;	1.6777216E7;	324359.2;	0.0;	2.6;	2.533333333333333;	3.0
1375318977;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	290804.8;	0.0;	1.4;	2.466666666666667;	2.466666666666667
1375319277;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	134217.6;	0.0;	3.6666666666666665;	2.8666666666666667;	2.8666666666666667
1375319577;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	167772.0;	0.0;	0.26666666666666666;	2.6666666666666665;	2.533333333333333
1375319877;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	22369.6;	0.0;	0.6666666666666666;	2.6666666666666665;	2.466666666666667
1375320177;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	167772.0;	0.0;	0.3333333333333333;	2.4;	2.3333333333333335
1375320477;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	268435.2;	0.0;	3.8666666666666667;	2.6;	2.6666666666666665
1375320777;	4;	10399.995928;	81.46663476933333;	0.7833333333333333;	1.6777216E7;	369098.4;	0.0;	1.1333333333333333;	8.866666666666667;	2.4
1375321077;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	223696.0;	0.0;	0.5333333333333333;	2.466666666666667;	2.3333333333333335
1375321377;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	0.0;	0.0;	3.1333333333333333;	2.7333333333333334;	2.6666666666666665
1375321677;	4;	10399.995928;	76.26663680533333;	0.7333333333333333;	1.6777216E7;	223696.0;	0.0;	0.7333333333333333;	2.6;	2.4
1375321977;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	268435.2;	0.0;	0.5333333333333333;	2.533333333333333;	2.4
1375322277;	4;	10399.995928;	83.19996742400001;	0.8;	1.6777216E7;	268435.2;	0.0;	2.6;	2.6;	3.0
1375322577;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	402652.8;	0.0;	1.1333333333333333;	2.533333333333333;	2.4
1375322877;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	178956.8;	0.0;	3.0;	2.8;	2.4
1375323177;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	279620.0;	0.0;	0.26666666666666666;	2.4;	2.3333333333333335
1375323477;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	324359.2;	0.0;	0.7333333333333333;	2.466666666666667;	2.4
1375323777;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	167772.0;	0.0;	0.4;	2.6666666666666665;	2.6666666666666665
1375324077;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	257250.4;	0.0;	0.6;	2.6666666666666665;	2.6666666666666665
1375324377;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	301989.6;	0.0;	0.4666666666666667;	2.6666666666666665;	2.533333333333333
1375324677;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	178956.8;	0.0;	0.8;	2.466666666666667;	2.3333333333333335
1375324977;	4;	10399.995928;	81.46663476933333;	0.7833333333333333;	1.6777216E7;	190141.6;	0.0;	7.733333333333333;	2.6;	2.533333333333333
1375325277;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	67108.8;	0.0;	0.5333333333333333;	2.3333333333333335;	2.3333333333333335
1375325577;	4;	10399.995928;	77.99996946;	0.75;	1.6777216E7;	78293.6;	0.0;	2.933333333333333;	2.6;	2.533333333333333
1375325878;	4;	10399.995928;	83.19996742400001;	0.8;	1.6777216E7;	55924.0;	0.0;	3.2666666666666666;	2.6;	3.1333333333333333
