Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	25163.733333333334;	0.0;	12.066666666666666;	0.0;	0.0
1375308476;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	20968.8;	0.0;	7.466666666666667;	0.0;	0.0
1375308776;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	14677.6;	0.0;	8.4;	0.0;	0.0
1375309076;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	23765.866666666665;	0.0;	7.666666666666667;	0.0;	0.0
1375309376;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	20969.866666666665;	0.0;	11.133333333333333;	0.0;	0.0
1375309676;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	11184.0;	0.0;	7.666666666666667;	0.0;	0.0
1375309976;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	15376.533333333333;	0.0;	8.533333333333333;	0.0;	0.0
1375310276;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	9086.133333333333;	0.0;	7.333333333333333;	0.0;	0.0
1375310576;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	6990.133333333333;	0.0;	8.6;	0.0;	0.0
1375310876;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	11881.866666666667;	0.0;	7.666666666666667;	0.0;	0.0
1375311176;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	39843.73333333333;	0.0;	11.333333333333334;	0.0;	0.0
1375311476;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	18871.733333333334;	0.0;	45.0;	0.0;	0.0
1375311776;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	18172.533333333333;	0.0;	11.933333333333334;	0.0;	0.0
1375312076;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	23066.133333333335;	0.0;	7.666666666666667;	0.0;	0.0
1375312376;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	9086.133333333333;	0.0;	8.466666666666667;	0.0;	0.0
1375312676;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	12580.8;	0.0;	7.666666666666667;	0.0;	0.0
1375312976;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	20969.333333333332;	0.0;	11.2;	0.0;	0.0
1375313276;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	22368.0;	0.0;	7.666666666666667;	0.0;	0.0
1375313576;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	9785.066666666668;	0.0;	8.4;	0.0;	0.0
1375313876;	1;	2925.999516;	64.371989352;	2.2;	1042432.0;	8387.2;	0.0;	7.666666666666667;	0.0;	0.0
1375314176;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	13979.466666666667;	0.0;	8.533333333333333;	0.0;	0.0
1375314476;	1;	2925.999516;	29.25999516;	1.0;	1042432.0;	22366.666666666668;	0.0;	7.733333333333333;	0.0;	0.0
