Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.991752;	100.53329346800001;	0.48333333333333334;	4.0761344E7;	0.0;	0.06666666666666667;	2.466666666666667;	0.0;	1.5333333333333334
1375308476;	8;	20799.991752;	97.066628176;	0.4666666666666666;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375308776;	8;	20799.991752;	97.066628176;	0.4666666666666666;	4.0761344E7;	251656.8;	0.0;	0.8;	0.0;	1.0
1375309076;	8;	20799.991752;	97.066628176;	0.4666666666666666;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375309376;	8;	20799.991752;	97.066628176;	0.4666666666666666;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375309676;	8;	20799.991752;	97.066628176;	0.4666666666666666;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375309976;	8;	20799.991752;	95.33329553000002;	0.45833333333333337;	4.0761344E7;	0.0;	0.0;	1.5333333333333334;	0.06666666666666667;	1.1333333333333333
1375310276;	8;	20799.991752;	95.33329553000002;	0.45833333333333337;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375310576;	8;	20799.991752;	81.46663436200001;	0.39166666666666666;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375310876;	8;	20799.991752;	88.399964946;	0.425;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375311176;	8;	20799.991752;	90.13329759200002;	0.43333333333333335;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375311476;	8;	20799.991752;	86.6666323;	0.41666666666666663;	4.0761344E7;	195733.06666666668;	0.0;	1.0;	0.0;	1.0
1375311776;	8;	20799.991752;	90.13329759200002;	0.43333333333333335;	4.0761344E7;	83885.6;	0.0;	2.6;	0.0;	1.5333333333333334
1375312076;	8;	20799.991752;	83.199967008;	0.4;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375312376;	8;	20799.991752;	90.13329759200002;	0.43333333333333335;	4.0761344E7;	167771.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375312676;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375312976;	8;	20799.991752;	79.73330171600001;	0.38333333333333336;	4.0761344E7;	83885.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375313276;	8;	20799.991752;	81.46663436200001;	0.39166666666666666;	4.0761344E7;	0.0;	0.06666666666666667;	7.733333333333333;	0.2;	1.1333333333333333
1375313576;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.2;	0.0;	1.0
1375313876;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375314176;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375314476;	8;	20799.991752;	79.73330171600001;	0.38333333333333336;	4.0761344E7;	0.0;	0.0;	1.3333333333333333;	0.0;	1.0
1375314776;	8;	20799.991752;	79.73330171600001;	0.38333333333333336;	4.0761344E7;	0.0;	0.0;	1.2;	0.0;	1.0
1375315076;	8;	20799.991752;	79.73330171600001;	0.38333333333333336;	4.0761344E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375315376;	8;	20799.991752;	83.199967008;	0.4;	4.0761344E7;	0.0;	0.0;	2.2666666666666666;	0.0;	1.5333333333333334
1375315676;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375315976;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375316277;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375316577;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375316877;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375317177;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.3333333333333333;	0.0;	1.0
1375317477;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375317777;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375318077;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.06666666666666667;	0.9333333333333333;	0.0;	1.0666666666666667
1375318377;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	27961.866666666665;	0.0;	0.8;	0.0;	1.0
1375318677;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	335542.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375318977;	8;	20799.991752;	88.399964946;	0.425;	4.0761344E7;	0.0;	0.0;	9.333333333333334;	0.2;	1.6666666666666667
1375319277;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375319577;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375319877;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375320177;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375320477;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375320777;	8;	20799.991752;	81.46663436200001;	0.39166666666666666;	4.0761344E7;	139809.33333333334;	0.0;	1.2;	6.533333333333333;	7.6
1375321077;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	83885.6;	0.0;	1.6;	0.0;	1.0
1375321377;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375321677;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375321977;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375322277;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375322577;	8;	20799.991752;	83.199967008;	0.4;	4.0761344E7;	0.0;	0.06666666666666667;	2.3333333333333335;	0.0;	1.5333333333333334
1375322877;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375323177;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375323477;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375323777;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	167771.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375324077;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	363504.26666666666;	0.0;	1.0;	0.0;	1.0
1375324377;	8;	20799.991752;	83.199967008;	0.4;	4.0761344E7;	251656.8;	0.0;	7.466666666666667;	0.26666666666666666;	1.2
1375324677;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375324977;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375325277;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375325577;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375325878;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375326178;	8;	20799.991752;	339.7331986160001;	1.6333333333333335;	4.0761344E7;	0.0;	170.0;	606.7333333333333;	0.6;	28.733333333333334
1375326478;	8;	20799.991752;	129.99994845;	0.625;	4.0761344E7;	587201.6;	0.0;	1.8666666666666667;	0.0;	1.0
1375326778;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.06666666666666667;	1.1333333333333333;	0.0;	1.0
1375327078;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	83885.6;	0.0;	0.9333333333333333;	0.0;	1.0
1375327378;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375327678;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375327978;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375328278;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.2;	0.0;	1.0
1375328578;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375328878;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	251657.33333333334;	0.0;	1.4666666666666666;	0.0;	1.0
1375329178;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	11.333333333333334;	0.0;	1.0
1375329478;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	195733.06666666668;	0.0;	1.0666666666666667;	0.0;	1.0
1375329778;	8;	20799.991752;	83.199967008;	0.4;	4.0761344E7;	0.0;	0.13333333333333333;	2.7333333333333334;	0.0;	1.5333333333333334
1375330078;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375330378;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375330678;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375330978;	8;	20799.991752;	81.46663436200001;	0.39166666666666666;	4.0761344E7;	0.0;	0.06666666666666667;	7.733333333333333;	0.2;	1.1333333333333333
1375331278;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375331578;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1375331878;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375332178;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375332478;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	195733.06666666668;	0.0;	1.1333333333333333;	0.0;	1.0
1375332778;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375333078;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.2;	0.0;	1.0
1375333378;	8;	20799.991752;	83.199967008;	0.4;	4.0761344E7;	0.0;	0.0;	2.533333333333333;	0.0;	1.5333333333333334
1375333678;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375333978;	8;	20799.991752;	77.99996907;	0.375;	4.0761344E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
