Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	1;	2925.999208;	0.0;	0.0;	183344.0;	28834.133333333335;	0.0;	1.0;	0.8;	0.6
1375308476;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	68155.46666666666;	0.0;	1.2666666666666666;	0.7333333333333333;	0.8
1375308776;	1;	2925.999208;	0.0;	0.0;	183344.0;	41941.86666666667;	0.0;	1.0666666666666667;	0.9333333333333333;	0.9333333333333333
1375309076;	1;	2925.999208;	0.0;	0.0;	183344.0;	32153.6;	0.0;	1.0666666666666667;	0.8666666666666667;	0.8
1375309376;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	52427.2;	0.0;	1.4666666666666666;	0.7333333333333333;	0.7333333333333333
1375309676;	1;	2925.999208;	0.0;	0.0;	183344.0;	60115.73333333333;	0.0;	1.0;	1.1333333333333333;	1.0666666666666667
1375309976;	1;	2925.999208;	0.0;	0.0;	183344.0;	31106.133333333335;	0.0;	1.0;	0.6666666666666666;	0.6666666666666666
1375310276;	1;	2925.999208;	0.0;	0.0;	183344.0;	29532.8;	0.0;	1.1333333333333333;	0.8;	0.6666666666666666
1375310576;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	33726.933333333334;	0.0;	1.4;	0.6;	0.5333333333333333
1375310876;	1;	2925.999208;	0.0;	0.0;	183344.0;	66931.46666666666;	0.0;	1.3333333333333333;	0.6666666666666666;	0.6666666666666666
1375311176;	1;	2925.999208;	0.0;	0.0;	183344.0;	32677.6;	0.0;	1.3333333333333333;	0.6666666666666666;	0.6666666666666666
1375311476;	1;	2925.999208;	0.0;	0.0;	183344.0;	28833.066666666666;	0.0;	1.3333333333333333;	0.6666666666666666;	0.6666666666666666
1375311776;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	68680.0;	0.0;	1.3333333333333333;	0.7333333333333333;	0.6666666666666666
1375312076;	1;	2925.999208;	0.0;	0.0;	183344.0;	35648.8;	0.0;	1.3333333333333333;	0.7333333333333333;	0.6666666666666666
1375312376;	1;	2925.999208;	0.0;	0.0;	183344.0;	29008.8;	0.0;	1.2;	1.2;	1.2
1375312676;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	55224.0;	0.0;	1.1333333333333333;	0.7333333333333333;	0.6
1375312976;	1;	2925.999208;	0.0;	0.0;	183344.0;	45086.4;	0.0;	1.0666666666666667;	0.6666666666666666;	0.6
1375313276;	1;	2925.999208;	0.0;	0.0;	183344.0;	30230.666666666668;	0.0;	1.0;	1.0;	0.9333333333333333
1375313576;	1;	2925.999208;	0.0;	0.0;	183344.0;	36698.933333333334;	0.0;	1.1333333333333333;	0.6;	0.6
1375313876;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	80038.93333333333;	0.0;	1.1333333333333333;	0.6;	0.6
1375314176;	1;	2925.999208;	0.0;	0.0;	183344.0;	42291.2;	0.0;	1.2;	0.6;	0.6666666666666666
1375314476;	1;	2925.999208;	0.0;	0.0;	183344.0;	29707.466666666667;	0.0;	1.3333333333333333;	0.6;	0.5333333333333333
1375314776;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	58368.8;	0.0;	1.4;	0.8666666666666667;	0.7333333333333333
1375315076;	1;	2925.999208;	0.0;	0.0;	183344.0;	40717.333333333336;	0.0;	1.3333333333333333;	0.7333333333333333;	0.6
1375315376;	1;	2925.999208;	0.0;	0.0;	183344.0;	27260.0;	0.0;	1.2666666666666666;	0.6666666666666666;	0.6666666666666666
1375315676;	1;	2925.999208;	3.901332277333333;	0.13333333333333333;	183344.0;	26561.866666666665;	0.0;	1.3333333333333333;	0.8666666666666667;	0.8
1375315977;	1;	2925.999208;	7.802664554666666;	0.26666666666666666;	183344.0;	69379.2;	0.0;	1.1333333333333333;	1.1333333333333333;	1.0666666666666667
1375316277;	1;	2925.999208;	0.0;	0.0;	183344.0;	34076.26666666667;	0.0;	0.9333333333333333;	0.8;	0.6666666666666666
1375316577;	1;	2925.999208;	0.0;	0.0;	183344.0;	31980.0;	0.0;	1.0666666666666667;	0.6666666666666666;	0.6666666666666666
1375316877;	1;	2925.999208;	3.901332277333333;	0.13333333333333333;	183344.0;	31454.933333333334;	0.0;	1.2;	1.4666666666666666;	1.5333333333333334
1375317177;	1;	2925.999208;	7.802664554666666;	0.26666666666666666;	183344.0;	70951.73333333334;	0.0;	1.0;	0.7333333333333333;	0.6666666666666666
1375317477;	1;	2925.999208;	0.0;	0.0;	183344.0;	39319.46666666667;	0.0;	1.0;	0.6;	0.6
1375317777;	1;	2925.999208;	0.0;	0.0;	183344.0;	34250.933333333334;	0.0;	1.1333333333333333;	0.7333333333333333;	0.6666666666666666
1375318077;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	65708.8;	0.0;	1.8;	0.7333333333333333;	0.7333333333333333
1375318377;	1;	2925.999208;	0.0;	0.0;	183344.0;	50504.8;	0.0;	1.1333333333333333;	1.2;	1.2666666666666666
1375318677;	1;	2925.999208;	0.0;	0.0;	183344.0;	28483.2;	0.0;	1.1333333333333333;	0.8666666666666667;	0.7333333333333333
1375318977;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	69727.46666666666;	0.0;	1.6;	0.7333333333333333;	0.7333333333333333
1375319277;	1;	2925.999208;	0.0;	0.0;	183344.0;	39669.333333333336;	0.0;	1.1333333333333333;	0.7333333333333333;	0.6666666666666666
1375319577;	1;	2925.999208;	0.0;	0.0;	183344.0;	30407.2;	0.0;	1.2666666666666666;	1.0666666666666667;	1.0
1375319877;	1;	2925.999208;	0.0;	0.0;	183344.0;	32678.4;	0.0;	1.0666666666666667;	0.6;	0.6
1375320177;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	49281.6;	0.0;	1.1333333333333333;	0.6666666666666666;	0.6666666666666666
1375320477;	1;	2925.999208;	0.0;	0.0;	183344.0;	73223.73333333334;	0.0;	1.0;	1.0;	1.0
1375320777;	1;	2925.999208;	0.0;	0.0;	183344.0;	38970.4;	0.0;	1.1333333333333333;	0.6666666666666666;	0.7333333333333333
1375321077;	1;	2925.999208;	7.802664554666666;	0.26666666666666666;	183344.0;	30580.8;	0.0;	1.1333333333333333;	0.6666666666666666;	0.6666666666666666
1375321377;	1;	2925.999208;	3.901332277333333;	0.13333333333333333;	183344.0;	67106.93333333333;	0.0;	1.0;	0.7333333333333333;	0.6
1375321677;	1;	2925.999208;	0.0;	0.0;	183344.0;	31455.466666666667;	0.0;	1.1333333333333333;	0.6666666666666666;	0.6666666666666666
1375321977;	1;	2925.999208;	0.0;	0.0;	183344.0;	28308.8;	0.0;	1.3333333333333333;	0.6;	0.6
1375322277;	1;	2925.999208;	7.802664554666666;	0.26666666666666666;	183344.0;	32678.133333333335;	0.0;	1.4;	0.8666666666666667;	0.6666666666666666
1375322577;	1;	2925.999208;	3.901332277333333;	0.13333333333333333;	183344.0;	70776.8;	0.0;	1.1333333333333333;	0.8666666666666667;	0.7333333333333333
1375322877;	1;	2925.999208;	0.0;	0.0;	183344.0;	33377.6;	0.0;	1.1333333333333333;	0.6666666666666666;	0.7333333333333333
1375323177;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	35474.666666666664;	0.0;	1.2;	1.0;	1.0
1375323477;	1;	2925.999208;	0.0;	0.0;	183344.0;	64135.46666666667;	0.0;	1.0666666666666667;	0.6666666666666666;	0.6666666666666666
1375323777;	1;	2925.999208;	0.0;	0.0;	183344.0;	32504.0;	0.0;	1.0;	0.6666666666666666;	0.6666666666666666
1375324077;	1;	2925.999208;	0.0;	0.0;	183344.0;	26211.733333333334;	0.0;	1.0666666666666667;	0.9333333333333333;	0.8666666666666667
1375324377;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	52077.6;	0.0;	1.4;	0.6;	0.6666666666666666
1375324677;	1;	2925.999208;	0.0;	0.0;	183344.0;	57146.4;	0.0;	1.0666666666666667;	0.6666666666666666;	0.7333333333333333
1375324977;	1;	2925.999208;	0.0;	0.0;	183344.0;	30755.733333333334;	0.0;	1.3333333333333333;	0.6;	0.7333333333333333
1375325277;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	37396.53333333333;	0.0;	1.4666666666666666;	0.7333333333333333;	0.6
1375325578;	1;	2925.999208;	0.0;	0.0;	183344.0;	58194.933333333334;	0.0;	1.3333333333333333;	0.7333333333333333;	0.6
1375325878;	1;	2925.999208;	0.0;	0.0;	183344.0;	28658.666666666668;	0.0;	1.4;	0.6666666666666666;	0.5333333333333333
1375326178;	1;	2925.999208;	0.0;	0.0;	183344.0;	26735.466666666667;	0.0;	1.3333333333333333;	0.8;	0.6
1375326478;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	48232.0;	0.0;	1.1333333333333333;	0.8;	0.7333333333333333
1375326778;	1;	2925.999208;	0.0;	0.0;	183344.0;	54699.46666666667;	0.0;	1.0666666666666667;	1.0;	1.0666666666666667
1375327078;	1;	2925.999208;	0.0;	0.0;	183344.0;	32853.066666666666;	0.0;	1.0666666666666667;	0.6;	0.6
1375327378;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	37921.6;	0.0;	1.1333333333333333;	0.6;	0.6
1375327678;	1;	2925.999208;	0.0;	0.0;	183344.0;	62388.0;	0.0;	1.0666666666666667;	0.9333333333333333;	0.9333333333333333
1375327978;	1;	2925.999208;	0.0;	0.0;	183344.0;	33203.2;	0.0;	1.0666666666666667;	0.6666666666666666;	0.7333333333333333
1375328278;	1;	2925.999208;	0.0;	0.0;	183344.0;	26562.4;	0.0;	1.0666666666666667;	0.7333333333333333;	0.6666666666666666
1375328578;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	55746.933333333334;	0.0;	1.2;	0.7333333333333333;	0.6666666666666666
1375328878;	1;	2925.999208;	0.0;	0.0;	183344.0;	50853.6;	0.0;	1.0666666666666667;	0.6666666666666666;	0.6
1375329178;	1;	2925.999208;	0.0;	0.0;	183344.0;	28832.8;	0.0;	1.1333333333333333;	0.8;	0.6
1375329478;	1;	2925.999208;	3.901332277333333;	0.13333333333333333;	183344.0;	32328.266666666666;	0.0;	1.2666666666666666;	0.7333333333333333;	0.6666666666666666
1375329778;	1;	2925.999208;	7.802664554666666;	0.26666666666666666;	183344.0;	71650.66666666667;	0.0;	1.3333333333333333;	0.8;	0.7333333333333333
1375330078;	1;	2925.999208;	0.0;	0.0;	183344.0;	38096.26666666667;	0.0;	1.3333333333333333;	0.8666666666666667;	0.6
1375330378;	1;	2925.999208;	0.0;	0.0;	183344.0;	34077.066666666666;	0.0;	1.1333333333333333;	1.0;	0.9333333333333333
1375330678;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	49281.066666666666;	0.0;	1.3333333333333333;	0.6;	0.6
1375330978;	1;	2925.999208;	0.0;	0.0;	183344.0;	66057.6;	0.0;	1.1333333333333333;	0.5333333333333333;	0.6
1375331278;	1;	2925.999208;	0.0;	0.0;	183344.0;	33202.933333333334;	0.0;	1.2;	1.0;	0.9333333333333333
1375331578;	1;	2925.999208;	0.0;	0.0;	183344.0;	35651.2;	0.0;	1.2;	0.8;	0.6666666666666666
1375331878;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	45961.6;	0.0;	1.2666666666666666;	0.7333333333333333;	0.6666666666666666
1375332178;	1;	2925.999208;	0.0;	0.0;	183344.0;	72350.4;	0.0;	1.1333333333333333;	0.8666666666666667;	0.7333333333333333
1375332478;	1;	2925.999208;	0.0;	0.0;	183344.0;	38272.0;	0.0;	1.0666666666666667;	0.6666666666666666;	0.7333333333333333
1375332778;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	48057.333333333336;	0.0;	1.2;	0.6666666666666666;	0.6
1375333078;	1;	2925.999208;	0.0;	0.0;	183344.0;	61864.0;	0.0;	1.1333333333333333;	0.8;	0.7333333333333333
1375333378;	1;	2925.999208;	0.0;	0.0;	183344.0;	29356.8;	0.0;	1.0666666666666667;	0.7333333333333333;	0.7333333333333333
1375333678;	1;	2925.999208;	0.0;	0.0;	183344.0;	31280.8;	0.0;	1.0;	0.7333333333333333;	0.6
1375333978;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	63436.53333333333;	0.0;	1.2666666666666666;	1.1333333333333333;	1.0666666666666667
1375334278;	1;	2925.999208;	0.0;	0.0;	183344.0;	35125.6;	0.0;	1.2;	0.5333333333333333;	0.5333333333333333
1375334578;	1;	2925.999208;	0.0;	0.0;	183344.0;	30056.266666666666;	0.0;	1.2;	0.6;	0.6
1375334878;	1;	2925.999208;	11.703996832;	0.4;	183344.0;	38619.73333333333;	0.0;	1.2;	0.9333333333333333;	1.0
