Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.997008;	102.26665195599999;	0.49166666666666664;	2.0789248E7;	0.0;	0.0;	1.8666666666666667;	0.0;	1.0
1375308476;	8;	20799.997008;	107.46665120799999;	0.5166666666666666;	2.0789248E7;	41942.4;	0.0;	1.9333333333333333;	0.0;	1.0
1375308776;	8;	20799.997008;	102.26665195599999;	0.49166666666666664;	2.0789248E7;	41942.4;	0.0;	0.9333333333333333;	0.0;	1.0
1375309076;	8;	20799.997008;	100.533318872;	0.48333333333333334;	2.0789248E7;	27961.866666666665;	0.0;	1.0;	0.0;	1.0
1375309376;	8;	20799.997008;	102.26665195599999;	0.49166666666666664;	2.0789248E7;	335541.6;	0.0;	7.0;	0.2;	1.1333333333333333
1375309676;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	125828.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375309976;	8;	20799.997008;	100.533318872;	0.48333333333333334;	2.0789248E7;	83884.8;	0.0;	1.2;	0.0;	1.0
1375310276;	8;	20799.997008;	102.26665195599999;	0.49166666666666664;	2.0789248E7;	0.0;	0.0;	1.3333333333333333;	0.06666666666666667;	1.0
1375310576;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375310876;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375311176;	8;	20799.997008;	102.26665195599999;	0.49166666666666664;	2.0789248E7;	111846.4;	0.0;	1.4;	0.0;	1.0
1375311476;	8;	20799.997008;	100.533318872;	0.48333333333333334;	2.0789248E7;	167770.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375311776;	8;	20799.997008;	100.533318872;	0.48333333333333334;	2.0789248E7;	0.0;	0.0;	2.2;	0.0;	1.0
1375312076;	8;	20799.997008;	105.73331812399998;	0.5083333333333333;	2.0789248E7;	0.0;	0.0;	1.8;	0.0;	1.0
1375312376;	8;	20799.997008;	100.533318872;	0.48333333333333334;	2.0789248E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375312676;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375312976;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375313276;	8;	20799.997008;	95.33331962;	0.45833333333333337;	2.0789248E7;	27961.6;	0.0;	0.9333333333333333;	0.0;	1.0
1375313576;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	251656.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375313876;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375314176;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	41942.4;	0.0;	1.0;	0.0;	1.0
1375314476;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375314776;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1375315076;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375315376;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	55923.46666666667;	0.0;	2.0;	0.0;	1.0
1375315676;	8;	20799.997008;	102.26665195599999;	0.49166666666666664;	2.0789248E7;	335541.6;	0.0;	11.6;	0.0;	1.0
1375315976;	8;	20799.997008;	100.533318872;	0.48333333333333334;	2.0789248E7;	111847.2;	0.0;	7.333333333333333;	0.2;	1.1333333333333333
1375316277;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	83884.8;	0.0;	0.9333333333333333;	0.0;	1.0
1375316577;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	55923.2;	0.0;	0.8666666666666667;	0.0;	1.0
1375316877;	8;	20799.997008;	95.33331962;	0.45833333333333337;	2.0789248E7;	125827.2;	0.0;	1.2;	0.0;	1.0
1375317177;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	125828.8;	0.0;	1.2666666666666666;	0.0;	1.0
1375317477;	8;	20799.997008;	95.33331962;	0.45833333333333337;	2.0789248E7;	167771.73333333334;	0.0;	1.0;	0.0;	1.0
1375317777;	8;	20799.997008;	97.06665270399999;	0.4666666666666666;	2.0789248E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375318077;	8;	20799.997008;	98.799985788;	0.475;	2.0789248E7;	0.0;	0.0;	1.0;	0.0;	1.0
