Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	2;	5851.998832;	107.28664525333335;	1.8333333333333335;	8370176.0;	251657.33333333334;	0.06666666666666667;	69.93333333333334;	16.266666666666666;	12.4
1375308476;	2;	5851.998832;	101.43464642133334;	1.7333333333333334;	8370176.0;	268434.6666666667;	0.0;	68.93333333333334;	17.2;	13.8
1375308776;	2;	5851.998832;	103.38531269866668;	1.7666666666666666;	8370176.0;	162178.4;	0.0;	69.33333333333333;	16.6;	12.866666666666667
1375309076;	2;	5851.998832;	146.2999708;	2.5;	8370176.0;	363505.3333333333;	0.06666666666666667;	804.1999999999999;	785.5333333333333;	41.733333333333334
1375309376;	2;	5851.998832;	103.38531269866668;	1.7666666666666666;	8370176.0;	452982.93333333335;	0.0;	68.13333333333333;	16.333333333333332;	12.6
1375309676;	2;	5851.998832;	134.595973136;	2.3;	8370176.0;	441798.93333333335;	0.0;	294.6;	239.8;	24.866666666666667
1375309976;	2;	5851.998832;	105.335978976;	1.8;	8370176.0;	268434.4;	0.0;	73.93333333333332;	17.4;	13.066666666666666
1375310276;	2;	5851.998832;	107.28664525333335;	1.8333333333333335;	8370176.0;	301988.0;	0.0;	70.53333333333333;	17.0;	12.666666666666666
1375310576;	2;	5851.998832;	107.28664525333335;	1.8333333333333335;	8370176.0;	134216.0;	0.0;	72.13333333333333;	16.8;	12.866666666666667
1375310876;	2;	5851.998832;	103.38531269866668;	1.7666666666666666;	8370176.0;	195733.6;	0.0;	72.86666666666667;	16.933333333333334;	12.733333333333333
1375311176;	2;	5851.998832;	113.13864408533334;	1.9333333333333333;	8370176.0;	240472.53333333333;	0.0;	122.66666666666667;	50.53333333333333;	24.266666666666666
1375311476;	2;	5851.998832;	103.38531269866668;	1.7666666666666666;	8370176.0;	301988.8;	0.0;	72.66666666666667;	17.0;	13.2
1375311776;	2;	5851.998832;	107.28664525333335;	1.8333333333333335;	8370176.0;	117438.4;	0.0;	73.33333333333333;	16.733333333333334;	12.733333333333333
1375312076;	2;	5851.998832;	107.28664525333335;	1.8333333333333335;	8370176.0;	201325.6;	0.0;	72.86666666666667;	22.4;	18.533333333333335
1375312376;	2;	5851.998832;	103.38531269866668;	1.7666666666666666;	8370176.0;	234880.0;	0.0;	72.93333333333332;	17.266666666666666;	13.066666666666666
1375312676;	2;	5851.998832;	118.99064291733333;	2.033333333333333;	8370176.0;	167770.93333333332;	11.933333333333334;	72.73333333333333;	28.733333333333334;	37.13333333333333
1375312976;	2;	5851.998832;	146.2999708;	2.5;	8370176.0;	385874.6666666667;	115.46666666666667;	74.0;	53.53333333333333;	178.6
1375313276;	2;	5851.998832;	150.2013033546667;	2.566666666666667;	8370176.0;	425021.3333333333;	5.8;	79.00000000000001;	32.4;	43.6
1375313576;	2;	5851.998832;	136.54663941333334;	2.3333333333333335;	8370176.0;	363504.8;	3.6666666666666665;	71.26666666666668;	45.13333333333333;	101.93333333333334
