Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	2;	5851.99868;	169.2899618142857;	2.892857142857143;	6137856.0;	1102501.142857143;	0.0;	436.6363636363637;	0.5714285714285714;	2.9285714285714284
1375308476;	2;	5851.99868;	146.299967;	2.5;	6137856.0;	1569865.4285714286;	0.0;	18.071428571428573;	4.285714285714286;	2.0714285714285716
1375308776;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1280658.6666666667;	0.0;	13.4;	0.5333333333333333;	0.4666666666666667
1375309076;	2;	5851.99868;	142.39863454666667;	2.4333333333333336;	6137856.0;	1403691.2;	0.0;	15.333333333333332;	0.6;	2.8666666666666667
1375309376;	2;	5851.99868;	135.84996935714284;	2.321428571428571;	6137856.0;	1276265.142857143;	0.0;	13.5;	0.6428571428571429;	0.35714285714285715
1375309676;	2;	5851.99868;	130.69463718666665;	2.2333333333333334;	6137856.0;	1152033.3333333333;	0.0;	13.133333333333333;	0.5333333333333333;	0.4
1375309976;	2;	5851.99868;	131.6699703;	2.25;	6137856.0;	1210354.5714285714;	0.0;	14.142857142857142;	0.5714285714285714;	2.857142857142857
1375310276;	2;	5851.99868;	140.44796831999997;	2.4;	6137856.0;	1247103.7333333334;	0.0;	13.066666666666666;	0.5333333333333333;	0.4
1375310576;	2;	5851.99868;	132.64530341333332;	2.2666666666666666;	6137856.0;	1012223.4666666667;	0.0;	13.866666666666667;	0.6;	0.4666666666666667
1375310876;	2;	5851.99868;	161.90529681333336;	2.766666666666667;	6137856.0;	1135256.0;	0.0;	20.200000000000003;	0.5333333333333333;	2.7333333333333334
1375311176;	2;	5851.99868;	130.69463718666665;	2.2333333333333334;	6137856.0;	1012224.0;	0.0;	13.133333333333335;	0.4666666666666667;	0.3333333333333333
1375311476;	2;	5851.99868;	132.64530341333332;	2.2666666666666666;	6137856.0;	1040185.6;	0.0;	13.466666666666665;	0.6;	0.4
1375311776;	2;	5851.99868;	148.25063322666665;	2.533333333333333;	6137856.0;	1034593.3333333334;	0.0;	14.933333333333334;	0.5333333333333333;	2.6666666666666665
1375312076;	2;	5851.99868;	158.00396436;	2.7;	6137856.0;	1202365.0666666667;	0.0;	17.400000000000002;	3.933333333333333;	2.0
1375312376;	2;	5851.99868;	148.25063322666665;	2.533333333333333;	6137856.0;	1224733.6;	0.0;	13.333333333333332;	0.6;	0.4
1375312676;	2;	5851.99868;	132.64530341333332;	2.2666666666666666;	6137856.0;	1342174.4;	0.0;	14.933333333333334;	0.6;	2.8666666666666667
1375312976;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	989854.1333333333;	0.0;	12.933333333333334;	0.4666666666666667;	0.3333333333333333
1375313276;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1140848.8;	0.0;	12.8;	0.5333333333333333;	0.4
1375313576;	2;	5851.99868;	138.49730209333333;	2.3666666666666667;	6137856.0;	984261.6;	0.0;	14.533333333333335;	0.5333333333333333;	2.6666666666666665
1375313876;	2;	5851.99868;	134.59596964;	2.3;	6137856.0;	1029000.0;	0.0;	12.399999999999999;	0.5333333333333333;	0.4
1375314176;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1224734.4;	0.0;	14.266666666666666;	0.5333333333333333;	0.4
1375314476;	2;	5851.99868;	298.45193267999997;	5.1;	6137856.0;	1179994.9333333333;	0.0;	23.266666666666666;	0.5333333333333333;	2.7333333333333334
1375314776;	2;	5851.99868;	132.64530341333332;	2.2666666666666666;	6137856.0;	1342175.2;	0.0;	12.866666666666667;	0.4;	0.3333333333333333
1375315076;	2;	5851.99868;	134.59596964;	2.3;	6137856.0;	1258288.8;	0.0;	13.333333333333332;	0.4666666666666667;	0.4
1375315376;	2;	5851.99868;	185.31329153333337;	3.166666666666667;	6137856.0;	1476392.8;	0.0;	324.0;	0.5333333333333333;	2.7333333333333334
1375315676;	2;	5851.99868;	159.95463058666664;	2.733333333333333;	6137856.0;	1191180.8;	0.0;	17.2;	3.8666666666666667;	2.0
1375315977;	2;	5851.99868;	134.59596964;	2.3;	6137856.0;	1073740.0;	0.0;	12.866666666666667;	0.4666666666666667;	0.4
1375316277;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1023408.8;	0.0;	15.266666666666666;	0.6;	2.933333333333333
1375316577;	2;	5851.99868;	126.79330473333331;	2.1666666666666665;	6137856.0;	1006630.9333333333;	0.0;	13.399999999999999;	0.3333333333333333;	0.3333333333333333
1375316877;	2;	5851.99868;	134.59596964;	2.3;	6137856.0;	1191180.0;	0.0;	12.933333333333334;	0.4666666666666667;	0.4
1375317177;	2;	5851.99868;	126.79330473333331;	2.1666666666666665;	6137856.0;	883597.6;	0.0;	14.733333333333333;	0.5333333333333333;	2.6666666666666665
1375317477;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1219142.1333333333;	0.0;	12.8;	0.4;	0.4
1375317777;	2;	5851.99868;	134.59596964;	2.3;	6137856.0;	1179995.4666666666;	0.0;	14.333333333333332;	0.5333333333333333;	0.4
1375318077;	2;	5851.99868;	175.5599604;	3.0;	6137856.0;	1465207.4666666666;	0.0;	19.4;	0.5333333333333333;	2.8
1375318377;	2;	5851.99868;	130.69463718666665;	2.2333333333333334;	6137856.0;	1644164.2666666666;	0.0;	13.0;	0.4666666666666667;	0.3333333333333333
1375318677;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1034592.5333333333;	0.0;	13.133333333333333;	0.4666666666666667;	0.4
1375318977;	2;	5851.99868;	152.15196568;	2.6;	6137856.0;	1029001.0666666667;	0.0;	15.066666666666666;	0.5333333333333333;	2.6666666666666665
1375319277;	2;	5851.99868;	154.10263190666666;	2.6333333333333333;	6137856.0;	1112887.2;	0.0;	17.666666666666668;	3.8666666666666667;	1.9333333333333333
1375319577;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1012224.0;	0.0;	13.333333333333332;	0.4666666666666667;	0.4
1375319877;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1140848.5333333334;	0.0;	14.666666666666666;	0.4666666666666667;	2.933333333333333
1375320177;	2;	5851.99868;	124.84263850666666;	2.1333333333333333;	6137856.0;	1112886.4;	0.0;	13.533333333333333;	0.4666666666666667;	0.3333333333333333
1375320477;	2;	5851.99868;	136.54663586666666;	2.3333333333333335;	6137856.0;	1006631.4666666667;	0.0;	12.866666666666667;	0.4666666666666667;	0.4
1375320777;	2;	5851.99868;	128.74397096;	2.2;	6137856.0;	922745.3333333334;	0.0;	14.733333333333333;	0.5333333333333333;	2.6666666666666665
1375321077;	2;	5851.99868;	146.299967;	2.5;	6137856.0;	989853.8666666667;	0.0;	16.333333333333332;	0.6;	0.4666666666666667
1375321377;	2;	5851.99868;	138.49730209333333;	2.3666666666666667;	6137856.0;	1001038.6666666666;	0.0;	14.133333333333333;	0.6;	0.4
