Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	7.133333333333334;	0.2;	1.1333333333333333
1375308476;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	1.0;	0.0;	1.0
1375308776;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	156587.2;	0.0;	0.8;	0.0;	1.0
1375309076;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	156587.2;	0.0;	0.8666666666666667;	0.0;	1.0
1375309376;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375309676;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375309976;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	2.466666666666667;	1.3333333333333333;	0.06666666666666667;	1.1333333333333333
1375310276;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375310576;	8;	20799.995016;	76.266648392;	0.36666666666666664;	3.279872E7;	0.0;	0.0;	2.4;	0.0;	1.5333333333333334
1375310876;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	67108.8;	0.0;	1.2;	0.0;	1.0
1375311176;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375311476;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	22369.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375311776;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	380283.2;	0.0;	0.8;	0.0;	1.0
1375312076;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	223696.0;	0.5333333333333333;	1.4;	0.0;	1.0
1375312376;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.0
1375312676;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375312976;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	89478.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375313276;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	246065.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375313576;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375313876;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	7.333333333333333;	0.2;	1.1333333333333333
1375314176;	8;	20799.995016;	76.266648392;	0.36666666666666664;	3.279872E7;	67108.8;	0.06666666666666667;	2.4;	0.0;	1.5333333333333334
1375314476;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	22369.6;	0.0;	1.0666666666666667;	0.0;	1.0
1375314776;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	178956.8;	0.0;	0.9333333333333333;	0.0;	1.0
1375315076;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375315376;	8;	20799.995016;	74.533315474;	0.35833333333333334;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375315676;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375315976;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.0
1375316277;	8;	20799.995016;	76.266648392;	0.36666666666666664;	3.279872E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375316577;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375316877;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375317177;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.6;	1.2666666666666666;	0.0;	1.0
1375317477;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375317777;	8;	20799.995016;	76.266648392;	0.36666666666666664;	3.279872E7;	89478.4;	0.0;	2.4;	0.0;	1.5333333333333334
1375318077;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	246065.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375318377;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375318677;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	134217.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375318977;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	1.0666666666666667;	0.0;	1.0
1375319277;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375319577;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	0.7333333333333333;	0.0;	1.0
1375319877;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375320177;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	111848.0;	0.06666666666666667;	6.933333333333334;	0.2;	1.1333333333333333
1375320477;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	246065.6;	0.0;	1.0;	0.0;	1.0
1375320777;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	134217.6;	0.06666666666666667;	1.0666666666666667;	6.533333333333333;	7.6
1375321077;	8;	20799.995016;	74.533315474;	0.35833333333333334;	3.279872E7;	156587.2;	0.0;	0.7333333333333333;	0.0;	1.0
1375321377;	8;	20799.995016;	77.99998131000001;	0.375;	3.279872E7;	134217.6;	0.06666666666666667;	2.4;	0.0;	1.5333333333333334
1375321677;	8;	20799.995016;	74.533315474;	0.35833333333333334;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375321977;	8;	20799.995016;	77.99998131000001;	0.375;	3.279872E7;	134217.6;	0.0;	1.0666666666666667;	0.0;	1.0
1375322277;	8;	20799.995016;	77.99998131000001;	0.375;	3.279872E7;	134217.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375322577;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375322877;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375323177;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375323477;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375323777;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	178956.8;	0.0;	0.8;	0.0;	1.0
1375324077;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	246065.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375324377;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	246065.6;	0.0;	0.6666666666666666;	0.0;	1.0
1375324677;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375324977;	8;	20799.995016;	77.99998131000001;	0.375;	3.279872E7;	0.0;	0.13333333333333333;	2.6666666666666665;	0.0;	1.4666666666666666
1375325277;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.06666666666666667;	0.9333333333333333;	0.0;	1.0
1375325577;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1375325878;	8;	20799.995016;	74.533315474;	0.35833333333333334;	3.279872E7;	67108.8;	0.0;	7.0;	0.2;	1.1333333333333333
1375326178;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.3333333333333333;	0.0;	1.0
1375326478;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375326778;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.0
1375327078;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375327378;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	402652.8;	0.0;	1.0666666666666667;	0.0;	1.0
1375327678;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375327978;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375328278;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375328578;	8;	20799.995016;	372.66657737;	1.7916666666666665;	3.279872E7;	872414.4;	171.26666666666668;	605.9333333333333;	0.6;	28.733333333333334
1375328878;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	402652.8;	0.0;	2.066666666666667;	0.0;	1.0
1375329178;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375329478;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	156587.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375329778;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	134217.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375330078;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	134217.6;	0.0;	0.8666666666666667;	0.0;	1.0
1375330378;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	67108.8;	0.0;	1.1333333333333333;	0.0;	1.0
1375330678;	8;	20799.995016;	74.533315474;	0.35833333333333334;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375330978;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375331278;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	6.666666666666667;	0.2;	1.1333333333333333
1375331578;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375331878;	8;	20799.995016;	74.533315474;	0.35833333333333334;	3.279872E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375332178;	8;	20799.995016;	76.266648392;	0.36666666666666664;	3.279872E7;	0.0;	0.0;	2.2;	0.0;	1.5333333333333334
1375332478;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375332778;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375333078;	8;	20799.995016;	76.266648392;	0.36666666666666664;	3.279872E7;	67108.8;	0.0;	1.2666666666666666;	0.0;	1.0
1375333378;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375333678;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375333978;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.0
1375334278;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375334578;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375334878;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375335179;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	178956.8;	0.0;	0.8;	0.0;	1.0
1375335479;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375335779;	8;	20799.995016;	77.99998131000001;	0.375;	3.279872E7;	134217.6;	0.06666666666666667;	2.6666666666666665;	0.0;	1.5333333333333334
1375336079;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375336378;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375336678;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375336978;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	67108.8;	0.0;	7.866666666666666;	0.2;	1.1333333333333333
1375337278;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	134217.6;	0.0;	1.2;	0.0;	1.0
1375337578;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375337878;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375338178;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375338478;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	89478.4;	0.0;	1.0666666666666667;	0.0;	1.0
1375338778;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	201326.4;	0.0;	2.4;	0.06666666666666667;	1.1333333333333333
1375339078;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	0.0;	0.0;	11.933333333333334;	0.06666666666666667;	1.0
1375339378;	8;	20799.995016;	79.73331422800001;	0.38333333333333336;	3.279872E7;	0.0;	0.06666666666666667;	2.4;	0.0;	1.5333333333333334
1375339678;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375339978;	8;	20799.995016;	72.79998255599999;	0.35;	3.279872E7;	335544.0;	0.0;	1.0;	0.0;	1.0
1375340278;	8;	20799.995016;	126.53330301400001;	0.6083333333333334;	3.279872E7;	1207958.4;	124.46666666666667;	21.6;	0.06666666666666667;	1.3333333333333333
1375340578;	8;	20799.995016;	71.06664963799999;	0.3416666666666666;	3.279872E7;	89478.4;	0.0;	2.2666666666666666;	0.0;	1.0
1375340878;	8;	20799.995016;	83.19998006400002;	0.4;	3.279872E7;	0.0;	31.333333333333332;	3.6;	0.0;	1.0
1375341178;	8;	20799.995016;	69.33331672000001;	0.33333333333333337;	3.279872E7;	0.0;	0.0;	2.2666666666666666;	0.0;	1.0
