Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	2;	5851.9989;	747.1051929;	12.766666666666667;	8388608.0;	1308620.0;	0.0;	1.0;	11.0;	27.2
1375308476;	2;	5851.9989;	672.9798734999999;	11.5;	8388608.0;	1157626.4;	0.0;	1.0;	13.466666666666667;	30.666666666666668
1375308776;	2;	5851.9989;	743.2038603;	12.7;	8388608.0;	1157625.6;	0.0;	1.0;	13.4;	33.46666666666667
1375309076;	2;	5851.9989;	758.8091906999999;	12.966666666666667;	8388608.0;	1073740.8;	0.0;	1.0;	11.866666666666667;	27.666666666666668
1375309376;	2;	5851.9989;	661.2758757;	11.3;	8388608.0;	973076.0;	0.0;	0.9333333333333333;	13.333333333333334;	31.933333333333334
1375309676;	2;	5851.9989;	764.6611896000001;	13.066666666666668;	8388608.0;	1224735.2;	0.0;	2.466666666666667;	13.066666666666666;	32.0
1375309976;	2;	5851.9989;	743.2038603;	12.7;	8388608.0;	939521.6;	0.06666666666666667;	1.3333333333333333;	11.8;	27.666666666666668
1375310276;	2;	5851.9989;	653.4732105;	11.166666666666668;	8388608.0;	738196.0;	0.0;	0.9333333333333333;	13.666666666666666;	33.8
1375310576;	2;	5851.9989;	752.9571918;	12.866666666666667;	8388608.0;	754973.6;	0.0;	0.9333333333333333;	12.533333333333333;	30.133333333333333
1375310876;	2;	5851.9989;	698.3385353999998;	11.933333333333332;	8388608.0;	732603.4666666667;	0.0;	1.2;	11.933333333333334;	27.733333333333334
1375311176;	2;	5851.9989;	680.7825386999998;	11.633333333333333;	8388608.0;	727010.6666666666;	0.06666666666666667;	3.066666666666667;	14.533333333333333;	35.666666666666664
1375311476;	2;	5851.9989;	760.7598569999999;	13.0;	8388608.0;	771749.6;	0.0;	2.5;	11.8;	28.266666666666666
1375311776;	2;	5851.9989;	649.5718779;	11.1;	8388608.0;	805304.0;	0.0;	1.0666666666666667;	11.666666666666666;	27.6
1375312076;	2;	5851.9989;	643.7198789999999;	11.0;	8388608.0;	710233.0666666667;	0.0;	0.8666666666666667;	10.666666666666666;	27.0
1375312376;	2;	5851.9989;	669.0785408999999;	11.433333333333332;	8388608.0;	933929.3333333334;	0.0;	0.9333333333333333;	10.733333333333333;	27.066666666666666
1375312676;	2;	5851.9989;	710.0425331999999;	12.133333333333333;	8388608.0;	788526.9333333333;	0.0;	1.0;	14.866666666666667;	36.46666666666667
1375312976;	2;	5851.9989;	743.2038603;	12.7;	8388608.0;	838859.2;	0.0;	1.4666666666666666;	10.733333333333333;	27.133333333333333
1375313276;	2;	5851.9989;	669.0785408999999;	11.433333333333332;	8388608.0;	889191.2;	0.0;	0.9333333333333333;	12.533333333333333;	28.733333333333334
1375313576;	2;	5851.9989;	725.6478635999999;	12.4;	8388608.0;	827674.1333333333;	0.0;	1.0;	13.0;	34.86666666666667
1375313876;	2;	5851.9989;	743.2038603;	12.7;	8388608.0;	721418.4;	0.0;	1.0666666666666667;	10.733333333333333;	27.066666666666666
1375314176;	2;	5851.9989;	657.3745430999999;	11.233333333333333;	8388608.0;	732602.9333333333;	0.0;	0.9333333333333333;	12.933333333333334;	30.066666666666666
