Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	71902.28571428571;	0.0;	2.5714285714285716;	0.0;	0.9285714285714286
1375308476;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	23967.428571428572;	0.0;	1.9285714285714286;	0.0;	1.0
1375308776;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	131820.85714285713;	0.0;	1.2857142857142858;	0.0;	1.0
1375309076;	4;	11703.998152;	121.21998085999998;	1.0357142857142856;	1.6777216E7;	323560.28571428574;	0.0;	1.5;	0.0;	1.0714285714285714
1375309376;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	299592.85714285716;	0.0;	1.0714285714285714;	0.0;	1.0
1375309676;	4;	11703.998152;	127.48997987000003;	1.0892857142857144;	1.6777216E7;	0.0;	0.0;	1.7857142857142858;	0.0;	1.0714285714285714
1375309976;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	71902.28571428571;	0.0;	1.2857142857142858;	0.0;	1.0
1375310276;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	131820.85714285713;	0.0;	1.0714285714285714;	0.0;	1.0
1375310576;	4;	11703.998152;	121.21998085999998;	1.0357142857142856;	1.6777216E7;	59918.57142857143;	0.0;	1.0;	0.0;	1.0
1375310876;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1375311176;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	190141.6;	0.0;	1.0666666666666667;	0.0;	1.0
1375311476;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	134217.6;	0.0;	1.0;	0.0;	1.0
1375311776;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	145402.4;	0.0;	1.1333333333333333;	0.0;	1.0
1375312076;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	89478.4;	0.0;	1.0666666666666667;	0.0;	1.0
1375312376;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	134217.6;	0.0;	1.4666666666666666;	0.0;	1.0
1375312676;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	167772.0;	0.0;	1.0;	0.0;	1.0
1375312976;	4;	11703.998152;	120.94131423733332;	1.0333333333333332;	1.6777216E7;	123032.8;	0.0;	1.0;	0.0;	1.0
1375313276;	4;	11703.998152;	123.30998053000002;	1.0535714285714286;	1.6777216E7;	0.0;	0.0;	1.0714285714285714;	0.0;	1.0
1375313576;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	134217.6;	0.0;	1.1333333333333333;	0.0;	1.0
1375313876;	4;	11703.998152;	121.21998085999998;	1.0357142857142856;	1.6777216E7;	167772.0;	0.0;	1.0714285714285714;	0.0;	1.0
1375314176;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	0.0;	0.0;	1.0714285714285714;	0.0;	1.0
1375314476;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	95869.71428571429;	0.0;	1.1428571428571428;	0.0;	1.0
1375314776;	4;	11703.998152;	121.21998085999998;	1.0357142857142856;	1.6777216E7;	167772.0;	0.0;	1.2142857142857142;	0.0;	1.0
1375315076;	4;	11703.998152;	121.21998085999998;	1.0357142857142856;	1.6777216E7;	0.0;	0.0;	1.7857142857142858;	0.0;	1.0714285714285714
1375315376;	4;	11703.998152;	121.21998085999998;	1.0357142857142856;	1.6777216E7;	0.0;	0.0;	2.0;	0.07142857142857142;	1.0714285714285714
1375315676;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	89478.4;	0.0;	1.0666666666666667;	0.0;	1.0
1375315977;	4;	11703.998152;	122.89198059600001;	1.05;	1.6777216E7;	145402.4;	0.0;	1.0666666666666667;	0.0;	1.0
1375316277;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	191739.42857142858;	0.0;	1.0714285714285714;	0.0;	1.0
1375316577;	4;	11703.998152;	119.12998119000002;	1.017857142857143;	1.6777216E7;	179755.7142857143;	0.0;	1.0714285714285714;	0.0;	1.0
1375316877;	4;	11703.998152;	120.94131423733332;	1.0333333333333332;	1.6777216E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375317177;	4;	11703.998152;	124.84264695466668;	1.0666666666666667;	1.6777216E7;	33554.4;	0.0;	1.4666666666666666;	0.0;	1.0
1375317477;	4;	11703.998152;	129.57997953999998;	1.107142857142857;	1.6777216E7;	59918.57142857143;	0.0;	1.0714285714285714;	0.0;	0.9285714285714286
1375317777;	4;	11703.998152;	117.03998152;	1.0;	1.6777216E7;	95869.71428571429;	0.0;	1.0714285714285714;	0.0;	1.0
1375318077;	4;	11703.998152;	122.89198059600001;	1.05;	1.6777216E7;	167772.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375318377;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	156587.2;	0.0;	1.0;	0.0;	1.0
1375318677;	4;	11703.998152;	120.94131423733332;	1.0333333333333332;	1.6777216E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375318977;	4;	11703.998152;	120.94131423733332;	1.0333333333333332;	1.6777216E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375319277;	4;	11703.998152;	120.94131423733332;	1.0333333333333332;	1.6777216E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375319577;	4;	11703.998152;	122.89198059600001;	1.05;	1.6777216E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375319877;	4;	11703.998152;	120.94131423733332;	1.0333333333333332;	1.6777216E7;	0.0;	0.0;	1.0;	0.06666666666666667;	1.0
1375320177;	4;	11703.998152;	118.99064787866666;	1.0166666666666666;	1.6777216E7;	0.0;	0.0;	1.0;	0.0;	1.0
