Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	44739.2;	0.0;	0.8;	0.0;	1.0
1375308476;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	223696.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375308776;	8;	20799.994504;	83.199978016;	0.4;	3.2603448E7;	201326.4;	0.0;	2.4;	0.06666666666666667;	1.5333333333333334
1375309076;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	223696.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375309376;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	156587.2;	0.0;	0.7333333333333333;	0.0;	1.0
1375309676;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	1.3333333333333333;	0.06666666666666667;	1.1333333333333333
1375309976;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	335544.0;	0.06666666666666667;	1.1333333333333333;	0.0;	1.0
1375310276;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	268435.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375310576;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.06666666666666667;	1.0;	0.0;	1.0
1375310876;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375311176;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375311476;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	156587.2;	0.0;	0.8;	0.0;	1.0
1375311776;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.8666666666666667;	1.2;	0.0;	1.0
1375312076;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1375312376;	8;	20799.994504;	88.39997664199998;	0.425;	3.2603448E7;	0.0;	0.0;	7.8;	0.2;	1.6666666666666667
1375312676;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	1.0;	0.0;	1.0
1375312976;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375313276;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375313576;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1375313876;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375314176;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	134217.6;	0.0;	1.2666666666666666;	0.0;	1.0
1375314476;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	134217.6;	0.6666666666666666;	1.7333333333333334;	0.0;	1.0
1375314776;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375315076;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	290804.8;	0.0;	0.7333333333333333;	0.0;	1.0
1375315376;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	290804.8;	0.0;	0.8;	0.0;	1.0
1375315676;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375315976;	8;	20799.994504;	81.46664514066666;	0.39166666666666666;	3.2603448E7;	111848.0;	0.06666666666666667;	2.1333333333333333;	0.0;	1.5333333333333334
1375316277;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	246065.6;	0.0;	1.0;	0.0;	1.0
1375316577;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	111848.0;	0.0;	0.7333333333333333;	0.0;	1.0
1375316877;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.0
1375317177;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	0.0;	0.0;	1.4;	0.0;	1.0
1375317477;	8;	20799.994504;	77.99997939;	0.375;	3.2603448E7;	67108.8;	0.0;	1.1333333333333333;	0.0;	1.0
1375317777;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375318077;	8;	20799.994504;	83.199978016;	0.4;	3.2603448E7;	89478.4;	12.8;	13.933333333333334;	0.26666666666666666;	1.1333333333333333
1375318377;	8;	20799.994504;	76.26664651466666;	0.36666666666666664;	3.2603448E7;	0.0;	0.0;	1.2;	0.0;	1.0
1375318677;	8;	20799.994504;	74.53331363933333;	0.35833333333333334;	3.2603448E7;	0.0;	0.0;	0.8;	0.0;	1.0
