Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	8;	20799.996824;	83.19998729600002;	0.4;	2.080768E7;	139808.0;	0.0;	2.2666666666666666;	0.0;	1.5333333333333334
1375308476;	8;	20799.996824;	79.73332115866668;	0.38333333333333336;	2.080768E7;	209712.0;	0.0;	0.8;	0.0;	1.0
1375308776;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	13980.8;	0.0;	0.8666666666666667;	0.0;	1.0
1375309076;	8;	20799.996824;	79.73332115866668;	0.38333333333333336;	2.080768E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375309376;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	0.0;	0.0;	0.8;	0.0;	1.0
1375309676;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1375309976;	8;	20799.996824;	81.46665422733334;	0.39166666666666666;	2.080768E7;	41942.4;	0.0;	1.5333333333333334;	0.0;	1.0
1375310276;	8;	20799.996824;	81.46665422733334;	0.39166666666666666;	2.080768E7;	69904.0;	0.0;	1.5333333333333334;	0.06666666666666667;	1.1333333333333333
1375310576;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	55923.2;	0.0;	1.0;	0.0;	1.0
1375310876;	8;	20799.996824;	83.19998729600002;	0.4;	2.080768E7;	125827.2;	0.0;	7.8;	0.2;	1.1333333333333333
1375311176;	8;	20799.996824;	84.93332036466668;	0.4083333333333334;	2.080768E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375311476;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	41942.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375311776;	8;	20799.996824;	88.399986502;	0.425;	2.080768E7;	0.0;	0.0;	2.2666666666666666;	0.06666666666666667;	1.5333333333333334
1375312076;	8;	20799.996824;	83.19998729600002;	0.4;	2.080768E7;	41942.4;	0.0;	0.8666666666666667;	0.0;	1.0
1375312376;	8;	20799.996824;	83.19998729600002;	0.4;	2.080768E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1375312676;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	13980.8;	0.0;	0.8666666666666667;	0.0;	1.0
1375312976;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	125827.2;	0.0;	0.9333333333333333;	0.0;	1.0
1375313276;	8;	20799.996824;	81.46665422733334;	0.39166666666666666;	2.080768E7;	209712.0;	0.06666666666666667;	1.6666666666666667;	0.0;	1.0
1375313576;	8;	20799.996824;	79.73332115866668;	0.38333333333333336;	2.080768E7;	209712.0;	0.0;	0.9333333333333333;	0.0;	1.0
1375313876;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	139808.0;	0.0;	2.0;	0.0;	1.0
1375314176;	8;	20799.996824;	77.99998809;	0.375;	2.080768E7;	41942.4;	0.0;	1.0;	0.0;	1.0
1375314476;	8;	20799.996824;	81.46665422733334;	0.39166666666666666;	2.080768E7;	125827.2;	0.0;	1.4;	0.0;	1.0
