Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375308176;	6;	15599.995776;	6683.731523584;	42.84444444444444;	2.5165824E7;	1.31365592E7;	6560.2;	7629.066666666666;	598.0;	38.13333333333333
1375308476;	6;	15599.995776;	6226.1316474879995;	39.91111111111111;	2.5165824E7;	1.37908696E7;	7354.0;	8055.8;	615.0666666666667;	45.13333333333333
1375308776;	6;	15599.995776;	6643.864867712;	42.58888888888889;	2.5165824E7;	1.3086226933333334E7;	8573.466666666667;	8732.333333333334;	619.5333333333333;	64.46666666666667
1375309076;	6;	15599.995776;	6576.264886016;	42.15555555555555;	2.5165824E7;	1.42438536E7;	7313.733333333334;	8592.599999999999;	607.1333333333333;	58.266666666666666
1375309376;	6;	15599.995776;	6184.531658752001;	39.644444444444446;	2.5165824E7;	1.43948496E7;	6665.066666666667;	7836.133333333333;	599.8666666666667;	46.53333333333333
1375309676;	6;	15599.995776;	6207.064985984;	39.788888888888884;	2.5165824E7;	1.30862256E7;	6832.666666666667;	7444.333333333334;	611.7333333333333;	46.2
1375309976;	6;	15599.995776;	6506.931571456001;	41.711111111111116;	2.5165824E7;	1.3388217333333334E7;	7017.266666666666;	8101.533333333334;	617.2666666666667;	49.46666666666667
1375310276;	6;	15599.995776;	6321.464955007999;	40.52222222222222;	2.5165824E7;	1.33882168E7;	6565.133333333333;	7478.6;	864.8;	70.2
1375310576;	6;	15599.995776;	6444.531588352;	41.31111111111111;	2.5165824E7;	1.3253998933333334E7;	6490.266666666666;	7677.866666666667;	602.4;	56.0
1375310876;	6;	15599.995776;	6238.2649775360005;	39.98888888888889;	2.5165824E7;	1.36398752E7;	5366.666666666667;	7198.6;	602.6;	35.13333333333333
1375311176;	6;	15599.995776;	6463.598249856;	41.43333333333333;	2.5165824E7;	1.3069449066666666E7;	6483.133333333333;	7891.333333333334;	611.0666666666667;	45.6
1375311476;	6;	15599.995776;	6473.99824704;	41.5;	2.5165824E7;	1.2633241066666666E7;	6891.266666666666;	8159.266666666666;	612.8;	52.2
1375311776;	6;	15599.995776;	6413.331596800001;	41.111111111111114;	2.5165824E7;	1.35895432E7;	5685.333333333333;	7824.533333333334;	602.4666666666667;	48.4
1375312076;	6;	15599.995776;	6529.464898687999;	41.855555555555554;	2.5165824E7;	1.3589542666666666E7;	6341.533333333333;	7541.333333333334;	609.8666666666667;	38.06666666666667
1375312376;	6;	15599.995776;	6775.598165376;	43.43333333333334;	2.5165824E7;	1.2633241866666667E7;	7901.866666666668;	8776.466666666665;	610.8666666666667;	45.46666666666667
1375312676;	6;	15599.995776;	6619.598207615999;	42.43333333333333;	2.5165824E7;	1.3488880266666668E7;	6335.666666666666;	7427.533333333334;	620.7333333333333;	58.46666666666667
1375312976;	6;	15599.995776;	6525.99823296;	41.833333333333336;	2.5165824E7;	1.3052672533333333E7;	5731.533333333333;	7206.200000000001;	605.8666666666667;	53.0
1375313276;	6;	15599.995776;	6040.66503104;	38.72222222222222;	2.5165824E7;	1.3874756E7;	6178.8;	7809.133333333333;	608.2666666666667;	40.333333333333336
1375313576;	6;	15599.995776;	6489.598242816;	41.6;	2.5165824E7;	1.2700349866666667E7;	6143.933333333333;	8224.266666666666;	613.6;	54.06666666666667
1375313876;	6;	15599.995776;	6023.3317024;	38.611111111111114;	2.5165824E7;	1.36902064E7;	5347.0;	6784.866666666667;	860.9333333333333;	53.2
1375314176;	6;	15599.995776;	6243.464976128;	40.02222222222222;	2.5165824E7;	1.3337885333333334E7;	5597.866666666667;	7652.333333333332;	608.2666666666667;	62.2
1375314476;	6;	15599.995776;	5978.265047935999;	38.322222222222216;	2.5165824E7;	1.3589543733333332E7;	6859.866666666667;	8162.0;	600.0;	40.8
1375314776;	6;	15599.995776;	6532.931564416001;	41.87777777777778;	2.5165824E7;	1.4277408533333333E7;	7118.533333333334;	8133.933333333334;	605.4;	37.6
1375315076;	6;	15599.995776;	6026.798368128;	38.63333333333333;	2.5165824E7;	1.2650018666666666E7;	7000.4;	7926.9333333333325;	624.0;	49.4
1375315376;	6;	15599.995776;	6357.864945152;	40.75555555555555;	2.5165824E7;	1.3958641333333334E7;	7205.0;	8269.466666666667;	611.0;	58.733333333333334
1375315676;	6;	15599.995776;	7300.798023168001;	46.800000000000004;	2.5165824E7;	1.3388216533333333E7;	5430.0;	11161.733333333334;	605.2;	46.2
1375315977;	6;	15599.995776;	6390.798269568;	40.96666666666667;	2.5165824E7;	1.44787352E7;	8839.266666666666;	18502.600000000002;	609.9333333333333;	43.2
1375316277;	6;	15599.995776;	4811.732030464001;	30.84444444444445;	2.5165824E7;	1.3958642133333333E7;	8010.333333333332;	10310.533333333333;	616.8;	49.86666666666667
1375316577;	6;	15599.995776;	4497.99878208;	28.833333333333332;	2.5165824E7;	1.3455324533333333E7;	5944.533333333333;	9142.133333333333;	610.8666666666667;	54.53333333333333
1375316877;	6;	15599.995776;	4317.732164224;	27.67777777777778;	2.5165824E7;	1.30358952E7;	6383.466666666667;	8511.733333333332;	607.2666666666667;	52.4
1375317177;	6;	15599.995776;	4504.9321135360005;	28.87777777777778;	2.5165824E7;	1.3287553333333334E7;	6795.0;	9878.0;	603.9333333333333;	37.86666666666667
1375317477;	6;	15599.995776;	5004.131978367999;	32.077777777777776;	2.5165824E7;	1.3975418933333334E7;	7035.133333333333;	10348.933333333334;	859.4666666666667;	56.86666666666667
1375317777;	6;	15599.995776;	4293.465504128;	27.522222222222222;	2.5165824E7;	1.4982050666666666E7;	6248.400000000001;	9908.0;	616.8;	58.266666666666666
1375318077;	6;	15599.995776;	4102.798889088001;	26.3;	2.5165824E7;	1.40593048E7;	7258.133333333333;	10030.133333333333;	603.6666666666666;	51.0
1375318377;	6;	15599.995776;	3934.6656012800004;	25.222222222222225;	2.5165824E7;	1.35224336E7;	5471.933333333333;	9486.133333333333;	600.8666666666667;	39.06666666666667
1375318677;	6;	15599.995776;	4400.932141696;	28.211111111111112;	2.5165824E7;	1.2515801333333334E7;	6441.200000000001;	7767.733333333334;	613.9333333333333;	39.333333333333336
1375318977;	6;	15599.995776;	4414.798804608;	28.3;	2.5165824E7;	1.22641432E7;	6307.333333333334;	7670.066666666666;	613.2666666666667;	48.46666666666667
1375319277;	6;	15599.995776;	4473.7321219840005;	28.67777777777778;	2.5165824E7;	1.22976968E7;	6011.2;	7511.2;	613.8;	68.8
1375319577;	6;	15599.995776;	4390.532144512001;	28.144444444444446;	2.5165824E7;	1.2851345066666666E7;	6152.733333333334;	8397.599999999999;	603.1333333333333;	44.8
1375319877;	6;	15599.995776;	4433.865466112;	28.42222222222222;	2.5165824E7;	1.25158016E7;	5257.933333333333;	7083.6;	607.1333333333333;	38.4
1375320177;	6;	15599.995776;	4419.9988032;	28.333333333333332;	2.5165824E7;	1.3035894666666666E7;	5207.466666666667;	7460.266666666666;	612.4666666666667;	46.733333333333334
1375320477;	6;	15599.995776;	4336.798825727999;	27.8;	2.5165824E7;	1.2868122666666666E7;	6324.066666666667;	8123.066666666667;	610.1333333333333;	56.0
1375320777;	6;	15599.995776;	4010.9322472959993;	25.71111111111111;	2.5165824E7;	1.3455325866666667E7;	7362.0666666666675;	9071.8;	598.0;	41.0
1375321077;	6;	15599.995776;	4241.465518208;	27.188888888888886;	2.5165824E7;	1.4109637333333334E7;	6263.666666666667;	7342.466666666666;	852.0;	39.666666666666664
1375321377;	6;	15599.995776;	4641.865409792;	29.755555555555556;	2.5165824E7;	1.3505656533333333E7;	7044.466666666667;	8241.333333333332;	615.1333333333333;	54.53333333333333
1375321677;	6;	15599.995776;	4217.1988581119995;	27.03333333333333;	2.5165824E7;	1.34888792E7;	7428.200000000001;	7490.933333333334;	608.8666666666667;	54.8
1375321977;	6;	15599.995776;	4024.798910208;	25.8;	2.5165824E7;	1.27171272E7;	7031.466666666666;	7722.599999999999;	606.1333333333333;	47.8
1375322277;	6;	15599.995776;	4326.398828544;	27.733333333333334;	2.5165824E7;	1.3505657866666667E7;	7213.200000000001;	7707.666666666668;	610.2666666666667;	43.266666666666666
1375322577;	6;	15599.995776;	4582.932092416;	29.37777777777778;	2.5165824E7;	1.3153335733333332E7;	6298.9333333333325;	7652.466666666667;	613.6666666666666;	45.8
1375322877;	6;	15599.995776;	4428.66546752;	28.388888888888886;	2.5165824E7;	1.24486928E7;	5477.133333333333;	6689.333333333333;	612.6;	56.06666666666667
1375323177;	6;	15599.995776;	4608.932085376001;	29.544444444444448;	2.5165824E7;	1.2616465066666666E7;	6618.733333333334;	8269.133333333333;	603.6;	55.0
1375323477;	6;	15599.995776;	4754.532045952;	30.477777777777778;	2.5165824E7;	1.3220444E7;	7046.066666666667;	8205.066666666668;	602.4;	38.46666666666667
1375323777;	6;	15599.995776;	4494.532116352;	28.811111111111114;	2.5165824E7;	1.34888792E7;	6533.533333333333;	7790.733333333334;	610.4;	51.53333333333333
1375324077;	6;	15599.995776;	4556.932099456;	29.211111111111112;	2.5165824E7;	1.21467032E7;	6588.6;	7783.533333333335;	619.4;	48.0
1375324377;	6;	15599.995776;	4362.798818688;	27.96666666666667;	2.5165824E7;	1.3119780533333333E7;	7481.466666666667;	8662.8;	605.6666666666666;	54.6
1375324677;	6;	15599.995776;	5002.398645504;	32.06666666666667;	2.5165824E7;	1.3119781333333334E7;	6908.333333333334;	7106.266666666666;	851.5333333333333;	41.4
1375324977;	6;	15599.995776;	4510.132112128;	28.91111111111111;	2.5165824E7;	1.29687856E7;	6310.0;	7444.266666666666;	614.6666666666666;	47.4
1375325277;	6;	15599.995776;	2913.732544384;	18.677777777777777;	2.5165824E7;	1.35392112E7;	7309.4;	7625.4;	624.2;	52.53333333333333
1375325578;	6;	15599.995776;	2809.7325725439996;	18.01111111111111;	2.5165824E7;	1.2985564E7;	6687.6;	8000.200000000001;	612.4666666666667;	73.8
1375325878;	6;	15599.995776;	2842.6658969600003;	18.222222222222225;	2.5165824E7;	1.3891532E7;	6203.4;	7068.533333333333;	602.4666666666667;	44.46666666666667
1375326178;	6;	15599.995776;	2745.599256576;	17.599999999999998;	2.5165824E7;	1.38915336E7;	6007.733333333334;	7717.400000000001;	608.1333333333333;	37.333333333333336
1375326478;	6;	15599.995776;	2986.532524672;	19.144444444444442;	2.5165824E7;	1.4143192E7;	7433.466666666667;	8251.333333333334;	628.7333333333333;	65.86666666666666
1375326778;	6;	15599.995776;	2967.465863168;	19.022222222222222;	2.5165824E7;	1.348888E7;	9497.866666666667;	9517.2;	611.0;	64.0
1375327078;	6;	15599.995776;	2924.132541568;	18.744444444444444;	2.5165824E7;	1.4596176E7;	8296.666666666668;	7769.466666666667;	600.3333333333334;	48.333333333333336
1375327378;	6;	15599.995776;	3062.7991706880002;	19.633333333333333;	2.5165824E7;	1.34888792E7;	7994.4;	8410.2;	605.2;	37.266666666666666
1375327678;	6;	15599.995776;	3364.399089024;	21.566666666666666;	2.5165824E7;	1.34888792E7;	7687.733333333334;	7238.866666666667;	619.4666666666667;	51.46666666666667
1375327978;	6;	15599.995776;	3477.0657251840003;	22.28888888888889;	2.5165824E7;	1.39418648E7;	7222.066666666667;	9660.133333333333;	624.4666666666667;	85.93333333333334
1375328278;	6;	15599.995776;	1381.466292608;	8.855555555555556;	2.5165824E7;	1.27339056E7;	1996.8666666666668;	7291.866666666666;	866.9333333333333;	75.2
1375328578;	6;	15599.995776;	1535.7329175040002;	9.844444444444445;	2.5165824E7;	1.26332416E7;	1746.0666666666666;	8258.733333333334;	609.0;	55.333333333333336
1375328878;	6;	15599.995776;	3509.9990496;	22.5;	2.5165824E7;	1.07206384E7;	1465.3999999999999;	6975.066666666667;	610.0;	50.53333333333333
1375329178;	6;	15599.995776;	3605.33235712;	23.11111111111111;	2.5165824E7;	1.09722968E7;	2677.933333333333;	9495.866666666667;	614.2;	55.93333333333333
1375329478;	6;	15599.995776;	3371.3324204799997;	21.61111111111111;	2.5165824E7;	1.12742872E7;	2118.5333333333333;	7739.133333333333;	609.8;	60.0
1375329778;	6;	15599.995776;	3369.599087616;	21.599999999999998;	2.5165824E7;	1.1123292E7;	2647.4666666666667;	9044.733333333334;	601.8666666666667;	43.6
1375330078;	6;	15599.995776;	3395.599080576;	21.766666666666666;	2.5165824E7;	1.0519312E7;	2455.6;	7695.9333333333325;	610.0;	42.13333333333333
1375330378;	6;	15599.995776;	3494.3990538240005;	22.400000000000002;	2.5165824E7;	1.2197034666666666E7;	2010.3333333333335;	8735.666666666666;	613.9333333333333;	56.13333333333333
1375330678;	6;	15599.995776;	3416.3990749440004;	21.900000000000002;	2.5165824E7;	1.1777604E7;	1791.8;	7213.4;	607.8;	60.13333333333333
1375330978;	6;	15599.995776;	3494.3990538240005;	22.400000000000002;	2.5165824E7;	1.2834568E7;	2285.6;	8002.133333333333;	595.8666666666667;	41.266666666666666
1375331278;	6;	15599.995776;	3203.199132672;	20.533333333333335;	2.5165824E7;	1.1962152266666668E7;	2050.4666666666667;	7072.0;	612.1333333333333;	46.86666666666667
1375331578;	6;	15599.995776;	3347.0657603840004;	21.45555555555556;	2.5165824E7;	1.2146702666666666E7;	1907.6;	8341.266666666666;	615.8;	50.06666666666667
1375331878;	6;	15599.995776;	3494.3990538240005;	22.400000000000002;	2.5165824E7;	1.2129924266666668E7;	1392.1333333333332;	6547.866666666667;	865.2;	61.733333333333334
1375332178;	6;	15599.995776;	3442.399067904;	22.066666666666666;	2.5165824E7;	1.2096369866666667E7;	2637.4000000000005;	8493.333333333332;	599.9333333333333;	50.733333333333334
1375332478;	6;	15599.995776;	3508.265716736;	22.48888888888889;	2.5165824E7;	1.20292616E7;	2176.8;	7416.933333333333;	603.4666666666667;	34.733333333333334
1375332778;	6;	15599.995776;	3518.66571392;	22.555555555555557;	2.5165824E7;	1.0468980533333333E7;	2566.0;	8773.533333333333;	736.2;	46.86666666666667
1375333078;	6;	15599.995776;	3457.9990636800003;	22.166666666666668;	2.5165824E7;	1.0955520533333333E7;	2302.0;	7548.466666666667;	610.5333333333333;	52.6
1375333378;	6;	15599.995776;	3506.532383872;	22.477777777777778;	2.5165824E7;	1.1609830933333334E7;	1875.6;	8097.533333333334;	601.2;	45.0
1375333678;	6;	15599.995776;	3421.599073536;	21.933333333333334;	2.5165824E7;	1.2431914666666666E7;	1733.7333333333333;	6722.9333333333325;	603.9333333333333;	37.46666666666667
1375333978;	6;	15599.995776;	3525.5990453759996;	22.599999999999998;	2.5165824E7;	1.1576276533333333E7;	2276.5333333333333;	8870.733333333334;	609.9333333333333;	48.13333333333333
1375334278;	6;	15599.995776;	3496.1323866879998;	22.41111111111111;	2.5165824E7;	1.1895045066666666E7;	1822.6666666666667;	7146.266666666666;	610.4666666666667;	51.666666666666664
1375334578;	6;	15599.995776;	3464.9323951359997;	22.21111111111111;	2.5165824E7;	1.29016776E7;	1748.0666666666666;	7488.733333333334;	600.2;	48.266666666666666
1375334878;	6;	15599.995776;	2934.532538752;	18.81111111111111;	2.5165824E7;	1.2029262133333333E7;	1563.5333333333335;	6673.333333333333;	603.4;	37.0
1375335179;	6;	15599.995776;	3187.5991368960003;	20.433333333333334;	2.5165824E7;	1.2650019466666667E7;	2739.4;	9050.666666666666;	607.2;	38.666666666666664
1375335479;	6;	15599.995776;	3253.4657857280004;	20.855555555555558;	2.5165824E7;	1.2029262133333333E7;	2293.8;	7079.266666666667;	865.3333333333334;	62.6
1375335779;	6;	15599.995776;	3676.399004544;	23.566666666666666;	2.5165824E7;	1.276746E7;	2502.4;	8504.199999999999;	611.2666666666667;	61.06666666666667
