Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	10640.109312;	86.89422604800002;	0.8166666666666668;	535361.6;	102758.13333333333;	0.0;	108.2;	12.8;	11.533333333333333
1372630104;	4;	10640.109312;	31.920327936;	0.3;	536350.6666666666;	138410.4;	0.0;	8.866666666666667;	0.06666666666666667;	0.0
1372630404;	4;	10640.109312;	33.693679488;	0.31666666666666665;	536219.2;	125826.93333333333;	0.0;	8.8;	0.06666666666666667;	0.06666666666666667
1372630704;	4;	10640.109312;	31.920327936;	0.3;	535531.4666666667;	109748.53333333334;	0.0;	10.8;	1.1333333333333333;	1.0
1372631004;	4;	10640.109312;	30.146976384;	0.2833333333333333;	535480.2666666667;	92272.53333333334;	0.0;	8.866666666666667;	0.06666666666666667;	0.0
1372631304;	4;	10640.109312;	26.60027328;	0.25;	535872.2666666667;	90874.4;	0.0;	5.066666666666666;	0.06666666666666667;	0.0
1372631604;	4;	10640.109312;	30.146976384;	0.2833333333333333;	535463.2;	118835.73333333334;	0.0;	5.8;	1.0666666666666667;	1.0
1372631904;	4;	10640.109312;	26.60027328;	0.25;	535853.0666666667;	77593.6;	0.0;	5.4;	0.13333333333333333;	0.06666666666666667
1372632204;	4;	10640.109312;	31.920327936;	0.3;	535621.0666666667;	112545.33333333333;	0.0;	6.066666666666666;	0.0;	0.0
1372632504;	4;	10640.109312;	31.920327936;	0.3;	536273.6;	110447.73333333334;	0.0;	8.866666666666667;	1.2;	1.2
1372632804;	4;	10640.109312;	26.60027328;	0.25;	536604.0;	92972.26666666666;	0.0;	6.2;	0.0;	0.0
1372633104;	4;	10640.109312;	26.60027328;	0.25;	536905.8666666667;	76893.6;	0.0;	7.0;	0.13333333333333333;	0.06666666666666667
1372633404;	4;	10640.109312;	37.240382592;	0.35;	537128.2666666667;	85281.86666666667;	0.0;	23.266666666666666;	2.2;	2.0
1372633704;	4;	10640.109312;	26.60027328;	0.25;	537674.9333333333;	83185.86666666667;	0.0;	9.0;	1.1333333333333333;	0.8666666666666667
1372634004;	4;	10640.109312;	44.3337888;	0.41666666666666663;	538163.3333333334;	97865.33333333333;	0.0;	7.833333333333333;	0.0;	0.0
1372634304;	4;	10640.109312;	28.373624832;	0.26666666666666666;	537050.6666666666;	106254.13333333333;	0.0;	10.266666666666667;	1.0666666666666667;	1.0
1372634604;	4;	10640.109312;	30.146976384;	0.2833333333333333;	537470.9333333333;	95069.06666666667;	0.0;	3.8666666666666667;	0.0;	0.0
1372634903;	4;	10640.109312;	28.373624832;	0.26666666666666666;	537705.3333333334;	92273.6;	0.0;	5.4;	0.06666666666666667;	0.0
1372635203;	4;	10640.109312;	30.146976384;	0.2833333333333333;	538036.8;	85282.66666666667;	0.0;	11.266666666666667;	1.2666666666666666;	1.0666666666666667
1372635503;	4;	10640.109312;	31.920327936;	0.3;	538492.2666666667;	94369.33333333333;	0.0;	10.933333333333334;	0.13333333333333333;	0.0
1372635803;	4;	10640.109312;	35.46703104000001;	0.33333333333333337;	538861.3333333334;	97864.8;	0.0;	5.333333333333333;	0.06666666666666667;	0.0
1372636103;	4;	10640.109312;	30.146976384;	0.2833333333333333;	538754.6666666666;	83884.8;	0.0;	6.666666666666667;	1.1333333333333333;	1.0
1372636403;	4;	10640.109312;	26.60027328;	0.25;	538470.6666666666;	92272.8;	0.0;	8.266666666666667;	0.06666666666666667;	0.0
1372636703;	4;	10640.109312;	26.60027328;	0.25;	538678.9333333333;	77592.8;	0.0;	7.333333333333333;	0.06666666666666667;	0.0
1372637004;	4;	10640.109312;	35.46703104000001;	0.33333333333333337;	538852.2666666667;	88777.6;	0.0;	9.733333333333333;	1.0666666666666667;	1.0
