Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	60292.0;	0.0;	0.3333333333333333;	1.4666666666666666;	1.1333333333333333
1372630104;	1;	2699.998897;	30.599987499333334;	1.1333333333333333;	107536.0;	53300.0;	0.0;	0.26666666666666666;	1.1333333333333333;	0.8
1372630404;	1;	2699.998897;	30.599987499333334;	1.1333333333333333;	107536.0;	53301.066666666666;	0.0;	0.2;	1.2;	0.7333333333333333
1372630704;	1;	2699.998897;	25.199989705333326;	0.9333333333333332;	107536.0;	52252.0;	0.0;	0.13333333333333333;	1.9333333333333333;	1.7333333333333334
1372631004;	1;	2699.998897;	30.599987499333334;	1.1333333333333333;	107536.0;	50154.666666666664;	0.0;	0.26666666666666666;	1.0666666666666667;	0.9333333333333333
1372631304;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	58193.6;	0.0;	0.2;	1.6;	1.4666666666666666
1372631604;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	50853.6;	0.0;	0.2;	1.2666666666666666;	1.0
1372631904;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	47358.4;	0.0;	0.2;	1.1333333333333333;	0.9333333333333333
1372632204;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	44387.2;	0.0;	0.4;	1.1333333333333333;	0.8
1372632504;	1;	2699.998897;	25.199989705333326;	0.9333333333333332;	107536.0;	47184.8;	0.0;	0.13333333333333333;	2.4;	2.2666666666666666
1372632804;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	52251.46666666667;	0.0;	0.3333333333333333;	1.6;	1.4666666666666666
1372633104;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	52252.0;	0.0;	0.3333333333333333;	1.2;	0.9333333333333333
1372633404;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	54348.53333333333;	0.0;	0.3333333333333333;	1.4666666666666666;	1.4666666666666666
1372633704;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	60641.333333333336;	0.0;	0.26666666666666666;	1.0666666666666667;	0.8
1372634004;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	60640.53333333333;	0.0;	0.3333333333333333;	1.2666666666666666;	1.0
1372634304;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	56796.8;	0.0;	0.13333333333333333;	1.6666666666666667;	1.6666666666666667
1372634604;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	55048.0;	0.0;	0.3333333333333333;	1.2;	0.8
1372634903;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	56620.26666666667;	0.0;	0.26666666666666666;	1.6;	1.5333333333333334
1372635203;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	57319.46666666667;	0.0;	0.2;	1.1333333333333333;	0.9333333333333333
1372635503;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	52775.73333333333;	0.0;	0.2;	2.6;	1.5333333333333334
1372635803;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	48232.26666666667;	0.0;	0.3333333333333333;	1.1333333333333333;	0.8666666666666667
1372636103;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	44737.333333333336;	0.0;	0.13333333333333333;	1.8666666666666667;	1.8666666666666667
1372636403;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	59592.26666666667;	0.0;	0.2;	1.8666666666666667;	1.7333333333333334
1372636703;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	51727.46666666667;	0.0;	0.26666666666666666;	1.1333333333333333;	1.0
1372637004;	1;	2699.998897;	32.399986764;	1.2;	107536.0;	53650.13333333333;	0.0;	0.2;	1.2;	1.0666666666666667
1372637304;	1;	2699.998897;	28.799988234666667;	1.0666666666666667;	107536.0;	57146.933333333334;	0.0;	0.26666666666666666;	1.1333333333333333;	0.9333333333333333
