Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1374090351;	1;	2599.998982;	27.733322474666664;	1.0666666666666667;	91158.4;	34600.8;	0.0;	0.13333333333333333;	0.0;	0.0
1374090651;	1;	2599.998982;	20.799991856000002;	0.8;	91188.8;	29708.0;	0.0;	0.13333333333333333;	0.0;	0.0
1374090951;	1;	2599.998982;	29.466655129333336;	1.1333333333333333;	91192.0;	28833.333333333332;	0.0;	0.26666666666666666;	0.0;	0.0
1374091251;	1;	2599.998982;	25.99998982;	1.0;	91192.0;	31630.666666666668;	0.0;	0.2;	0.0;	0.0
1374091551;	1;	2599.998982;	27.733322474666664;	1.0666666666666667;	91192.0;	28658.666666666668;	0.0;	0.13333333333333333;	0.0;	0.0
1374091851;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	29183.2;	0.0;	0.2;	0.0;	0.0
1374092151;	1;	2599.998982;	31.199987784;	1.2;	91192.0;	29008.533333333333;	0.0;	0.13333333333333333;	0.0;	0.0
1374092451;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	30231.2;	0.0;	0.2;	0.0;	0.0
1374092751;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	36349.066666666666;	0.0;	0.26666666666666666;	0.0;	0.0
1374093051;	1;	2599.998982;	20.799991856000002;	0.8;	91192.0;	29183.2;	0.0;	0.13333333333333333;	0.0;	0.0
1374093351;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	24814.4;	0.0;	0.13333333333333333;	0.0;	0.0
1374093651;	1;	2599.998982;	27.733322474666664;	1.0666666666666667;	91192.0;	21668.533333333333;	0.0;	0.2;	0.0;	0.0
1374093951;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	28308.8;	0.0;	0.13333333333333333;	0.0;	0.0
1374094251;	1;	2599.998982;	27.733322474666664;	1.0666666666666667;	91192.0;	35824.53333333333;	0.0;	0.2;	0.0;	0.0
1374094551;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	27610.133333333335;	0.0;	0.3333333333333333;	0.0;	0.0
1374094851;	1;	2599.998982;	31.199987784;	1.2;	91192.0;	24814.133333333335;	0.0;	0.2;	0.0;	0.0
1374095151;	1;	2599.998982;	20.799991856000002;	0.8;	91192.0;	29707.2;	0.0;	0.13333333333333333;	0.0;	0.0
1374095451;	1;	2599.998982;	25.99998982;	1.0;	91192.0;	30056.533333333333;	0.0;	0.2;	0.0;	0.0
1374095751;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	32678.933333333334;	0.0;	0.13333333333333333;	0.0;	0.0
1374096051;	1;	2599.998982;	24.26665716533333;	0.9333333333333332;	91192.0;	30406.4;	0.0;	0.2;	0.0;	0.0
1374096351;	1;	2599.998982;	27.733322474666664;	1.0666666666666667;	91192.0;	30755.2;	0.0;	0.3333333333333333;	0.0;	0.0
1374096651;	1;	2599.999613;	17.333330753333335;	0.6666666666666667;	91192.0;	30580.0;	0.0;	0.2;	0.0;	0.0
1374096951;	1;	2599.999613;	24.266663054666665;	0.9333333333333332;	91192.0;	32503.2;	0.0;	0.2;	0.0;	0.0
1374097251;	1;	2599.999613;	27.733329205333334;	1.0666666666666667;	91192.0;	36697.6;	0.0;	0.2;	0.0;	0.0
1374097551;	1;	2599.999613;	24.266663054666665;	0.9333333333333332;	91192.0;	29008.533333333333;	0.0;	0.26666666666666666;	0.0;	0.0
1374097851;	1;	2599.999613;	24.266663054666665;	0.9333333333333332;	91192.0;	28483.466666666667;	0.0;	0.2;	0.0;	0.0
1374098151;	1;	2599.999613;	27.733329205333334;	1.0666666666666667;	91192.0;	31280.533333333333;	0.0;	0.26666666666666666;	0.0;	0.0
1374098453;	1;	2599.999613;	20.799996904;	0.8;	91192.0;	34252.0;	0.0;	0.13333333333333333;	0.0;	0.0
1374098753;	1;	2599.999613;	31.199995356;	1.2;	91192.0;	30756.266666666666;	0.0;	0.2;	0.0;	0.0
1374099053;	1;	2599.999613;	24.266663054666665;	0.9333333333333332;	91224.0;	31805.066666666666;	0.0;	0.2;	0.0;	0.0
1374099353;	1;	2599.999613;	24.266663054666665;	0.9333333333333332;	91232.0;	30930.4;	0.0;	0.26666666666666666;	0.0;	0.0
1374099653;	1;	2599.999613;	27.733329205333334;	1.0666666666666667;	91232.0;	27260.8;	0.0;	0.3333333333333333;	0.0;	0.0
1374099953;	1;	2599.999613;	27.733329205333334;	1.0666666666666667;	91232.0;	29008.266666666666;	0.0;	0.4;	0.0;	0.0
1374100253;	1;	2599.999613;	31.199995356;	1.2;	91238.4;	30930.4;	0.0;	0.2;	0.0;	0.0
1374100553;	1;	2599.999613;	20.799996904;	0.8;	91263.2;	29881.6;	0.0;	0.2;	0.0;	0.0
1374100853;	1;	2599.999613;	31.199995356;	1.2;	91328.0;	28309.066666666666;	0.0;	0.2;	0.0;	0.0
1374101153;	1;	2599.999613;	20.799996904;	0.8;	91328.0;	34425.86666666667;	0.0;	0.13333333333333333;	0.0;	0.0
1374101453;	1;	2599.999613;	31.199995356;	1.2;	91428.0;	28308.533333333333;	0.0;	0.26666666666666666;	0.0;	0.0
1374101753;	1;	2599.999613;	20.799996904;	0.8;	91428.0;	35999.46666666667;	0.0;	0.2;	0.0;	0.0
1374102053;	1;	2599.999613;	27.733329205333334;	1.0666666666666667;	91428.0;	28833.066666666666;	0.0;	0.2;	0.0;	0.0
