Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2399.999679;	2126.399715594;	88.6;	3143680.0;	548054.1333333333;	7.0;	308.1333333333333;	273.4;	21.333333333333332
1372630104;	1;	2399.999679;	2459.199671082;	102.46666666666665;	3143680.0;	922745.3333333334;	0.4;	334.6;	289.46666666666664;	18.466666666666665
1372630404;	1;	2399.999679;	1959.9997378500002;	81.66666666666667;	3143680.0;	844451.4666666667;	0.0;	283.53333333333336;	72.66666666666667;	34.0
1372630704;	1;	2399.999679;	2011.1997310020001;	83.8;	3143680.0;	500518.4;	0.0;	292.6666666666667;	45.4;	28.133333333333333
1372631004;	1;	2399.999679;	1697.5997729460003;	70.73333333333333;	3143680.0;	455779.4666666667;	0.0;	317.73333333333335;	40.86666666666667;	25.466666666666665
1372631304;	1;	2399.999679;	1814.399757324;	75.6;	3143680.0;	411039.2;	0.0;	361.93333333333334;	28.6;	22.333333333333332
1372631604;	1;	2399.999679;	1537.5997943459997;	64.06666666666666;	3143680.0;	411039.73333333334;	0.0;	313.33333333333337;	34.333333333333336;	21.933333333333334
1372631904;	1;	2399.999679;	1631.99978172;	68.0;	3143680.0;	355115.73333333334;	0.0;	310.46666666666664;	32.0;	20.533333333333335
1372632204;	1;	2399.999679;	1420.799809968;	59.2;	3143680.0;	371893.3333333333;	0.0;	276.66666666666663;	29.533333333333335;	19.066666666666666
1372632504;	1;	2399.999679;	1748.7997660980002;	72.86666666666667;	3143680.0;	343931.2;	2.8;	312.6;	28.666666666666668;	39.6
1372632804;	1;	2399.999679;	1654.3997787240003;	68.93333333333334;	3143680.0;	391466.13333333336;	0.0;	284.2666666666667;	35.13333333333333;	22.2
1372633104;	1;	2399.999679;	1580.7997885680002;	65.86666666666667;	3143680.0;	341134.6666666667;	0.0;	274.26666666666665;	30.6;	19.8
1372633404;	1;	2399.999679;	2075.1997224419997;	86.46666666666665;	3143680.0;	559238.9333333333;	0.0;	279.79999999999995;	286.6666666666667;	20.0
1372633704;	1;	2399.999679;	2361.599684136;	98.4;	3143680.0;	928337.3333333334;	0.0;	336.93333333333334;	275.73333333333335;	17.8
1372634004;	1;	2399.999679;	2075.1997224419997;	86.46666666666665;	3143680.0;	620755.2;	0.0;	284.9333333333334;	71.86666666666666;	33.6
1372634304;	1;	2399.999679;	1971.199736352;	82.13333333333334;	3143680.0;	452982.4;	0.0;	344.53333333333336;	38.4;	24.4
