Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	11703.997664;	158.003968464;	1.35;	1.6703488E7;	100663.2;	0.0;	13.133333333333333;	4.466666666666667;	0.06666666666666667
1372630104;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	78293.6;	0.0;	12.2;	4.533333333333333;	0.0
1372630404;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	134217.6;	0.0;	12.466666666666667;	4.533333333333333;	0.0
1372630704;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	44739.2;	0.0;	12.066666666666666;	4.4;	0.0
1372631004;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	89478.4;	0.0;	12.133333333333333;	4.4;	0.06666666666666667
1372631304;	4;	11703.997664;	177.5106312373333;	1.5166666666666666;	1.6703488E7;	402652.8;	0.0;	17.533333333333335;	4.466666666666667;	0.0
1372631604;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	145402.4;	0.0;	12.133333333333333;	4.4;	0.0
1372631904;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	100663.2;	0.0;	12.4;	4.333333333333333;	0.0
1372632204;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	111848.0;	0.0;	12.533333333333333;	4.466666666666667;	0.0
1372632504;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	33554.4;	0.0;	12.2;	4.466666666666667;	0.0
1372632804;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	111848.0;	0.0;	12.466666666666667;	4.333333333333333;	0.0
1372633104;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	100663.2;	0.0;	12.133333333333333;	4.533333333333333;	0.0
1372633404;	4;	11703.997664;	161.90530101866668;	1.3833333333333335;	1.6703488E7;	167772.0;	0.0;	13.2;	4.4;	0.06666666666666667
1372633704;	4;	11703.997664;	148.25063707733335;	1.2666666666666666;	1.6703488E7;	100663.2;	0.0;	12.133333333333333;	4.4;	0.0
1372634004;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	33554.4;	0.0;	13.2;	4.4;	0.06666666666666667
1372634304;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	111848.0;	0.0;	12.266666666666667;	4.533333333333333;	0.0
1372634604;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	123032.8;	0.0;	12.133333333333333;	4.666666666666667;	0.06666666666666667
1372634903;	4;	11703.997664;	181.41196379200002;	1.55;	1.6703488E7;	156587.2;	0.0;	17.8;	4.666666666666667;	0.0
1372635203;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	0.0;	0.0;	12.333333333333334;	4.466666666666667;	0.0
1372635503;	4;	11703.997664;	150.2013033546667;	1.2833333333333334;	1.6703488E7;	0.0;	0.0;	12.533333333333333;	4.4;	0.0
1372635803;	4;	11703.997664;	158.003968464;	1.35;	1.6703488E7;	0.0;	0.0;	12.6;	4.333333333333333;	0.0
1372636103;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	111848.0;	0.0;	12.066666666666666;	4.466666666666667;	0.0
1372636403;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	201326.4;	0.0;	12.466666666666667;	4.4;	0.0
1372636703;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	33554.4;	0.0;	12.133333333333333;	4.4;	0.0
1372637004;	4;	11703.997664;	158.003968464;	1.35;	1.6703488E7;	134217.6;	0.0;	13.4;	4.4;	0.06666666666666667
1372637304;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	134217.6;	0.0;	12.2;	4.4;	0.0
1372637604;	4;	11703.997664;	152.15196963200003;	1.3;	1.6703488E7;	33554.4;	0.0;	12.733333333333333;	4.4;	0.0
1372637904;	4;	11703.997664;	146.2999708;	1.25;	1.6703488E7;	0.0;	0.0;	12.266666666666667;	4.533333333333333;	0.0
1372638204;	4;	11703.997664;	148.25063707733335;	1.2666666666666666;	1.6703488E7;	190141.6;	0.0;	12.266666666666667;	4.466666666666667;	0.06666666666666667
1372638504;	4;	11703.997664;	181.41196379200002;	1.55;	1.6703488E7;	380283.2;	0.0;	17.733333333333334;	4.4;	0.0
