Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2925.999516;	21.457329784;	0.7333333333333333;	2097152.0;	264239.2;	147.8;	25.933333333333334;	0.0;	0.06666666666666667
1372630104;	1;	2925.999516;	5.851999032;	0.2;	2097152.0;	268433.6;	0.0;	0.3333333333333333;	0.0;	0.0
1372630404;	1;	2925.999516;	23.407996128;	0.8;	2097152.0;	234878.4;	32.4;	4.0;	0.13333333333333333;	0.26666666666666666
1372630704;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	272627.2;	0.26666666666666666;	3.8;	0.7333333333333333;	1.5333333333333334
1372631004;	1;	2925.999516;	19.50666344;	0.6666666666666667;	2097152.0;	230684.0;	2.1333333333333333;	1.7333333333333334;	0.0;	0.0
1372631304;	1;	2925.999516;	25.358662472000002;	0.8666666666666667;	2097152.0;	239072.8;	7.933333333333334;	12.2;	0.0;	0.0
1372631604;	1;	2925.999516;	70.223988384;	2.4;	2097152.0;	373290.4;	40.733333333333334;	91.2;	0.0;	0.06666666666666667
1372631904;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	260044.8;	0.0;	4.6;	0.0;	0.06666666666666667
1372632204;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	220897.06666666668;	0.0;	5.6;	0.06666666666666667;	0.26666666666666666
1372632504;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	301988.0;	0.0;	6.666666666666667;	0.06666666666666667;	0.2
1372632804;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	243267.2;	0.0;	3.533333333333333;	0.0;	0.0
1372633104;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	184548.0;	0.0;	6.2;	0.06666666666666667;	0.13333333333333333
1372633404;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	240471.73333333334;	140.26666666666668;	18.266666666666666;	0.0;	0.06666666666666667
1372633704;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	289404.8;	0.06666666666666667;	16.866666666666667;	0.0;	0.13333333333333333
1372634004;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	247461.6;	32.4;	6.533333333333333;	0.0;	0.06666666666666667
1372634304;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	264239.2;	0.0;	6.8;	0.0;	0.13333333333333333
1372634604;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	222295.2;	0.0;	4.266666666666667;	0.0;	0.13333333333333333
1372634903;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	188741.6;	0.0;	4.866666666666666;	0.0;	0.06666666666666667
1372635203;	1;	2925.999516;	23.407996128;	0.8;	2097152.0;	264239.2;	0.13333333333333333;	4.533333333333333;	0.0;	0.0
1372635503;	1;	2925.999516;	27.309328815999997;	0.9333333333333332;	2097152.0;	226489.6;	0.06666666666666667;	2.4;	0.06666666666666667;	0.06666666666666667
1372635803;	1;	2925.999516;	25.358662472000002;	0.8666666666666667;	2097152.0;	213908.0;	0.0;	1.4;	0.0;	0.0
1372636103;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	274026.13333333336;	0.0;	2.4;	0.0;	0.0
1372636403;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	310376.0;	0.0;	1.2666666666666666;	0.0;	0.0
1372636703;	1;	2925.999516;	21.457329784;	0.7333333333333333;	2097152.0;	226489.6;	0.0;	1.2666666666666666;	0.0;	0.0
1372637004;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	315968.8;	140.4;	18.533333333333335;	0.0;	0.0
1372637304;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	342533.6;	33.86666666666667;	1.0666666666666667;	0.0;	0.0
1372637604;	1;	2925.999516;	25.358662472000002;	0.8666666666666667;	2097152.0;	229285.86666666667;	34.333333333333336;	3.4;	0.0;	0.0
1372637904;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	234878.4;	1.7333333333333334;	1.9333333333333333;	0.0;	0.0
1372638204;	1;	2925.999516;	27.309328815999997;	0.9333333333333332;	2097152.0;	199925.06666666668;	1.5333333333333334;	1.2666666666666666;	0.0;	0.0
1372638504;	1;	2925.999516;	23.407996128;	0.8;	2097152.0;	202721.86666666667;	0.3333333333333333;	2.066666666666667;	0.0;	0.06666666666666667
1372638804;	1;	2925.999516;	23.407996128;	0.8;	2097152.0;	290802.93333333335;	0.6666666666666666;	2.2;	0.0;	0.0
1372639104;	1;	2925.999516;	29.25999516;	1.0;	2097152.0;	215305.06666666668;	0.0;	0.26666666666666666;	0.0;	0.0
1372639404;	1;	2925.999516;	25.358662472000002;	0.8666666666666667;	2097152.0;	222295.46666666667;	0.3333333333333333;	1.7333333333333334;	0.06666666666666667;	0.13333333333333333
