Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372630104;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372630404;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372630704;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	44739.2;	0.0;	0.6666666666666666;	0.0;	1.0
1372631004;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	89478.4;	0.0;	14.733333333333333;	0.0;	1.0
1372631304;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	33554.4;	0.0;	0.6666666666666666;	0.0;	1.0
1372631604;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	100663.2;	0.0;	0.8666666666666667;	0.0;	1.0
1372631904;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	89478.4;	0.0;	0.7333333333333333;	0.0;	1.0
1372632204;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.8;	0.0;	1.0
1372632504;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	111848.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372632804;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	33554.4;	0.0;	0.6666666666666666;	0.0;	1.0
1372633104;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	134217.6;	0.0;	0.7333333333333333;	0.0;	1.0
1372633404;	4;	11703.998152;	31.21066173866667;	0.26666666666666666;	1.6777216E7;	22369.6;	0.0;	0.8666666666666667;	0.0;	1.0
1372633704;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372634004;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372634304;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0666666666666667
1372634604;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	33554.4;	0.0;	0.6666666666666666;	0.0;	1.0
1372634903;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372635203;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372635503;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	33554.4;	0.0;	0.7333333333333333;	0.0;	1.0
1372635803;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6;	0.0;	1.0
1372636103;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372636403;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	55924.0;	0.0;	0.6666666666666666;	0.0;	0.9333333333333333
1372636703;	4;	11703.998152;	31.21066173866667;	0.26666666666666666;	1.6777216E7;	89478.4;	0.0;	0.8;	0.0;	1.0
1372637004;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372637304;	4;	11703.998152;	29.25999538;	0.25;	1.6777216E7;	223696.0;	0.0;	0.6666666666666666;	0.0;	1.0
