Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	9599.998916;	788.7999109313334;	8.216666666666667;	6160384.0;	1061157.3333333333;	0.7333333333333334;	19098.333333333332;	128.73333333333332;	329.1333333333333
1372630104;	4;	9599.998916;	211.199976152;	2.2;	6160384.0;	2302670.4;	0.0;	6.6000000000000005;	0.0;	0.0
1372630404;	4;	9599.998916;	83.19999060533333;	0.8666666666666667;	6160384.0;	692058.4;	45.46666666666667;	18.8;	0.6;	0.6666666666666666
1372630704;	4;	9599.998916;	111.99998735333334;	1.1666666666666667;	6160384.0;	348124.5333333333;	0.0;	66.26666666666667;	0.6;	0.4
1372631004;	4;	9599.998916;	110.39998753399999;	1.15;	6160384.0;	994049.0666666667;	21.933333333333334;	3093.1333333333337;	0.0;	0.0
1372631304;	4;	9599.998916;	94.39998934066666;	0.9833333333333333;	6160384.0;	1220540.8;	0.0;	28.2;	0.0;	0.0
1372631604;	4;	9599.998916;	115.19998699199999;	1.2;	6160384.0;	440400.0;	0.0;	76.53333333333333;	0.6666666666666666;	0.4666666666666667
1372631904;	4;	9599.998916;	65.59999259266665;	0.6833333333333332;	6160384.0;	352318.4;	0.0;	6.533333333333333;	0.0;	0.0
1372632204;	4;	9599.998916;	68.79999223133333;	0.7166666666666667;	6160384.0;	138409.6;	0.0;	6.3999999999999995;	0.0;	0.0
1372632504;	4;	9599.998916;	102.39998843733333;	1.0666666666666667;	6160384.0;	318764.5333333333;	0.0;	64.60000000000001;	0.5333333333333333;	0.3333333333333333
1372632804;	4;	9599.998916;	67.199992412;	0.7;	6160384.0;	566229.6;	0.0;	3.0666666666666664;	0.0;	0.0
1372633104;	4;	9599.998916;	179.19997976533332;	1.8666666666666665;	6160384.0;	138409.6;	0.0;	6.333333333333333;	0.0;	0.0
1372633404;	4;	9599.998916;	729.599917616;	7.6;	6160384.0;	1186985.8666666667;	0.0;	18804.866666666665;	50.666666666666664;	1.0
1372633704;	4;	9599.998916;	191.99997832;	2.0;	6160384.0;	2415917.6;	0.0;	11.133333333333333;	0.0;	0.0
1372634004;	4;	9599.998916;	71.99999187;	0.75;	6160384.0;	717224.0;	0.0;	10.733333333333333;	0.6666666666666666;	0.6666666666666666
1372634304;	4;	9599.998916;	118.39998663066667;	1.2333333333333334;	6160384.0;	272627.2;	0.0;	67.06666666666666;	0.5333333333333333;	0.4
1372634604;	4;	9599.998916;	49.599994399333326;	0.5166666666666666;	6160384.0;	377485.6;	0.0;	0.2;	0.0;	0.0
1372634903;	4;	9599.998916;	70.39999205066667;	0.7333333333333333;	6160384.0;	75495.2;	0.0;	8.133333333333333;	0.0;	0.0
1372635203;	4;	9599.998916;	123.19998608866668;	1.2833333333333334;	6160384.0;	339737.6;	0.0;	82.0;	0.6;	0.4
1372635503;	4;	9599.998916;	83.19999060533333;	0.8666666666666667;	6160384.0;	528480.0;	0.0;	12.266666666666667;	0.0;	0.0
1372635803;	4;	9599.998916;	260.79997055133333;	2.716666666666667;	6160384.0;	293598.93333333335;	0.06666666666666667;	2732.5333333333333;	477.6666666666667;	12.733333333333333
1372636103;	4;	9599.998916;	838.3999053306668;	8.733333333333334;	6160384.0;	2025847.2;	6.266666666666667;	278.73333333333335;	2.6;	2.1333333333333333
1372636403;	4;	9599.998916;	62.399992954000005;	0.65;	6160384.0;	905968.0;	0.0;	6.066666666666667;	0.0;	0.0
